Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\JibSineTest_230425.csv,
Starttime of export,133898804820400000,onsdag 23. april 2025,13:14:42.040
Endtime of export,133898805323500000,onsdag 23. april 2025,13:15:32.350


Name,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
130,23.02927046095332,0.19911524810922573,141.3699214627629,-1.7241554146077264E-05,0.729569388481382,0.729569388481382,0,0,0,0,0,0,0,-4.9679153761861272E-06,60.856153223444529,10.013131849665875,78.590274987912665,70.7424318938962,0.250231476726735,0.250231476726735,0,0,0,0,0,0,-0.00012322888438448532,0,0,0,1.4663667890226675,-0.022678074425316979,0.022300591224976664,-0.020063792571252185,-0.022199062011464304,-0.020969583722620162
140,23.041060087456934,0.19833743496574308,141.38627397417542,-1.182897835715247E-05,0.72957772733056492,0.72957772733056492,0,0,0,0,0,0,0,-8.3388491829428091E-06,60.871261191095073,10.021820766702103,78.593437415820816,70.741816311448062,0.25021768485211643,0.25021768485211643,0,0,0,0,0,0,1.3791874618584998E-05,0,0,0,1.4663667890358907,-0.02309040305123183,0.022508038585209004,-0.020166683815207326,-0.022407503908285567,-0.02107339354302917
150,23.068248107940651,0.19942915608535566,141.41062518524814,-7.5940429480777779E-06,0.72958081203817193,0.72958081203817193,0,0,0,0,0,0,0,-3.0847076070150692E-06,60.865684712654421,10.031444203176184,78.5906807852912,70.735839725535442,0.25013309774775561,0.25013309774775561,0,0,0,0,0,0,8.4587104360822618E-05,0,0,0,1.4663667890453846,-0.022162663642923412,0.02167824914427964,-0.019446445107521349,-0.021469515372589891,-0.020139105159348074
160,23.097983441535163,0.20117513478579038,141.41754574648974,-4.5399407713811751E-06,0.72957021912191755,0.72957021912191755,0,0,0,0,0,0,0,1.0592916254381635E-05,60.851854171232731,10.043789697487229,78.591462319963583,70.732244022982869,0.25027429076829594,0.25027429076829594,0,0,0,0,0,0,-0.00014119302054033112,0,0,0,1.4663667890517511,-0.02309040305123183,0.022715485945441344,-0.020372466303117606,-0.022407503908285567,-0.021281013183847192
170,23.126105379817488,0.20293708779790703,141.40807097122894,-2.4836832571169238E-06,0.72955524653903936,0.72955524653903936,0,0,0,0,0,0,0,1.4972582878192142E-05,60.828916975250785,10.064939611892171,78.584151215412561,70.716916114107917,0.25018047053287895,0.25018047053287895,0,0,0,0,0,0,9.382023541698592E-05,0,0,0,1.4663667890557435,-0.022884238738274405,0.022508038585209004,-0.020063792571252185,-0.022199062011464304,-0.021281013183847192
180,23.130061203166104,0.20633723322380559,141.39284301194493,-1.1887237079014312E-06,0.72955699708501076,0.72955699708501076,0,0,0,0,0,0,0,-1.7505459714017846E-06,60.799825376964947,10.079045673219385,78.576318048960786,70.6797432699607,0.25016641192839845,0.25016641192839845,0,0,0,0,0,0,1.4058604480504666E-05,0,0,0,1.4663667890580652,-0.022781156581795692,0.022404314905092832,-0.019960901327297047,-0.022199062011464304,-0.02107339354302917
190,23.122738486997282,0.20992910055360975,141.37936131769564,-4.318271952904097E-07,0.72956585162321941,0.72956585162321941,0,0,0,0,0,0,0,-8.8545382086469E-06,60.782093128913949,10.101185605369075,78.569477791699327,70.6311132992297,0.25023974599445642,0.25023974599445642,0,0,0,0,0,0,-7.333406605797288E-05,0,0,0,1.4663667890592873,-0.022781156581795692,0.022715485945441344,-0.020372466303117606,-0.022303282959874934,-0.020969583722620162
200,23.11920894020237,0.21495093420268518,141.37447413089163,-3.0491255400542191E-08,0.72957101831743509,0.72957101831743509,0,0,0,0,0,0,0,-5.16669421568583E-06,60.777859929975584,10.138662630431572,78.5622374278702,70.604085927069008,0.25010888177862356,0.25010888177862356,0,-0.0012424349608082252,-1.317338284085407E-06,-7.3185460226967051E-07,0,0,0.0001308642158328599,0,0,0,1.4663667890598335,-0.02247191011235955,0.02209314386474432,-0.019960901327297047,-0.021677957269411151,-0.020554344440984116
210,23.11599761724657,0.21981939116193253,141.38367300529848,1.51318277464836E-07,0.7295628732351559,0.7295628732351559,0,0,0,0,0,0,0,8.1450822791984123E-06,60.78405542163717,10.175146921586148,78.56738893778396,70.5965278924165,0.25019593329341111,0.25019593329341111,0,0,0,0,0,0,-8.7051514787550577E-05,0,0,0,1.4663667890599963,-0.022884238738274405,0.022300591224976664,-0.020063792571252185,-0.022094841063053674,-0.02107339354302917
220,23.103896706694272,0.22195364654761732,141.38621168308634,2.0789334355831202E-07,0.72955012762868987,0.72955012762868987,0,0,0,0,0,0,0,1.2745606466024739E-05,60.790071439920773,10.203589651770276,78.5791089205955,70.581582341451565,0.2502029889906352,0.2502029889906352,0,0,0,0,0,0,-7.05569722408983E-06,0,0,0,1.4663667890599645,-0.02247191011235955,0.022196867544860492,-0.019858010083341909,-0.021677957269411151,-0.02086577390221115
