time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
30.125,24.9635637311701,30125,63.7926474670135,30125,83.0417630602209,30125,0,0,1.07123547555358,30125
30.13,25.0093843364986,30130,63.7933591432903,30130,83.0478250818382,30130,0,0,1.07123548280918,30130
30.135,25.0473145420419,30135,63.7788183425763,30135,83.0598969267718,30135,0,0,1.07123548381371,30135
30.14,25.0701219331396,30140,63.7579133400876,30140,83.0612971299587,30140,0,0,1.07123548190374,30140
30.145,25.0750712192137,30145,63.7355589938767,30145,83.0558646297295,30145,0,0,1.0712354790063,30145
30.15,25.0656507188164,30150,63.7217749621059,30150,83.0444536565684,30150,0,0,1.0712354761257,30150
30.155,25.0418306775938,30155,63.7139241901558,30155,83.0321872190787,30155,0,0,1.07123547370237,30155
30.16,25.0249094719527,30160,63.7041979534222,30160,83.0328966395823,30160,0,0,1.07123547185917,30160
30.165,25.0117677655418,30165,63.6951631954477,30165,83.0354069578187,30165,0,0,1.07123547055974,30165
30.17,25.0023455616189,30170,63.6935632026546,30170,83.0440385966671,30170,0,0,1.0712354697031,30170
30.175,24.9998481395673,30175,63.6897740173825,30175,83.0578353116733,30175,0,0,1.07123546917557,30175
30.18,24.9836389532068,30180,63.6856107901499,30180,83.0622246636382,30180,0,0,1.0712354688756,30180
30.185,24.9715372242953,30185,63.6914641248509,30185,83.056059685359,30185,0,0,1.07123546872286,30185
30.19,24.9574184065741,30190,63.6951033183843,30190,83.0442951222653,30190,0,0,1.07123546865893,30190
30.195,24.9446145292619,30195,63.7067289060452,30195,83.0166471421979,30195,0,0,1.07123546864415,30195
30.2,24.938202745827,30200,63.7238748106733,30200,82.9920285769963,30200,0,0,1.07123546865337,30200
30.205,24.9260806220739,30205,63.7274344828528,30205,82.9802159824295,30205,0,0,1.07123546867174,30205
30.21,24.9095197935151,30210,63.7263510484202,30210,82.9720847587883,30210,0,0,1.07123546869127,30210
30.215,24.8973995363388,30215,63.7291073775464,30215,82.9801913441609,30215,0,0,1.07123546870826,30215
30.22,24.8929434820818,30220,63.7331271819978,30220,82.9846638289824,30220,0,0,1.07123546872148,30220
30.225,24.8887517384472,30225,63.7408892166113,30225,82.9906473041744,30225,0,0,1.07123546873098,30225
30.23,24.8910500385273,30230,63.7433711490536,30230,82.9982692669729,30230,0,0,1.07123546873734,30230
30.235,24.8977587908964,30235,63.7336047603581,30235,83.0073300986916,30235,0,0,1.07123546874134,30235
30.24,24.9148970180509,30240,63.7123350111091,30240,83.0156107573985,30240,0,0,1.07123546874366,30240
30.245,24.9377724741518,30245,63.6854994637276,30245,83.0031912579769,30245,0,0,1.07123546874488,30245
30.25,24.9634192731848,30250,63.662305469026,30250,82.9835793598052,30250,0,0,1.07123546874543,30250
30.255,24.9786585199238,30255,63.650058739629,30255,82.9581382538051,30255,0,0,1.07123546874559,30255
30.26,24.9812079033855,30260,63.6502726593088,30260,82.9436299013271,30260,0,0,1.07123546874556,30260
30.265,24.9834799542417,30265,63.6597627275875,30265,82.9609918601297,30265,0,0,1.07123546874544,30265
30.27,24.9776497037769,30270,63.6699566955439,30270,82.9935146667055,30270,0,0,1.07123546874531,30270
30.275,24.976780748873,30275,63.6750567338657,30275,83.0276469217188,30275,0,0,1.07123546874519,30275
30.28,24.9820487267765,30280,63.6733006088568,30280,83.0647842967321,30280,0,0,1.0712354687451,30280
30.285,24.9758573289565,30285,63.6726067215865,30285,83.0879166096808,30285,0,0,1.07123546874503,30285
30.29,24.9770152387728,30290,63.6763023719511,30290,83.0974457496952,30290,0,0,1.07123546874498,30290
30.295,24.9755155869923,30295,63.683263635015,30295,83.0994858377674,30295,0,0,1.07123546874495,30295
30.3,24.9711714544661,30300,63.7020161881116,30300,83.0902784205579,30300,0,0,1.07123546874494,30300
30.305,24.9738760183507,30305,63.7154169044715,30305,83.0756407291298,30305,0,0,1.07123546874493,30305
30.31,24.9773614623524,30310,63.7243640400914,30310,83.0589869995551,30310,0,0,1.07123546874492,30310
30.315,24.9806471075883,30315,63.7299493219928,30315,83.0497633895337,30315,0,0,1.07123546874492,30315
30.32,24.9718937954864,30320,63.7293667654267,30320,83.0452578976178,30320,0,0,1.07123546874492,30320
30.325,24.9725404642558,30325,63.7242479685388,30325,83.0416310697912,30325,0,0,1.07123546874492,30325
30.33,24.9696077647259,30330,63.7160210778851,30330,83.0389582216259,30330,0,0,1.07123546874492,30330
30.335,24.9636477148875,30335,63.7058014708525,30335,83.0314047386177,30335,0,0,1.07123546874492,30335
30.34,24.97253318527,30340,63.6962986613537,30340,83.0247840086077,30340,0,0,1.07123546874492,30340
30.345,24.9808613003752,30345,63.6981274550283,30345,83.0234212210261,30345,0,0,1.07123546874492,30345
30.35,24.99717448068,30350,63.6970444106092,30350,83.0245907687182,30350,0,0,1.07123546874492,30350
30.355,25.0201816737482,30355,63.6967522339171,30355,83.0209759455163,30355,0,0,1.07123546874492,30355
