time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
32.26,22.4276965729972,1.38482716939234,139.786877682715,1.32883946504492,0.729690170239202,0.729580306836383,0,0,0,0,0,0,0,0.000109863402819377,70.9488445242239,8.13635652141412,99.9151427000659,104.580576780918,0.404423998754236,0.40505388354616,-0.013196158686287,-0.0143706447022467,-1.52370152405755e-05,-8.46500846698637e-06,-0.189991144962658,-0.0109557839678384,-0.000497990180356289,-0.311946928930496,0,0,1.4664313155528,-0.0225749922688383,0.0223005912249767,-0.0200637925712522,-0.021990620114643,-0.0207619640818021
32.27,22.4164929685536,1.39372792543528,139.770147460945,1.32360458981434,0.729690170239202,0.729583929968216,0,0,0,0,0,0,0,0.000106240270986713,70.9603718068647,8.17470876093908,99.9448452138643,104.610054419296,0.404291970300612,0.404830126517018,-0.0132095266091221,-0.0162754812929364,-1.72566897064404e-05,-9.58704983691135e-06,-0.190309204292028,-0.00893481078120484,-0.000406127762782038,-0.310244015073233,0,0,1.4664313155528,-0.023399649520668,0.0234415517062545,-0.0210927050108036,-0.0226159458051068,-0.0216962524654832
32.28,22.4014413627994,1.40495420492273,139.748239042643,1.32429501817543,0.729690170239202,0.729583965757925,0,0,0,0,0,0,0,0.000106204481277627,70.9904365541702,8.24376148953218,99.9918196011993,104.635651078583,0.404159808330698,0.404739064955359,-0.0132228619387633,-0.01599624316448,-1.69606170035661e-05,-9.42256500198119e-06,-0.19063081552754,-0.00983608240444167,-0.000447094654747349,-0.311466897931982,0,0,1.4664313155528,-0.0230904030512318,0.0229229333056737,-0.020681140034983,-0.0224075039082856,-0.0213848230042562
32.29,22.3965741052343,1.41354701399113,139.710310860913,1.32367898053873,0.729690170239202,0.729571535341309,0,0,0,0,0,0,0,0.000118634897893433,71.0220778911272,8.28126126715815,100.02192136956,104.676507703461,0.40402751317059,0.404745766963055,-0.0132361646423072,-0.0132704521150941,-1.40704947701758e-05,-7.81694153898654e-06,-0.19103770517978,-0.0128910899118466,-0.000585958632356665,-0.314928795091626,0,0,1.4664313155528,-0.0221626636429234,0.0219894201846282,-0.0197551188393868,-0.0214695153725899,-0.0205543444409841
32.3,22.406491149918,1.41201107927949,139.696020178075,1.3244890883373,0.729690170239202,0.729550107575767,0,0,0,0,0,0,0,0.000140062663435914,71.0361296487129,8.27992276182182,100.055129504558,104.721528684637,0.403895085146715,0.404675775039487,-0.0132494346869306,-0.0110886679156152,-1.17571762108554e-05,-6.53176456158632e-06,-0.191391976793713,-0.0142617611157363,-0.000648261868897104,-0.316653737909449,0,0,1.4664313155528,-0.0227811565817957,0.022508038585209,-0.0202695750591625,-0.0220948410630537,-0.0209695837226202
32.31,22.4232879011592,1.40624673084193,139.72107676258,1.32961440894894,0.729690170239202,0.729533495821657,0,0,0,0,0,0,0,0.000156674417545632,71.0440400974603,8.25022215566208,100.086428561634,104.751824905416,0.403762524585824,0.404457852882824,-0.013262672039891,-0.0117976302175578,-1.25088800921713e-05,-6.94937782898407e-06,-0.191598211164036,-0.0123808901943937,-0.000562767736108805,-0.31497910135843,0,0,1.4664313155528,-0.022678074425317,0.0224043149050928,-0.019960901327297,-0.0217821782178218,-0.0207619640818021
32.32,22.4290589228193,1.40714233992388,139.757672181539,1.32249898503209,0.729690170239202,0.729521602701345,0,0,0,0,0,0,0,0.000168567537857545,71.0556312010443,8.24314832804441,100.085309773406,104.770894334402,0.403629831814998,0.404208702163256,-0.0132758766685265,-0.0141587860312313,-1.50123841355698e-05,-8.3402134086499e-06,-0.19174159188129,-0.00981590670350241,-0.000446177577431928,-0.312557498584792,0,0,1.4664313155528,-0.0235027316771467,0.0232341043460222,-0.0208869225228933,-0.0226159458051068,-0.0216962524654832
32.33,22.4385962315985,1.40892982178201,139.782205501027,1.30537586165705,0.729690170239202,0.729502770329501,0,-0.00124144007439497,-1.49763802275503e-06,-9.12623170116344e-07,0,0,0,0.000187399909701291,71.0555982294832,8.27384891879985,100.102471581896,104.766782933668,0.403497007161643,0.404065949460771,-0.013289048540256,-0.0152185923580248,-1.61360835581076e-05,-8.96449086561534e-06,-0.191853972105539,-0.0095945882070122,-0.000436117645773282,-0.312448560312551,0,0,1.4664313155528,-0.0228842387382744,0.0228192096255575,-0.0203724663031176,-0.0224075039082856,-0.0210733935430292
32.34,22.4483056945383,1.4108316200662,139.793774000304,1.28269921558893,0.729690170239202,0.729489256599515,0,-0.00136848998361927,-1.65090742235501e-06,-1.00602171049759e-06,0,0,0,0.000200913639687772,71.0828494003644,8.29354394572978,100.130736723473,104.762618860278,0.403364050953491,0.40404243665614,-0.0133021876225793,-0.0136767830539029,-1.45013223938229e-05,-8.05629021879048e-06,-0.192001194451441,-0.0119994488789434,-0.000545429494497429,-0.315000643330384,0,0,1.4664313155528,-0.0224719101123595,0.0223005912249767,-0.019960901327297,-0.0216779572694112,-0.0205543444409841
32.35,22.4356057063332,1.4143931560524,139.813066905701,1.27445782537703,0.729690170239202,0.729480199454486,0,-0.00135227134303761,-1.63134171530764e-06,-9.94098857765591e-07,0,0,0,0.000209970784716407,71.1331316967719,8.27480773056353,100.151861067242,104.770519541244,0.403230963518597,0.404000181805432,-0.013315293883077,-0.0115207187745412,-1.22152743448333e-05,-6.78626352490737e-06,-0.192159786026655,-0.0139948787427124,-0.000636130851941474,-0.317154664769367,0,0,1.4664313155528,-0.0230904030512318,0.022508038585209,-0.0203724663031176,-0.0221990620114643,-0.0210733935430292
32.36,22.4169093601744,1.41431813758249,139.834660947197,1.28721548954706,0.729690170239202,0.729474522667376,0,-0.00122259577277362,-1.47490479285332e-06,-8.98770108144994e-07,0,0,0,0.000215647571826794,71.1628466240977,8.27063785294144,100.176067972377,104.784415081149,0.403097745185343,0.403812476614907,-0.0133283672894107,-0.0117016954868063,-1.24071616943648e-05,-6.89286760798043e-06,-0.192327990382811,-0.0127932881188101,-0.000581513096309549,-0.316121278501621,0,0,1.4664313155528,-0.022678074425317,0.0221968675448605,-0.0200637925712522,-0.021990620114643,-0.0207619640818021
32.37,22.3946747538223,1.40693171177534,139.853898035483,1.29961944531956,0.729690170239202,0.729476662629098,0,0,0,0,0,0,0,0.000213507610104857,71.1731292176442,8.31548339359054,100.197854626822,104.81212935266,0.402964396282431,0.403546158850541,-0.013341407809323,-0.0141129910755637,-1.49638283155697e-05,-8.31323795309426e-06,-0.192540109608462,-0.00986510063434598,-0.000448413665197545,-0.313405210242808,0,0,1.4664313155528,-0.0231934852077105,0.0228192096255575,-0.0207840312789382,-0.0223032829598749,-0.0210733935430292
32.38,22.3876954016933,1.40319220256017,139.853841013542,1.30993038126385,0.729690170239202,0.729492794824411,0,0,0,0,0,0,0,0.000197375414791479,71.1789524532014,8.3463545803647,100.2094525575,104.824455292506,0.402830917138885,0.403361765238498,-0.0133544154106378,-0.0158523256599707,-1.6808023069541e-05,-9.33779059418945e-06,-0.192762553461206,-0.00874211703348893,-0.000397368956067679,-0.312504670494695,0,0,1.4664313155528,-0.0227811565817957,0.0223005912249767,-0.0202695750591625,-0.0217821782178218,-0.0207619640818021
32.39,22.4018797656917,1.40545805338631,139.845281361069,1.32533300542937,0.729690170239202,0.729501702397235,0,0,0,0,0,0,0,0.000188467841967688,71.1876179775583,8.31858299779077,100.201400625685,104.818536473186,0.402697308084054,0.403317322893249,-0.01336739006126,-0.0148381577236449,-1.57327134628757e-05,-8.7403963682643e-06,-0.192957766622293,-0.010700926595993,-0.000486405754363317,-0.314658693218286,0,0,1.4664313155528,-0.0228842387382744,0.0227154859454413,-0.0203724663031176,-0.0217821782178218,-0.0207619640818021
32.4,22.4250917163001,1.40811302857958,139.847651487135,1.33104511541606,0.729690170239202,0.729506031858204,0,0,0,0,0,0,0,0.000184138380998511,71.1980904629248,8.29596616190293,100.20500048957,104.820743624367,0.402563569447602,0.403285297597815,-0.0133803317291761,-0.0125737591286779,-1.33317998909984e-05,-7.40655549499912e-06,-0.193144787834397,-0.0129357693027515,-0.000587989513761433,-0.317080557137149,0,0,1.4664313155528,-0.0230904030512318,0.0228192096255575,-0.0205782487910279,-0.0221990620114643,-0.0209695837226202
32.41,22.4372236801536,1.39908733244679,139.848754267076,1.32587142409857,0.729690170239202,0.729523982727306,0,0,0,0,0,0,0,0.000166187511896676,71.2020058485393,8.32681236723692,100.209365778187,104.841441170108,0.402429701559519,0.403132472944624,-0.0133932403824538,-0.0119978142927621,-1.27211327689307e-05,-7.06729598273928e-06,-0.193385880950874,-0.0125158769344679,-0.000568903497021267,-0.316901757885342,0,0,1.4664313155528,-0.0223688279558808,0.0219894201846282,-0.0197551188393868,-0.0215737363210005,-0.0203467248001661
32.42,22.4349480776489,1.3825056057519,139.856750909914,1.3186097012295,0.729690170239202,0.729539700420655,0,0,0,0,0,0,0,0.000150469818547716,71.1966983022898,8.35164496632068,100.203855608536,104.84609441587,0.402295704750108,0.402893960850725,-0.0134061159892422,-0.0135947458703214,-1.44143393918474e-05,-8.0079663288041e-06,-0.193563206693356,-0.0102137044065448,-0.000464259291206581,-0.314776911099901,0,0,1.4664313155528,-0.0230904030512318,0.0227154859454413,-0.0205782487910279,-0.0220948410630537,-0.0210733935430292
32.43,22.4400160026385,1.38614911880621,139.87035259346,1.31727969704921,0.729690170239202,0.729541100432084,0,0,0,0,0,0,0,0.000149069807118929,71.1976823535908,8.34707139110868,100.210099685598,104.839130547896,0.402161579349995,0.402717407085787,-0.013418958517772,-0.0149333289078726,-1.58336222818317e-05,-8.79645682323986e-06,-0.193692408984768,-0.00927745138492964,-0.00042170233567862,-0.313969860369697,0,0,1.4664313155528,-0.0227811565817957,0.022508038585209,-0.0201666838152073,-0.021990620114643,-0.0209695837226202
32.44,22.4475321019763,1.40195854480603,139.87286516948,1.32258672147422,0.729690170239202,0.729546843693293,0,0,0,0,0,0,0,0.00014332654590965,71.2089134120848,8.33595844635558,100.220554045596,104.830035583442,0.402027325690119,0.402677023809231,-0.0134317679363557,-0.0138224940294762,-1.46558179228358e-05,-8.14212106824211e-06,-0.193845846047993,-0.0113397781032057,-0.000515444459236625,-0.316185624151199,0,0,1.4664313155528,-0.0230904030512318,0.0228192096255575,-0.0203724663031176,-0.0224075039082856,-0.0212810131838472
32.45,22.4549545031758,1.41685357042757,139.862468304232,1.32808662387847,0.729690170239202,0.72955904514296,0,0,0,0,0,0,0,0.000131125096242246,71.2152859233433,8.35419668783796,100.238858378781,104.804264144913,0.401892944101739,0.40265300718537,-0.0134445442133872,-0.0115489934164827,-1.22452535948329e-05,-6.80291866379608e-06,-0.193988336452504,-0.0137649928955097,-0.000625681495250441,-0.318753329348013,0,0,1.4664313155528,-0.0230904030512318,0.0227154859454413,-0.020681140034983,-0.0223032829598749,-0.0209695837226202
32.46,22.4668953668218,1.42520664864726,139.851812617128,1.33090646830687,0.729690170239202,0.72956675120586,0,0,0,0,0,0,0,0.000123419033342453,71.2204262698055,8.40350423742495,100.253954747737,104.794223253564,0.401758434916428,0.402508682936687,-0.0134572873173423,-0.0109963180803234,-1.16592588329672e-05,-6.47736601831513e-06,-0.194174560431986,-0.0135462543688555,-0.000615738834947976,-0.318720814800841,0,0,1.4664313155528,-0.0223688279558808,0.0219894201846282,-0.0198580100833419,-0.0214695153725899,-0.0203467248001661
32.47,22.4808711582139,1.42555678546512,139.850331884156,1.33591624969651,0.729690170239202,0.729560392703478,0,0,0,0,0,0,0,0.000129777535724851,71.231845499168,8.41116089118658,100.251934483236,104.81937786226,0.401623798466074,0.402246304068477,-0.0134699972167787,-0.013132606865895,-1.39243391726778e-05,-7.735743984821e-06,-0.194432479361475,-0.0107331213450588,-0.000487869152048126,-0.316165600706534,0,0,1.4664313155528,-0.0227811565817957,0.0224043149050928,-0.0202695750591625,-0.021990620114643,-0.0210733935430292
32.48,22.4897496350608,1.42422806271622,139.864567617293,1.33729721658011,0.729690170239202,0.729548822596997,0,0,0,0,0,0,0,0.000141347642205414,71.2309074037462,8.37065339563373,100.248397619769,104.846599302256,0.401489035082879,0.402022829172228,-0.013482673880336,-0.0155140056314735,-1.64493065653609e-05,-9.13850364742274e-06,-0.194652194876691,-0.00877867553537803,-0.000399030706153547,-0.314430870412069,0,0,1.4664313155528,-0.0224719101123595,0.0221968675448605,-0.0201666838152073,-0.0216779572694112,-0.0207619640818021
32.49,22.4930867094809,1.42808507546861,139.86826327517,1.3235176691748,0.729690170239202,0.729525882104972,0,0,0,0,0,0,0,0.000164288134230195,71.2227581163152,8.32475547365971,100.244744024636,104.85713763567,0.401354145099358,0.401938932878702,-0.0134953172767358,-0.0154520205240161,-1.63835845294616e-05,-9.10199140525642e-06,-0.194854421432763,-0.00989775150809735,-0.000449897795822607,-0.315752172940861,0,0,1.4664313155528,-0.0235027316771467,0.0232341043460222,-0.0210927050108036,-0.0229286086503387,-0.0216962524654832
32.5,22.4972706780798,1.44315889995167,139.85720065813,1.30901448065327,0.729690170239202,0.729501507955411,0,0,0,0,0,0,0,0.000188662283790997,71.2260442394265,8.29508466613234,100.243515762701,104.854858041698,0.401219128848339,0.401917209676161,-0.0135079273747817,-0.0133509385889496,-1.41558335739808e-05,-7.86435198554488e-06,-0.195061614921581,-0.0123874206896537,-0.000563064576802441,-0.318449035611235,0,0,1.4664313155528,-0.023399649520668,0.023130380665906,-0.0207840312789382,-0.0226159458051068,-0.0214886328246652
32.51,22.5011748892869,1.45129563374169,139.852792731943,1.30026943409568,0.729690170239202,0.729491185654778,0,-0.00117096041053344,-1.41261335937651e-06,-8.60811265870064e-07,0,0,0,0.000198984584424355,71.2548310831424,8.31723781971835,100.264518413949,104.852998705676,0.401083986662961,0.401801279414412,-0.0135205041433596,-0.0121495401394185,-1.28820057906909e-05,-7.15666988371715e-06,-0.195250989993935,-0.0128073124536175,-0.000582150566073525,-0.319058302447552,0,0,1.4664313155528,-0.0220595814864447,0.0220931438647443,-0.0197551188393868,-0.0214695153725899,-0.0202429149797571
