Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\Jib1Test_090525.csv,
Starttime of export,133912745953610000,fredag 9. mai 2025,16:29:55.361
Endtime of export,133912746444510000,fredag 9. mai 2025,16:30:44.451


Name,MainPaCyl,Name,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,MainOutSignal,MainOutCompansated,MainUAdj,Name,JibPaCyl,Name,JibPaDCV,Name,JibPbCyl,Name,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,JibOutSignal,JibOutCompansated,JibUAdj,Name,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name,JoystickJib,JoystickMain,Name,JoystickRotation,JoystickWinch
95,33.76243097314925,190,0.21468767045587567,152.10053635971931,-2.0863911778105355E-05,0.500424817792556,0.500424817792556,0,0,0,0,0,0,0,-1.7462380837995894E-06,0,0,0,95,43.333058206493341,190,47.37245187218582,95,79.788964184351272,190,47.389736131692878,0.07044438339911975,0.07044438339911975,0,0,0,0,0,0,-1.9807860663495491E-06,0,0.020313760795922731,0,0,95,0,0,1.0282051978093032,0,190,0,0,95,0,0
100,33.750737661142324,200,0.20726703314722131,152.16131139324216,-4.4995563361375059E-05,0.50043798947124352,0.50043798947124352,0,0,0,0,0,0,0,-1.3171678687529109E-05,0,0,0,100,43.332710395207243,200,47.331331565842468,100,79.7830386413468,200,47.439106739562945,0.070457578597733467,0.070457578597733467,0,0,0,0,0,0,-1.3195198613716319E-05,0,0.020313760795922731,0,0,100,0,0,1.0282051978093032,0,200,0,0,100,0,0
105,33.734568367464966,210,0.20615746847819746,152.21715270065889,-3.0536818126108506E-05,0.50045017677150683,0.50045017677150683,0,0,0,0,0,0,0,-1.2187300263311052E-05,0,0,0,105,43.344552658477348,210,47.290283342559384,105,79.783041812705946,210,47.493096268629067,0.070502421665068038,0.070502421665068038,0,0.0017411179951558609,1.8460856821324416E-06,1.0256031567402452E-06,0,0,-4.4843067334571218E-05,0,0.020313760795922731,0,0,105,0,0,1.0282051978093032,0,210,0,0,105,0,0
110,33.726574637615755,220,0.21172087619731475,152.27127408944125,-1.4723195022831463E-05,0.500444556122524,0.500444556122524,0,0,0,0,0,0,0,5.6206489827959061E-06,0,0,0,110,43.361829553909985,220,47.27874716198734,110,79.774222186715548,220,47.46780066261784,0.070523058741032485,0.070523058741032485,0,0.002633787776736618,2.7925723115472445E-06,1.5514290619706912E-06,0,0,-2.0637075964446971E-05,0,0.020313760795922731,0,0,110,0,0,1.0282051978093032,0,220,0,0,110,0,0
115,33.732967266286288,230,0.21621452145605807,152.26370152374517,-5.377900742252405E-06,0.5004300241706986,0.5004300241706986,0,0,0,0,0,0,0,1.4531951825436096E-05,0,0,0,115,43.392150011463222,230,47.275661418698881,115,79.762887671024657,230,47.396848129964312,0.070515272327677042,0.070515272327677042,0,0.001918411805635678,2.0340680968614296E-06,1.130037831589683E-06,0,0,7.7864133554428339E-06,0,0.020313760795922731,0,0,115,0,0,1.0282051978093032,0,230,0,0,115,0,0
120,33.750426995746714,240,0.21423114558311046,152.188724028673,-1.269787403376791E-06,0.50042842302843193,0.50042842302843193,0,0,0,0,0,0,0,1.6011422666606379E-06,0,0,0,120,43.433021245309924,240,47.274395211462256,120,79.752213700184967,240,47.355341432444746,0.070484158876577413,0.070484158876577413,0,0,0,0,0,0,3.1113451099629152E-05,0,0.020313760795922731,0,0,120,0,0,1.0282051978093032,0,240,0,0,120,0,0
125,33.783386481761823,250,0.2128969502743227,152.15381876910033,7.0254559069235631E-08,0.50042937976880386,0.50042937976880386,0,0,0,0,0,0,0,-9.5674037192683414E-07,0,0,0,125,43.470258242606342,250,47.288431501489491,125,79.739685378833215,250,47.358414376901415,0.070461751016355448,0.070461751016355448,0,-0.0015914276480328837,-1.6873708751256794E-06,-9.374282639587108E-07,0,0,2.240786022196517E-05,0,0.020313760795922731,0,0,125,0,0,1.0282051978093032,0,250,0,0,125,0,0
130,33.816130444307092,260,0.217997143675804,152.17591292030014,3.0113279376913362E-07,0.50042258855695032,0.50042258855695032,0,0,0,0,0,0,0,6.7912118535407018E-06,0,0,0,130,43.5057960040605,260,47.322801715945687,130,79.728295419923015,260,47.381964762911359,0.070450576584143734,0.070450576584143734,0,-0.0018587058127028655,-1.97076257765054E-06,-1.094868098694744E-06,0,0,1.1174432211713548E-05,0,0.020313760795922731,0,0,130,0,0,1.0282051978093032,0,260,0,0,130,0,0
135,33.830322058209831,270,0.21782248952570168,152.16652919244771,2.1786917031963311E-07,0.50040779208045527,0.50040779208045527,0,0,0,0,0,0,0,1.4796476495049227E-05,0,0,0,135,43.529315763591555,270,47.296697994049893,135,79.7229988627794,270,47.383884255492646,0.070446345351755424,0.070446345351755424,0,-0.0014055602696680936,-1.4902980133613528E-06,-8.2794334075630718E-07,0,0,4.2312323883103575E-06,0,0.020313760795922731,0,0,135,0,0,1.0282051978093032,0,270,0,0,135,0,0
140,33.841738379440613,280,0.21340513363141442,152.155911806368,1.089163200400769E-07,0.50040472578770423,0.50040472578770423,0,0,0,0,0,0,0,3.0662927510416438E-06,0,0,0,140,43.526704407620358,280,47.249431749856306,140,79.723123781726258,280,47.379893641136064,0.070460981753799515,0.070460981753799515,0,0,0,0,0,0,-1.463640204409089E-05,0,0.020313760795922731,0,0,140,0,0,1.0282051978093032,0,280,0,0,140,0,0
145,33.846335055672348,290,0.20514349280809763,152.15348133849696,4.1346289596632308E-08,0.50041612573336713,0.50041612573336713,0,0,0,0,0,0,0,-1.1399945662904365E-05,0,0,0,145,43.49772286497695,290,47.258488794464384,145,79.73324601734457,290,47.398101065034567,0.070485288939529878,0.070485288939529878,0,0,0,0,0,0,-2.4307185730362835E-05,0,0.020313760795922731,0,0,145,0,0,1.0282051978093032,0,290,0,0,145,0,0
150,33.851018035996418,300,0.20454988789657513,152.13187835477373,1.0594963054867077E-08,0.50042484769160722,0.50042484769160722,0,0,0,0,0,0,0,-8.7219582400877016E-06,0,0,0,150,43.450196176137325,300,47.310899014462592,150,79.744291575356655,300,47.405273442948555,0.0704724656766785,0.0704724656766785,0,0,0,0,0,0,1.2823262851374695E-05,0,0.020313760795922731,0,0,150,0,0,1.0282051978093032,0,300,0,0,150,0,0
155,33.866445537634476,310,0.21005711498299359,152.1344751013869,0.0024495595765396134,0.50041450792038833,0.50041450792038833,0,0,0,0,0,0,0,1.0339771218892402E-05,0,0,0,155,43.40000376018223,310,47.338613548698895,155,79.7654573323619,310,47.383668078572363,0.070441925146307524,0.070441925146307524,0,0,0,0,0,0,3.0540530370978813E-05,0,0.020313760795922731,0,0,155,0,0,1.0282051978093032,0,310,0,0,155,0,0
160,33.874672369497269,320,0.21524810508703363,152.16062216620438,0.0018834678757880916,0.50041488899199826,0.50041488899199826,0,0,0,0,0,0,0,-3.8107160993394729E-07,0,0,0,160,43.366004783327661,320,47.309266730438914,160,79.77825092473708,320,47.36704408591725,0.070427052925748593,0.070427052925748593,0,-0.0016138832894965205,-1.7111803115363394E-06,-9.5065572863129946E-07,0,0,1.4872220558931337E-05,0,0.020313760795922731,0,0,160,0,0,1.0282051978093032,0,320,0,0,160,0,0
165,33.874625381126307,330,0.2162614115020523,152.19719595840232,0.0028777804370788947,0.50042503267657568,0.50042503267657568,0,0,0,0,0,0,0,-1.014368457741277E-05,0,0,0,165,43.35399016406371,330,47.2738555089861,165,79.783447046678873,330,47.3862102028433,0.070432116298912967,0.070432116298912967,0,-0.0011715794121140988,-1.2422110300407117E-06,-6.9011723891150658E-07,0,0,-5.0633731643739965E-06,0,0.020313760795922731,0,0,165,0,0,1.0282051978093032,0,330,0,0,165,0,0
170,33.878560918055342,340,0.21273981023050079,152.19794900269807,0.0070429890853039743,0.50042971838699235,0.50042971838699235,0,0,0,0,0,0,0,-4.6857104166742047E-06,0,0,0,170,43.355456347368616,340,47.244576896468864,170,79.7882927289989,340,47.422838798477791,0.070454618965184485,0.070454618965184485,0,0,0,0,0,0,-2.2502666271517757E-05,0,0.020313760795922731,0,0,170,0,0,1.0282051978093032,0,340,0,0,170,0,0
175,33.885545055180408,350,0.20983484579964179,152.13590625439971,0.0081458311893623063,0.50042350871903785,0.50042350871903785,0,0,0,0,0,0,0,6.2096679545042832E-06,0,0,0,175,43.364546875927495,350,47.233980439812022,175,79.767445361543849,350,47.426632044551226,0.070455220771604071,0.070455220771604071,0,0,0,0,0,0,-6.0180641958673675E-07,0,0.020313760795922731,0,0,175,0,0,1.0282051978093032,0,350,0,0,175,0,0
180,33.885158283512304,360,0.20828655498602688,152.09113524183445,0.0048927018812871086,0.50039600556077768,0.50039600556077768,0,0,0,0,0,0,0,2.7503158260167027E-05,0,0,0,180,43.367956140163962,360,47.220709569679613,180,79.738519079969137,360,47.424775421847961,0.070451304246319527,0.070451304246319527,0,0,0,0,0,0,3.91652528454467E-06,0,0.020313760795922731,0,0,180,0,0,1.0282051978093032,0,360,0,0,180,0,0
185,33.891111702917605,370,0.20766140849558451,152.11664267467387,0.0021767413502801741,0.500379106431726,0.500379106431726,0,-0.001604984971024237,-1.9362082537312397E-06,-1.1798769046174741E-06,0,0,0,1.68991290516729E-05,0,0,0,185,43.36642045815875,370,47.234722467743957,185,79.721983630046111,370,47.442012641299556,0.070448175706457616,0.070448175706457616,0,0,0,0,0,0,3.1285398619101956E-06,0,0.020313760795922731,0,0,185,0,0,1.0282051978093032,0,370,0,0,185,0,0
190,33.891307243593907,380,0.20938833534167361,152.15220829210597,0.0031710879250368444,0.50039328171712061,0.50039328171712061,0,0,0,0,0,0,0,-1.4175285394602E-05,0,0,0,190,43.364849427910144,380,47.280101422362847,190,79.713496506079309,380,47.450301003565464,0.070446532364527761,0.070446532364527761,0,0,0,0,0,0,1.6433419298550467E-06,0,0.020313760795922731,0,0,190,0,0,1.0282051978093032,0,380,0,0,190,0,0
195,33.883213311420974,390,0.20977249614193666,152.16598770811808,0.0020146374179865149,0.50040443023977621,0.50040443023977621,0,0,0,0,0,0,0,-1.1148522655601845E-05,0,0,0,195,43.355882976554057,390,47.292263478311284,195,79.704166343731231,390,47.43659035058441,0.070445877643221411,0.070445877643221411,0,0,0,0,0,0,6.5472130635069181E-07,0,0.020313760795922731,0,0,195,0,0,1.0282051978093032,0,390,0,0,195,0,0
200,33.882257886961362,400,0.20889084644480171,152.16651736723603,0.00093193064987386889,0.50040784428222762,0.50040784428222762,0,0,0,0,0,0,0,-3.4140424514106371E-06,0,0,0,200,43.350773113723839,400,47.286056052667185,200,79.699733839879457,400,47.408280325935074,0.07047363897218735,0.07047363897218735,0,0,0,0,0,0,-2.7761328965938969E-05,0,0.020313760795922731,0,0,200,0,0,1.0282051978093032,0,400,0,0,200,0,0
205,33.880788211444759,410,0.20813818297924316,152.15007923035111,0.0003244932444851303,0.500413738761376,0.500413738761376,0,0,0,0,0,0,0,-5.8944791483384051E-06,0,0,0,205,43.35006881008573,410,47.256870254949575,205,79.682903781349282,410,47.4036327134421,0.07050836481858011,0.07050836481858011,0,0.0019368799106631585,2.0536495981509492E-06,1.1409164434171938E-06,0,0,-3.4725846392760773E-05,0,0.020313760795922731,0,0,205,0,0,1.0282051978093032,0,410,0,0,205,0,0
210,33.879321177969707,420,0.20773103722860434,152.11096064651096,6.8139840695844624E-05,0.50040058880652649,0.50040058880652649,0,0,0,0,0,0,0,1.3149954849467349E-05,0,0,0,210,43.349511698504848,420,47.206776152260169,210,79.661326447838533,420,47.422491119330481,0.070493860422489674,0.070493860422489674,0,0.0015951323800349471,1.6912989562345848E-06,9.3961053124143578E-07,0,0,1.4504396090436744E-05,0,0.020313760795922731,0,0,210,0,0,1.0282051978093032,0,420,0,0,210,0,0
215,33.874271821200253,430,0.20947074772656396,152.07992867337191,-1.0756969270001599E-05,0.5003939203444745,0.5003939203444745,0,0,0,0,0,0,0,6.6684620519952276E-06,0,0,0,215,43.36245054264333,430,47.210450558414117,215,79.65436837683815,430,47.417458420148122,0.070470554822977857,0.070470554822977857,0,0,0,0,0,0,2.3305599511816433E-05,0,0.020313760795922731,0,0,215,0,0,1.0282051978093032,0,430,0,0,215,0,0
220,33.862711765952895,440,0.21417816138674164,152.09097596454859,-2.1531777813468918E-05,0.500398341172055,0.500398341172055,0,0,0,0,0,0,0,-4.42082758045359E-06,0,0,0,220,43.381228863872863,440,47.281030429802684,220,79.656852397542167,440,47.418630424054385,0.070471172962202649,0.070471172962202649,0,0,0,0,0,0,-6.1813922479225791E-07,0,0.020313760795922731,0,0,220,0,0,1.0282051978093032,0,440,0,0,220,0,0
225,33.850084737207666,450,0.21555284345208317,152.09526238787154,-1.4462396261668948E-05,0.50040148804353479,0.50040148804353479,0,0,0,0,0,0,0,-3.1468714798421615E-06,0,0,0,225,43.392025701219076,450,47.328041221238692,225,79.670739022958216,450,47.408305607512787,0.070488413557278654,0.070488413557278654,0,0,0,0,0,0,-1.7240595076004062E-05,0,0.020313760795922731,0,0,225,0,0,1.0282051978093032,0,450,0,0,225,0,0
230,33.835146255252553,460,0.21430950274698618,152.09608941839045,-6.9298475856687057E-06,0.50041243585020678,0.50041243585020678,0,0,0,0,0,0,0,-1.0947806671990357E-05,0,0,0,230,43.38617777962417,460,47.315980977815521,230,79.693206224807284,460,47.3795759306615,0.070491229572520964,0.070491229572520964,0,0,0,0,0,0,-2.8160152423101215E-06,0,0.020313760795922731,0,0,230,0,0,1.0282051978093032,0,460,0,0,230,0,0
235,33.817708274793866,470,0.21202063285314515,152.09512348770892,-2.5138357761134204E-06,0.50040781308552718,0.50040781308552718,0,0,0,0,0,0,0,4.6227646796070943E-06,0,0,0,235,43.362462542764504,470,47.273726911101718,235,79.727388012575773,470,47.377388322249978,0.070505754750915986,0.070505754750915986,0,0,0,0,0,0,-1.452517839502232E-05,0,0.020313760795922731,0,0,235,0,0,1.0282051978093032,0,470,0,0,235,0,0
240,33.805703315053364,480,0.20584915270552306,152.08414511690708,-5.8427090235290354E-07,0.50040516769982757,0.50040516769982757,0,0,0,0,0,0,0,2.645385699606706E-06,0,0,0,240,43.328849663820307,480,47.243171354332908,240,79.75186843122313,480,47.382733683452308,0.0705163751556755,0.0705163751556755,0,0.0010688015164257436,1.1332369098502021E-06,6.2957606102789E-07,0,0,-1.0620404759520419E-05,0,0.020313760795922731,0,0,240,0,0,1.0282051978093032,0,480,0,0,240,0,0
245,33.80750123715535,490,0.20558629165444453,152.09430724182133,3.9972085133606609E-08,0.50040798277301624,0.50040798277301624,0,0,0,0,0,0,0,-2.8150731886666946E-06,0,0,0,245,43.303744563788669,490,47.263682475645012,245,79.758714851468739,490,47.39031439687944,0.070527829344474935,0.070527829344474935,0,0.00107750398933959,1.1424640332789959E-06,6.3470224071055319E-07,0,0,-1.14541887994285E-05,0,0.020313760795922731,0,0,245,0,0,1.0282051978093032,0,490,0,0,245,0,0
250,33.81320120644078,500,0.21155763192371593,152.12397929339909,0.0043559931639916023,0.50041370172967692,0.50041370172967692,0,0,0,0,0,0,0,-5.7189566606830056E-06,0,0,0,250,43.293938173686172,500,47.267825462342316,250,79.756712963374326,500,47.401683980854429,0.070545124782123242,0.070545124782123242,0,0.0013184732051154668,1.397960685611687E-06,7.766448253398261E-07,0,0,-1.7295437648306988E-05,0,0.020313760795922731,0,0,250,0,0,1.0282051978093032,0,500,0,0,250,0,0
255,33.829263899228373,510,0.21620015970244702,152.13617812429075,0.0041902751316735525,0.50041995061455036,0.50041995061455036,0,0,0,0,0,0,0,-6.2488848734387759E-06,0,0,0,255,43.296224689684983,510,47.2541028668488,255,79.743495127118365,510,47.389077829787375,0.0705422216972303,0.0705422216972303,0,0.0010471957996873726,1.1103286380191795E-06,6.1684924334398853E-07,0,0,2.9030848929384456E-06,0,0.020313760795922731,0,0,255,0,0,1.0282051978093032,0,510,0,0,255,0,0
260,33.851202327626332,520,0.21670143133585459,152.15688783752535,0.002374186666712224,0.5004182033857687,0.5004182033857687,0,0,0,0,0,0,0,1.7472287816566734E-06,0,0,0,260,43.313020339961213,520,47.262299341000556,260,79.725487198786468,520,47.375171506808236,0.070499866240504777,0.070499866240504777,0,0,0,0,0,0,4.2355456725526319E-05,0,0.020313760795922731,0,0,260,0,0,1.0282051978093032,0,520,0,0,260,0,0
265,33.855150343796915,530,0.20418116485125679,152.17221395786598,0.0010100440613702803,0.50040625532834393,0.50040625532834393,0,0,0,0,0,0,0,1.1948057424771008E-05,0,0,0,265,43.331687576445823,530,47.264613376371862,265,79.717709673066835,530,47.382768197537771,0.070465886234236053,0.070465886234236053,0,-0.0023498971337989616,-2.4915666056291535E-06,-1.3842036697939741E-06,0,0,3.398000626872455E-05,0,0.020313760795922731,0,0,265,0,0,1.0282051978093032,0,530,0,0,265,0,0
