Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\Dual2SineTest_230425.csv,
Starttime of export,133898803249400000,onsdag 23. april 2025,13:12:04.940
Endtime of export,133898803786000000,onsdag 23. april 2025,13:12:58.600


Name,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
280,49.584165622649117,0.19879328889700304,140.99258201000251,-1.0422202081762412E-05,0.45012974580607418,0.45012974580607418,0,-0.0010066639743442352,-1.2144108082304076E-06,-7.4003158626540467E-07,0,0,0,2.85559722434936E-06,57.89131164304051,23.718005436318276,81.1931021371659,23.812075128713168,0.3799788442705701,0.3799788442705701,0,0.0016232350139588902,1.7210958282797541E-06,9.5616434904430788E-07,0,0,-2.4093772070632458E-05,0,0,0,1.3608058958524596,0,0,0,0,0
290,49.564555499448545,0.20295198611984422,140.96926687011566,-1.5861876560903716E-05,0.45014498304466677,0.45014498304466677,0,0,0,0,0,0,0,-1.5237238592591407E-05,57.898668320635451,23.739091327389129,81.204147345591139,23.819290499345367,0.37998327477157468,0.37998327477157468,0,0.0016492071645188844,1.7486337754013112E-06,9.7146320855628389E-07,0,0,-4.4305010045708748E-06,0,0,0,1.3608058958524596,0,0,0,0,0
300,49.561233635355208,0.20740712108642459,140.95926756887312,-1.5784605502629491E-05,0.45016038341985459,0.45016038341985459,0,0,0,0,0,0,0,-1.5400375187824E-05,57.896358459433515,23.749066194540973,81.226098844603044,23.841123280411292,0.37997208768425011,0.37997208768425011,0,0.0012284312409605036,1.3024903146890776E-06,7.2360573038282086E-07,0,0,1.1187087324560085E-05,0,0,0,1.3608058958524596,0,0,0,0,0
310,49.571334889537454,0.21129732164667106,140.95861027186615,-1.3285618102119244E-05,0.450162572790559,0.450162572790559,0,0,0,0,0,0,0,-2.1893707043973976E-06,57.871082047439096,23.756394387751122,81.236089682027284,23.864088822831722,0.37995575790601727,0.37995575790601727,0,0,0,0,0,0,1.6329778232848646E-05,0,0,0,1.3608058958524596,0,0,0,0,0
320,49.578155156214883,0.21242452626603608,140.9564579448739,-1.0108536283810793E-05,0.45017490938961352,0.45017490938961352,0,0,0,0,0,0,0,-1.2336599054529884E-05,57.849152586593142,23.769035806922364,81.2354313796873,23.874436369565736,0.37996471483519056,0.37996471483519056,0,0,0,0,0,0,-8.956929173298267E-06,0,0,0,1.3608058958524596,0,0,0,0,0
330,49.57865040498848,0.21215682154146018,140.94635703724256,-7.1284434533447663E-06,0.45018979594180614,0.45018979594180614,0,0,0,0,0,0,0,-1.4886552192616698E-05,57.847374407121073,23.799203677537669,81.235896910630785,23.887133117262128,0.37997717687520388,0.37997717687520388,0,0,0,0,0,0,-1.2462040013316855E-05,0,0,0,1.3608058958524596,0,0,0,0,0
340,49.562934030338155,0.21131556137789054,140.9400458485126,-4.7006183601560023E-06,0.45018716562731809,0.45018716562731809,0,0,0,0,0,0,0,2.6303144880501783E-06,57.868107603430516,23.826673450485576,81.244410677431631,23.919852684737226,0.379957982435558,0.379957982435558,0,0,0,0,0,0,1.9194439645875416E-05,0,0,0,1.3608058958524596,0,0,0,0,0
350,49.540613905336443,0.20654007045504527,140.9630800770633,0.0038096829455173185,0.4501772185489758,0.4501772185489758,0,0,0,0,0,0,0,9.9470783422872522E-06,57.876471064870394,23.835319304396968,81.249426533362907,23.94867066117521,0.379934071554186,0.379934071554186,0,0,0,0,0,0,2.3910881371991266E-05,0,0,0,1.3608058958524596,0,0,0,0,0
360,49.534116347090716,0.19886845023156016,140.99927553162948,0.0087100503632580473,0.45018191413344189,0.45018191413344189,0,0,0,0,0,0,0,-4.6955844660856449E-06,57.8723527644394,23.84193608050731,81.2578348965647,23.96745471419931,0.37992431659389614,0.37992431659389614,0,0,0,0,0,0,9.7549602898761023E-06,0,0,0,1.3608058958524596,0,0,0,0,0
370,49.533707222914018,0.19302348940054184,141.02037447889617,0.0095116838102338279,0.45019233602656328,0.45019233602656328,0,0,0,0,0,0,0,-1.0421893121392856E-05,57.859558703612137,23.865687362417233,81.274051973524337,23.988410491659383,0.37992232979236923,0.37992232979236923,0,0,0,0,0,0,1.9868015269097761E-06,0,0,0,1.3608058958524596,0,0,0,0,0
380,49.524610144656357,0.19270967203139733,141.03533144987824,0.0083799920449023572,0.45018733948631467,0.45018733948631467,0,0,0,0,0,0,0,4.9965402486029653E-06,57.843028970299727,23.881850777892797,81.291181405979614,23.993707871956619,0.37990532612792288,0.37990532612792288,0,0,0,0,0,0,1.7003664446346711E-05,0,0,0,1.3608058958524596,0,0,0,0,0
390,49.526445013624183,0.19488490613585538,141.03952438253532,0.0065721432796789466,0.45017632140549818,0.45017632140549818,0,0,0,0,0,0,0,1.1018080816493914E-05,57.82933880379526,23.869267305499861,81.300319547787367,23.998895526746036,0.37988435308832497,0.37988435308832497,0,-0.001234214738474293,-1.3086224849282919E-06,-7.2701249162682871E-07,0,0,2.0973039597915744E-05,0,0,0,1.3608058958524596,0,0,0,0,0
400,49.538534813580881,0.19400591765324007,141.02115742903638,0.0047483208775085132,0.45017524558070404,0.45017524558070404,0,0,0,0,0,0,0,1.0758247941389243E-06,57.826664295266809,23.866936432768963,81.294973913002408,24.005130969598266,0.379883658106071,0.379883658106071,0,-0.0011583674503725661,-1.2282025518836976E-06,-6.8233475104649859E-07,0,0,6.94982253968135E-07,0,0,0,1.3608058958524596,0,0,0,0,0
410,49.564698354600566,0.19001054088000213,141.00142527666856,0.0032022570348980328,0.450184162785953,0.450184162785953,0,0,0,0,0,0,0,-8.9172052489816522E-06,57.82354808836876,23.894274207264196,81.270729547823962,24.008948634466648,0.37988576591223133,0.37988576591223133,0,0,0,0,0,0,-2.1078061603341247E-06,0,0,0,1.3608058958524596,0,0,0,0,0
420,49.59298482345983,0.19098315896893397,140.98798479200136,0.0020201564244804312,0.4501960958874851,0.4501960958874851,0,0,0,0,0,0,0,-1.1933101532080048E-05,57.813098492694984,23.92089973983564,81.241934030678053,24.0130098329351,0.37988878100779061,0.37988878100779061,0,0,0,0,0,0,-3.0150955592778139E-06,0,0,0,1.3608058958524596,0,0,0,0,0
430,49.6006340407963,0.19590179880987468,140.97369983391084,0.0011832120277582693,0.45020205695089988,0.45020205695089988,0,0,0,0,0,0,0,-5.9610634147722052E-06,57.810577034924023,23.943053267279392,81.215627450712816,24.026075721254578,0.37989797685756671,0.37989797685756671,0,0,0,0,0,0,-9.1958497761002178E-06,0,0,0,1.3608058958524596,0,0,0,0,0
440,49.596078421491512,0.19988683710174987,140.96889821296824,0.0006292281295522897,0.45019357452542824,0.45019357452542824,0,0,0,0,0,0,0,8.4824254716342473E-06,57.821478242994871,23.959774523475076,81.20977716613973,24.044886229323648,0.37990221197859719,0.37990221197859719,0,0,0,0,0,0,-4.2351210304825138E-06,0,0,0,1.3608058958524596,0,0,0,0,0
450,49.59447523299265,0.20283772265692268,140.98237397427883,0.00028658061642038558,0.45018004500345937,0.45018004500345937,0,0,0,0,0,0,0,1.352952196886914E-05,57.827067055164648,23.961956738913052,81.2214898391819,24.067106116735776,0.37990984867913041,0.37990984867913041,0,0,0,0,0,0,-7.6367005332200755E-06,0,0,0,1.3608058958524596,0,0,0,0,0
460,49.586799694336214,0.20677787857622681,140.994183233305,9.0670777693523943E-05,0.45016640172019273,0.45016640172019273,0,0,0,0,0,0,0,1.3643283266639994E-05,57.823720712895437,23.957384331663178,81.235308743422181,24.079735060780074,0.37991779344026289,0.37991779344026289,0,0,0,0,0,0,-7.9447611324723333E-06,0,0,0,1.3608058958524596,0,0,0,0,0
470,49.570018801062467,0.2105391593122988,140.98435031212554,-9.9132288493830318E-06,0.45017115587489409,0.45017115587489409,0,0,0,0,0,0,0,-4.7541547013585372E-06,57.832205529437289,23.971515345978485,81.249805155404516,24.088067163774021,0.37991838212071422,0.37991838212071422,0,0,0,0,0,0,-5.8868045132998148E-07,0,0,0,1.3608058958524596,0,0,0,0,0
480,49.559466744998922,0.21363417406597227,140.97222437386623,-5.27375070441464E-05,0.45018328359906096,0.45018328359906096,0,0,0,0,0,0,0,-1.2127724166866027E-05,57.844584648036665,23.991690637586082,81.2623367105417,24.100827757794008,0.37991563376228438,0.37991563376228438,0,0,0,0,0,0,2.7483584298382269E-06,0,0,0,1.3608058958524596,0,0,0,0,0
490,49.549497734757836,0.21595195500846232,140.96669931391889,0.0018428953546514143,0.45018045319376226,0.45018045319376226,0,0,0,0,0,0,0,2.8304052986927175E-06,57.851029753818878,23.990412618802004,81.260606831663381,24.098298977902495,0.3799180937982698,0.3799180937982698,0,0,0,0,0,0,-2.4600359854187737E-06,0,0,0,1.3608058958524596,0,0,0,0,0
500,49.535623810754473,0.21565863141631725,140.9592301273691,0.0023913640449294065,0.45017146604921521,0.45017146604921521,0,0,0,0,0,0,0,8.9871445470568467E-06,57.850038052613471,23.995120428197275,81.2566682805011,24.0798887837409,0.37992246734538082,0.37992246734538082,0,0,0,0,0,0,-4.3735471110251112E-06,0,0,0,1.3608058958524596,0,0,0,0,0
510,49.531725223238126,0.21425923237098274,140.96160111841795,0.002259887551356509,0.45017204437036645,0.45017204437036645,0,0,0,0,0,0,0,-5.7832115124556438E-07,57.851639358067075,23.997921123829819,81.259995575661222,24.068785197351165,0.3799270020654667,0.3799270020654667,0,0,0,0,0,0,-4.534720085880295E-06,0,0,0,1.3608058958524596,0,0,0,0,0
520,49.534742310123505,0.2125904196637341,140.97747426828064,0.0018489865809697649,0.45017675215636893,0.45017675215636893,0,0,0,0,0,0,0,-4.7077860024780094E-06,57.848415634991568,23.98991170380258,81.260289722681392,24.07217026267277,0.37993089975163741,0.37993089975163741,0,0,0,0,0,0,-3.8976861707062938E-06,0,0,0,1.3608058958524596,0,0,0,0,0
530,49.538432791785119,0.21296964443403829,140.9853873903439,0.0013789840551415,0.45018254648201478,0.45018254648201478,0,0,0,0,0,0,0,-5.7943256458470316E-06,57.839754199120996,23.999353356178631,81.251574715571749,24.096668657765935,0.37993390775570596,0.37993390775570596,0,0,0,0,0,0,-3.008004068549841E-06,0,0,0,1.3608058958524596,0,0,0,0,0
540,49.53421888251291,0.21228684598453154,140.99999100622802,0.0009563039329103806,0.45017703722527896,0.45017703722527896,0,0,0,0,0,0,0,5.5092567358139277E-06,57.84529680402715,24.018831678006087,81.22118337846544,24.132374367081404,0.37993605355411064,0.37993605355411064,0,0,0,0,0,0,-2.1457984046846512E-06,0,0,0,1.3608058958524596,0,0,0,0,0
550,49.529082303258186,0.21124216413699237,141.0095467662974,0.00062050501010452652,0.45018371885577407,0.45018371885577407,0,0,0,0,0,0,0,-6.6816304951089478E-06,57.861958819227283,24.0358833614173,81.205038354296107,24.161729531259173,0.37993748390869386,0.37993748390869386,0,0,0,0,0,0,-1.4303545832206055E-06,0,0,0,1.3608058958524596,0,0,0,0,0
560,49.531965968335541,0.21020097448383,140.99632057577372,0.00037547128953630156,0.45020017410058533,0.45020017410058533,0,0,0,0,0,0,0,-1.6455244811253156E-05,57.859955030516446,24.054920644356937,81.209136962920553,24.195136851334489,0.37993837528557067,0.37993837528557067,0,0,0,0,0,0,-8.9137687681040134E-07,0,0,0,1.3608058958524596,0,0,0,0,0
570,49.528405983631544,0.2093239159628594,140.9827347390378,0.00020874243337342077,0.45020749324560366,0.45020749324560366,0,0,0,0,0,0,0,-7.3191450183363038E-06,57.846217212179305,24.0642358785989,81.210088217523364,24.227021220962619,0.37993888969812589,0.37993888969812589,0,0,0,0,0,0,-5.1441255521922358E-07,0,0,0,1.3608058958524596,0,0,0,0,0
580,49.516840457393116,0.20865622346438151,140.97873694571589,0.00010259363724177498,0.45019876101013423,0.45019876101013423,0,0,0,0,0,0,0,8.7322354694330251E-06,57.83326081912432,24.067807609630744,81.207596191278867,24.243723285913049,0.37992665480611171,0.37992665480611171,0,0,0,0,0,0,1.2234892014184595E-05,0,0,0,1.3608058958524596,0,0,0,0,0
590,49.511174523757731,0.20818515794207229,140.97196801928226,3.9745572165191277E-05,0.45019518944483461,0.45019518944483461,0,0,0,0,0,0,0,3.5715652996204383E-06,57.834110135068052,24.083538170600878,81.207786902155931,24.258744714160233,0.37992320885904579,0.37992320885904579,0,0,0,0,0,0,3.4459470659164992E-06,0,0,0,1.3608058958524596,0,0,0,0,0
600,49.501370802942347,0.20787439464269022,140.96503364139966,5.8137424342588333E-06,0.45019445222276677,0.45019445222276677,0,0,0,0,0,0,0,7.3722206783699562E-07,57.85426119223429,24.08501949725385,81.218662759053515,24.278304168950555,0.37992417824067187,0.37992417824067187,0,0,0,0,0,0,-9.6938162608140033E-07,0,0,0,1.3608058958524596,0,0,0,0,0
610,49.4912726443938,0.20768287647099862,140.96673429382841,-1.0063040681557571E-05,0.45019508048560136,0.45019508048560136,0,0,0,0,0,0,0,-6.2826283458994325E-07,57.864530078956641,24.08188978735647,81.240179133969193,24.292998607002357,0.3799269440532908,0.3799269440532908,0,0,0,0,0,0,-2.7658126189322729E-06,0,0,0,1.3608058958524596,0,0,0,0,0
620,49.501684400839252,0.20948015933422867,140.96816611250728,-1.5495603921531273E-05,0.45019621301918133,0.45019621301918133,0,0,0,0,0,0,0,-1.1325335799727831E-06,57.8707421936279,24.098183845808265,81.257310707873842,24.29943961932991,0.3799425731287821,0.3799425731287821,0,0,0,0,0,0,-1.5629075491296884E-05,0,0,0,1.3608058958524596,0,0,0,0,0
630,49.529049603153133,0.21187413450517456,140.9654431669575,-1.5472392330291352E-05,0.4501865130825391,0.4501865130825391,0,0,0,0,0,0,0,9.6999366422378941E-06,57.874194602094704,24.1166896041174,81.267926411577648,24.299327551562662,0.379948933501237,0.379948933501237,0,0,0,0,0,0,-6.3603724548833007E-06,0,0,0,1.3608058958524596,0,0,0,0,0
640,49.559620456302667,0.20843863138468849,140.97846917464648,-1.304600781557435E-05,0.45017354916338553,0.45017354916338553,0,0,0,0,0,0,0,1.2963919153563541E-05,57.864452716760816,24.119937191484642,81.293072820638116,24.305873560047029,0.37993770911100649,0.37993770911100649,0,0,0,0,0,0,1.1224390230490933E-05,0,0,0,1.3608058958524596,0,0,0,0,0
650,49.573487550301294,0.20296795540927817,141.00784639698657,-9.9383716988392547E-06,0.45017748688374509,0.45017748688374509,0,0,0,0,0,0,0,-3.9377203595591936E-06,57.858036645634513,24.136915729080094,81.324515158119112,24.306709386039852,0.37992673138140792,0.37992673138140792,0,0,0,0,0,0,1.0977729598571351E-05,0,0,0,1.3608058958524596,0,0,0,0,0
660,49.589258105987504,0.20126634021407094,141.03222424686956,-7.0154872551518764E-06,0.45018826579998883,0.45018826579998883,0,0,0,0,0,0,0,-1.0778916243736614E-05,57.848370802779669,24.161112867823434,81.338574623628,24.30489566200675,0.37992382806963948,0.37992382806963948,0,0,0,0,0,0,2.90331176844294E-06,0,0,0,1.3608058958524596,0,0,0,0,0
670,49.609124529926696,0.20149315571236565,141.02390178288408,-4.630538523502006E-06,0.45019494043257924,0.45019494043257924,0,0,0,0,0,0,0,-6.6746325904087911E-06,57.834968158062765,24.182809592450464,81.331332450967679,24.319352929019377,0.37993744281622271,0.37993744281622271,0,0,0,0,0,0,-1.3614746583234805E-05,0,0,0,1.3608058958524596,0,0,0,0,0
