Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\MainValveSpeedTest_010425.csv,
Starttime of export,133879783447100000,tirsdag 1. april 2025,12:52:24.710
Endtime of export,133879783750500000,tirsdag 1. april 2025,12:52:55.050


Name,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
310,0.0044102474002902488,58.59858941916572,0.2035513986667139,142.88578590545274,0.26132573558330019,0.26132573558330019,0,0,0,0,0,0,0,0,52.053211426671787,55.899194954469948,63.515164929792689,56.019537779167258,0.82466559352739388,0.82466559352739388,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.023193485207710546,0.023026656985789856,-0.02129848749871386,-0.022824387701928087,-0.021281013183847192
320,0.004309714343141079,58.596314622736728,0.20369312938417519,142.88429328486171,0.26132567787419747,0.26132567787419747,0,0,0,0,0,0,0,0,52.054253826649258,55.899993751364477,63.514185873252359,56.020256467118969,0.82466592844118369,0.82466592844118369,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.022368827955880837,0.022196867544860492,-0.020269575059162465,-0.021990620114643044,-0.020346724800166097
330,0.004201100347819087,58.593708772291279,0.20383739727340541,142.88280201300023,0.26132572521972974,0.26132572521972974,0,0,0,0,0,0,0,0,52.0552925492141,55.900808907189557,63.513442087449555,56.021198554701442,0.82466460975026068,0.82466460975026068,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.022678074425316979,0.022196867544860492,-0.020372466303117606,-0.021990620114643044,-0.020658154261393127
340,0.0040855522584374191,58.590907957796347,0.20398340734046352,142.88102869993784,0.26132573059379416,0.26132573059379416,0,0,0,0,0,0,0,0,52.056757556506511,55.901732136019653,63.513011988922962,56.022677822223109,0.8246662147189211,0.8246662147189211,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.022884238738274405,0.022715485945441344,-0.0208869225228933,-0.022511724856696197,-0.020969583722620162
350,0.0039641423879324617,58.588085139168754,0.20413042835486639,142.87886082925931,0.26132583520894243,0.26132583520894243,0,0,0,0,0,0,0,0,52.058026871465017,55.902701997080769,63.512917595015026,56.0245443114212,0.824669528980842,0.824669528980842,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.023399649520667972,0.023130380665906027,-0.02109270501080358,-0.02303282959874935,-0.021592442645074223
360,0.0038378709074079211,58.585446187279352,0.20413321137508877,142.8763902117395,0.26132616733812136,0.26132616733812136,0,0,0,0,0,0,0,0,52.058775521508352,55.903806903680966,63.513033062654564,56.026563474486252,0.82467027852537966,0.82467027852537966,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.023502731677146685,0.023130380665906027,-0.020989813766848442,-0.02303282959874935,-0.021592442645074223
370,0.0037076683079719235,58.583274339715551,0.20405275496314507,142.8737498881579,0.26132643044521092,0.26132643044521092,0,0,0,0,0,0,0,0,52.059384166439273,55.904885915297996,63.513146516593956,56.028858352535025,0.82466979456895029,0.82466979456895029,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.022574992268838263,0.022196867544860492,-0.020166683815207326,-0.021990620114643044,-0.020658154261393127
380,0.0036225908173768695,58.581247507400271,0.20404135190468797,142.87159186945763,0.26132649212036596,0.26132649212036596,0,0,0,0,0,0,0,0,52.059718265254993,55.90564791574149,63.51301672337533,56.031154421871832,0.8246719815906054,0.8246719815906054,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.022368827955880837,0.022196867544860492,-0.020372466303117606,-0.021990620114643044,-0.020658154261393127
390,0.0035789645965699645,58.5793608062313,0.2040929112978673,142.86964085418012,0.2613266450274353,0.2613266450274353,0,0,0,0,0,0,0,0,52.060041859003626,55.906359030117308,63.5125694239778,56.032767811544616,0.82467564537885529,0.82467564537885529,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.02247191011235955,0.022196867544860492,-0.020269575059162465,-0.022094841063053674,-0.020658154261393127
400,0.0035250857137111859,58.577994776068479,0.20420163489831514,142.86750060759769,0.26132688045611174,0.26132688045611174,0,0,0,0,0,0,0,0,52.060161832050042,55.907358322964548,63.511930982921243,56.033752813462883,0.8246766892450591,0.8246766892450591,0,0,0,0,0,0,0,0,0,0,2.3709648350939077,-0.023399649520667972,0.023130380665906027,-0.02109270501080358,-0.02303282959874935,-0.021592442645074223
