Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\JibValveSpeedTest_010425.csv,
Starttime of export,133879785396100000,tirsdag 1. april 2025,12:55:39.610
Endtime of export,133879785671000000,tirsdag 1. april 2025,12:56:07.100


Name,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
250,0.0030593154060612362,22.514037949455663,0.20467658246740153,143.03102918462639,0.72990515054064753,0.72990515054064753,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936987985072449,31.26422633394693,73.73990073553918,40.365767158571423,0.25017487279048489,0.25017487279048489,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02309040305123183,0.022819209625557516,-0.020269575059162465,-0.022615945805106827,-0.021281013183847192
260,0.0030475466219789253,22.512840622942942,0.20468223488162782,143.0312819800497,0.72990391081424122,0.72990391081424122,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936726810717531,31.269499095483123,73.739096867123976,40.373708541340825,0.25016741388050295,0.25016741388050295,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022781156581795692,0.022715485945441344,-0.020063792571252185,-0.022407503908285567,-0.020969583722620162
270,0.0030247923526755343,22.511595681787337,0.20469861123506866,143.03215014366992,0.72990285355342954,0.72990285355342954,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936595623817077,31.274615660688511,73.738146477751613,40.381411103052613,0.25017305519198535,0.25017305519198535,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023193485207710546,0.023026656985789856,-0.020372466303117606,-0.022615945805106827,-0.021488632824665212
280,0.00299211857290277,22.510601429136042,0.20462830817540023,143.03309363895255,0.72990210422292667,0.72990210422292667,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936342427402984,31.279955252601326,73.737210917613567,40.389106620784389,0.25019013627861092,0.25019013627861092,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022781156581795692,0.022508038585209004,-0.019960901327297047,-0.022303282959874934,-0.020969583722620162
290,0.0029505356980492762,22.510032286141502,0.20447930537768924,143.03424662602774,0.72990163841900457,0.72990163841900457,0,0,0,0,0,0,0,1.7222415216178177E-07,60.9360754483313,31.285862516914332,73.7362443695637,40.396668953964515,0.2502150445536766,0.2502150445536766,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022368827955880837,0.022196867544860492,-0.019549336351476491,-0.021990620114643044,-0.020554344440984116
300,0.00290099953205549,22.509804532542915,0.20425918415587066,143.03548955233779,0.72990143278707531,0.72990143278707531,0,0,0,0,0,0,0,1.7222415216178177E-07,60.935604193693955,31.291733568759188,73.735108824198662,40.4040800821657,0.25024287713494947,0.25024287713494947,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022781156581795692,0.022819209625557516,-0.020166683815207326,-0.022407503908285567,-0.020969583722620162
310,0.0028444123466963623,22.509985118209936,0.20407151872729792,143.03676132631804,0.7299013275163857,0.7299013275163857,0,0,0,0,0,0,0,1.7222415216178177E-07,60.935141446972075,31.297355676313497,73.73382378117762,40.411613340537784,0.25026852309372477,0.25026852309372477,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022678074425316979,0.022404314905092832,-0.019960901327297047,-0.022199062011464304,-0.020761964081802139
320,0.0027816240762980572,22.510681624843215,0.20391416601958584,143.03810255676805,0.72990145160894426,0.72990145160894426,0,0,0,0,0,0,0,1.7222415216178177E-07,60.93488105061693,31.303114308180859,73.732359404760317,40.419179943869253,0.25028717623879371,0.25028717623879371,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023296567364189259,0.023026656985789856,-0.020372466303117606,-0.022928608650338717,-0.021384823004256204
330,0.0027134336129148911,22.511508108926318,0.20378505371891859,143.03959816277992,0.72990164668989066,0.72990164668989066,0,0,0,0,0,0,0,1.7222415216178177E-07,60.935239788338514,31.309119177658495,73.7306410254219,40.426891636147872,0.25029401093206038,0.25029401093206038,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023296567364189259,0.023026656985789856,-0.020269575059162465,-0.022928608650338717,-0.021281013183847192
340,0.0026405901879266933,22.512112407849692,0.20373037506224626,143.04098755799444,0.72990163067265179,0.72990163067265179,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936209421991023,31.315180119678953,73.728987154547809,40.434415923177852,0.25028625738873467,0.25028625738873467,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023193485207710546,0.022819209625557516,-0.020166683815207326,-0.022615945805106827,-0.020969583722620162
350,0.0025637948269231431,22.512367300094507,0.20369553901444423,143.04237108073886,0.729901559882433,0.729901559882433,0,0,0,0,0,0,0,1.7222415216178177E-07,60.937201718948884,31.32107545253346,73.727976904069067,40.441402402366975,0.25026476837482026,0.25026476837482026,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022884238738274405,0.022715485945441344,-0.020063792571252185,-0.022407503908285567,-0.020761964081802139
360,0.0024837018656193245,22.512254633947457,0.20358253413800834,143.04364740510132,0.72990143946570152,0.72990143946570152,0,0,0,0,0,0,0,1.7222415216178177E-07,60.938258940870952,31.32689300382048,73.727267914302431,40.448208630835836,0.25023385198924969,0.25023385198924969,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022162663642923412,0.02188569650451198,-0.019343553863566211,-0.021677957269411151,-0.020242914979757085
370,0.002400920515394808,22.511855707473295,0.20349513825435003,143.04491740354942,0.72990113680325808,0.72990113680325808,0,0,0,0,0,0,0,1.7222415216178177E-07,60.939515723627466,31.332761296951489,73.726257900124111,40.454871948226916,0.25019999938278215,0.25019999938278215,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023399649520667972,0.022922933305673684,-0.020578248791027882,-0.022824387701928087,-0.021488632824665212
380,0.0023160164678663331,22.511149339094604,0.20343142083344704,143.04670674631933,0.72990080678817471,0.72990080678817471,0,0,0,0,0,0,0,1.7222415216178177E-07,60.940660215739626,31.338749041829285,73.725218561727047,40.46118597596746,0.25017055887037559,0.25017055887037559,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023193485207710546,0.022922933305673684,-0.020578248791027882,-0.022511724856696197,-0.021281013183847192
390,0.0022295135286910556,22.510117443111344,0.20329314361189041,143.04838390686677,0.72990045315379015,0.72990045315379015,0,0,0,0,0,0,0,1.7222415216178177E-07,60.941697876817436,31.344773792683565,73.724397572428558,40.467445981726478,0.25015141819416337,0.25015141819416337,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02309040305123183,0.022922933305673684,-0.020372466303117606,-0.022511724856696197,-0.02107339354302917
400,0.0021418952715530027,22.508841211804842,0.20318386349253437,143.0495666890892,0.72990021689923412,0.72990021689923412,0,0,0,0,0,0,0,1.7222415216178177E-07,60.942634103094747,31.350663897791467,73.72363419267937,40.473776630954021,0.25014553066163647,0.25014553066163647,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023193485207710546,0.022922933305673684,-0.020372466303117606,-0.022407503908285567,-0.021281013183847192
410,0.00205360670400963,22.507395587497594,0.20310143528138519,143.05067989603782,0.729900363535668,0.729900363535668,0,0,0,0,0,0,0,1.7222415216178177E-07,60.943233247264914,31.35640806825586,73.722926317132263,40.480050268238536,0.250152532073035,0.250152532073035,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02247191011235955,0.022196867544860492,-0.019549336351476491,-0.021990620114643044,-0.020658154261393127
420,0.001965055937568115,22.5062350652373,0.20304379839428052,143.05211085843143,0.72990058345283493,0.72990058345283493,0,0,0,0,0,0,0,1.7222415216178177E-07,60.943281931836054,31.36214117310687,73.722464579988312,40.48658454248983,0.25016840478466856,0.25016840478466856,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02309040305123183,0.023026656985789856,-0.020269575059162465,-0.022511724856696197,-0.021384823004256204
430,0.0018766158550223534,22.504905156995566,0.203008977473518,143.0534401488643,0.72990059426241982,0.72990059426241982,0,0,0,0,0,0,0,1.7222415216178177E-07,60.942973455855814,31.36803433381213,73.722036161236588,40.493764233922725,0.25018755664753928,0.25018755664753928,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022678074425316979,0.022508038585209004,-0.020063792571252185,-0.022199062011464304,-0.020969583722620162
440,0.0017886257687116762,22.50318519978908,0.20299508261323115,143.05428601065276,0.72990055200683956,0.72990055200683956,0,0,0,0,0,0,0,1.7222415216178177E-07,60.942774509675175,31.374050062917224,73.7213024413229,40.501503647991868,0.25020424731193641,0.25020424731193641,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023296567364189259,0.023026656985789856,-0.020681140034983024,-0.022928608650338717,-0.021384823004256204
450,0.0017013930639614234,22.501791343153116,0.20290392343044819,143.05463986790738,0.72990059907244009,0.72990059907244009,0,0,0,0,0,0,0,1.7222415216178177E-07,60.9423869887498,31.379816369845233,73.7201970594069,40.509144180290534,0.25021214993788971,0.25021214993788971,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023399649520667972,0.023026656985789856,-0.020681140034983024,-0.022928608650338717,-0.021384823004256204
460,0.0017115806194745106,22.500507341686014,0.20274272533400067,143.05478500651904,0.72990086484082417,0.72990086484082417,0,0,0,0,0,0,0,1.7222415216178177E-07,60.941973757956717,31.385284460301094,73.718950175970733,40.516471682014988,0.25020664084811872,0.25020664084811872,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022368827955880837,0.021989420184628152,-0.019549336351476491,-0.021782178217821781,-0.020346724800166097
470,0.0017141058832102713,22.499424888746219,0.202518348202356,143.05512494294118,0.72990132882936287,0.72990132882936287,0,0,0,0,0,0,0,1.7222415216178177E-07,60.941442347387415,31.390652017540354,73.71786844439751,40.523822390801158,0.25018703704406731,0.25018703704406731,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022884238738274405,0.022819209625557516,-0.020063792571252185,-0.022303282959874934,-0.02107339354302917
480,0.0017096397391351665,22.498530348556386,0.2023336775790156,143.05535186849039,0.72990183408864284,0.72990183408864284,0,0,0,0,0,0,0,1.7222415216178177E-07,60.940275234261783,31.396099556036528,73.717086038879842,40.531261610885693,0.25015782914381368,0.25015782914381368,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02309040305123183,0.022922933305673684,-0.020269575059162465,-0.022615945805106827,-0.021281013183847192
490,0.0016988210590088162,22.497328626147915,0.20218591428701263,143.05480022860354,0.72990237495675891,0.72990237495675891,0,0,0,0,0,0,0,1.7222415216178177E-07,60.939063635081759,31.401646655720889,73.716338486326052,40.53846295110732,0.25012583333682176,0.25012583333682176,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023708895990104114,0.023441551706254539,-0.0208869225228933,-0.02324127149557061,-0.021800062285892246
500,0.0016822570247491384,22.496237304411242,0.20207236217338809,143.05387873285872,0.7299028086300503,0.7299028086300503,0,0,0,0,0,0,0,1.7222415216178177E-07,60.938105443366645,31.407358956544503,73.715529255205624,40.545322733365118,0.25009790330854259,0.25009790330854259,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02309040305123183,0.022922933305673684,-0.020372466303117606,-0.022615945805106827,-0.021281013183847192
510,0.0016605235472593575,22.495491846259018,0.20203862249717414,143.05325039138106,0.72990314292152458,0.72990314292152458,0,0,0,0,0,0,0,1.7222415216178177E-07,60.937189153117778,31.413102842064234,73.71447424925411,40.552133383756043,0.25007979357062571,0.25007979357062571,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022059581486444695,0.02188569650451198,-0.019343553863566211,-0.021573736321000521,-0.020035295338939062
520,0.0016341657714920431,22.495064462013705,0.20207773651094502,143.05274705706603,0.72990366035085008,0.72990366035085008,0,0,0,0,0,0,0,1.7222415216178177E-07,60.936459237133292,31.418852829786811,73.71281392925637,40.5589205735512,0.25007465401200329,0.25007465401200329,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022678074425316979,0.022404314905092832,-0.019960901327297047,-0.022199062011464304,-0.020658154261393127
530,0.0016036986580934458,22.495121347211871,0.20213488329196919,143.05178129437243,0.72990434260209691,0.72990434260209691,0,0,0,0,0,0,0,1.7222415216178177E-07,60.935323701443565,31.424874834833943,73.710656829580472,40.565707785551361,0.25008230066368858,0.25008230066368858,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022678074425316979,0.022404314905092832,-0.019960901327297047,-0.022407503908285567,-0.020761964081802139
540,0.0015696076325271437,22.495040931449157,0.20220823488431891,143.05054258497702,0.72990503483187386,0.72990503483187386,0,0,0,0,0,0,0,1.7222415216178177E-07,60.933919457178106,31.431169105358489,73.708248380387587,40.57295015192917,0.25010014482427589,0.25010014482427589,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.023296567364189259,0.023026656985789856,-0.020681140034983024,-0.02313705054715998,-0.021488632824665212
550,0.0015323492931183093,22.494353803451496,0.20229606178591963,143.04944561570113,0.72990573342069853,0.72990573342069853,0,0,0,0,0,0,0,1.7222415216178177E-07,60.932565082276824,31.437734792602008,73.705765002879048,40.580530444117358,0.25012452323933415,0.25012452323933415,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022884238738274405,0.022819209625557516,-0.020372466303117606,-0.022824387701928087,-0.021281013183847192
560,0.0015405450684580389,22.493646708803404,0.20239673102797159,143.04843392961223,0.72990657254988389,0.72990657254988389,0,0,0,0,0,0,0,1.7222415216178177E-07,60.93092414203327,31.444425473019077,73.703464123483343,40.587906780040818,0.25015159824613425,0.25015159824613425,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.02247191011235955,0.022300591224976664,-0.019858010083341909,-0.022303282959874934,-0.020761964081802139
570,0.0015419307582342392,22.493357949278703,0.20255689694240173,143.04745574972412,0.72990726141003082,0.72990726141003082,0,0,0,0,0,0,0,1.7222415216178177E-07,60.929221349739144,31.451348204956787,73.7013386093532,40.595116355067191,0.25017675626123742,0.25017675626123742,0,0,0,0,0,0,3.4334456426310389E-06,0,0,0,2.3712337621823956,-0.022678074425316979,0.022508038585209004,-0.020063792571252185,-0.022303282959874934,-0.020761964081802139
