time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
18660,0.592338343270471,22.4944834207119,0.85332158629639,148.868681729589,0,0.730263314221178,0,0,0,0,0,0,0,-0.730263314221178,70.4678761023339,74.887182647156,90.5040264214322,4.30777252726613,0.349304441622525,0.348076120361627,0.0111337620531146,0.0113560341374281,12.04066127927,6.68925626626109,0.129569053994564,0.0245622392069849,0.00111695344001317,0.191131293201549,0,0,0.0512319931141622,-0.0216472528605298,0.0214708017840473,-0.0193435538635662,-0.021156852527358,-0.0202429149797571
18670,0.591112586224657,22.494696138317,0.852832151485577,148.868618571258,0,0.730263759292948,0,0,0,0,0,0,0,-0.730263759292948,70.4665137277999,74.8800071829907,90.5037205462052,4.30548968723054,0.349415748951131,0.348189256846062,0.0111276990907464,0.0113465436035582,12.030598584644,6.68366588035778,0.12949262975884,0.0244382873957509,0.00111518477646311,0.190930917154591,0,0,0.0512319637064172,-0.0215441707040511,0.0215745254641635,-0.0194464451075213,-0.021156852527358,-0.0202429149797571
18680,0.590023580152171,22.4948075796143,0.852585634810691,148.868274515269,0,0.730264191541051,0,0,0,0,0,0,0,-0.730264191541051,70.4654439466345,74.8726508543355,90.5033532463489,4.30265330981394,0.349526995512818,0.348302630652047,0.0111216086718869,0.0113378602022038,12.0213916825517,6.67855093475094,0.129415981150809,0.0243117362248334,0.00111311829908362,0.190727717375642,0,0,0.0512319287236593,-0.0210287599216576,0.0209521833834664,-0.0190348801317008,-0.0206357477853048,-0.019723865877712
18690,0.589159858702281,22.4945371464359,0.852272266952905,148.867386722416,0,0.730264610398523,0,0,0,0,0,0,0,-0.730264610398523,70.4639220895257,74.8650141953114,90.5028832370555,4.29970932180902,0.349638181033097,0.348416247230208,0.0111154908115636,0.0113300423367804,12.0131024974056,6.67394583189197,0.129339250977315,0.0242298144794815,0.00111074828261049,0.190569065456796,0,0,0.0512318887993773,-0.0220595814864447,0.0219894201846282,-0.019960901327297,-0.0217821782178218,-0.0207619640818021
18700,0.588649392141887,22.4943535749674,0.851899225278531,148.866296170142,0,0.730264877897359,0,0,0,0,0,0,0,-0.730264877897359,70.4621871065284,74.857345035334,90.5023696932658,4.29696806503032,0.349749305237628,0.348530426668617,0.0111093455248716,0.0113232661698035,12.0059178121226,6.6699543400681,0.129262357637399,0.024133594371256,0.00110775436448041,0.190395952008655,0,0,0.0512318445302784,-0.0218534171734873,0.0216782491442796,-0.0194464451075213,-0.0215737363210005,-0.0205543444409841
18710,0.588510999208237,22.4946354147793,0.851762442363523,148.864832408908,0,0.730264868926608,0,0,0,0,0,0,0,-0.730264868926608,70.4605057494407,74.8496283460934,90.5020112823368,4.29447054020219,0.349860367852224,0.34864435211027,0.0111031728269739,0.0113173656157244,11.9996615282679,6.66647862681552,0.129185436677851,0.0240095769888737,0.00110495312735825,0.190195013666725,0,0,0.0512317964772002,-0.0220595814864447,0.021885696504512,-0.0193435538635662,-0.0216779572694112,-0.0206581542613931
18720,0.588471200171023,22.4949546546684,0.851745079008026,148.862937994089,0,0.730264745592407,0,0,0,0,0,0,0,-0.730264745592407,70.458831698023,74.8418024293999,90.5015546699829,4.29230133550388,0.349971368602848,0.348757280284904,0.011096972733101,0.0113118924588491,11.9938584083349,6.66325467129716,0.129108484024771,0.0239878027688278,0.00110308756732014,0.190096286793599,0,0,0.0512317451660842,-0.0220595814864447,0.0216782491442796,-0.0194464451075213,-0.0215737363210005,-0.0205543444409841
18730,0.588280426835388,22.4949211678548,0.851692013721939,148.861044214591,0,0.730264518543729,0,0,0,0,0,0,0,-0.730264518543729,70.456978140407,74.8341006580238,90.5008176131922,4.28995791186953,0.350082307215617,0.348869170064971,0.011090745258551,0.0113064203870721,11.9880564389179,6.66003135495441,0.129031326836317,0.0240618118294693,0.00110219853787641,0.190093138665787,0,0,0.0512316910890002,-0.0211318420781363,0.0209521833834664,-0.0187262063998354,-0.0207399687337155,-0.019723865877712
18740,0.587904654668494,22.4945664290083,0.851703014185521,148.859062104508,0,0.730264197892752,0,0,0,0,0,0,0,-0.730264197892752,70.4547755730514,74.8265424060775,90.499876134283,4.28707945826382,0.350193183416801,0.348980146116945,0.0110844904186895,0.0113006101814506,11.9818959504054,6.65660886133633,0.128954059464593,0.0241586412264198,0.00110216109867239,0.190112700691013,0,0,0.0512316347052133,-0.0220595814864447,0.0219894201846282,-0.0197551188393868,-0.0216779572694112,-0.0207619640818021
18750,0.587554577316296,22.4940167700821,0.851772344238161,148.857103723541,0,0.730264068231197,0,0,0,0,0,0,0,-0.730264068231197,70.4523118964303,74.8192411453401,90.4988003074342,4.28406223016603,0.350303996932824,0.349090167596875,0.0110782082289499,0.0112941379756109,11.9750335513229,6.6527964174016,0.128876682943556,0.0242626041179791,0.00110301581992639,0.190139287061535,0,0,0.0512315764422861,-0.021956499329966,0.0216782491442796,-0.0195493363514765,-0.0213652944241793,-0.0205543444409841
18760,0.587277486546178,22.4934362598801,0.85189454714506,148.855512044844,0,0.730264113100077,0,0,0,0,0,0,0,-0.730264113100077,70.4499573885965,74.812058285701,90.4978954750742,4.28126782058099,0.350414747490266,0.349199201058611,0.0110718987048327,0.011286698090629,11.967145134122,6.64841396340112,0.128798778234171,0.0243909813580971,0.00110479587421353,0.190189759592268,0,0,0.0512315166972074,-0.0215441707040511,0.0214708017840473,-0.0193435538635662,-0.021156852527358,-0.0201391051593481
18770,0.586778833461026,22.4929263173337,0.852064442310438,148.853971610418,0,0.730264041805326,0,0,0,0,0,0,0,-0.730264041805326,70.4480971874794,74.8048188915153,90.4969090506757,4.27839830487337,0.350525434815858,0.349307694048796,0.011065561861906,0.0112781925140908,11.9581267774632,6.64340376525732,0.12872046812807,0.0245331811410524,0.00110705344146994,0.190253649269123,0,0,0.0512314558375418,-0.0213380063910937,0.0214708017840473,-0.0193435538635662,-0.0213652944241793,-0.0203467248001661
18780,0.586273045766781,22.4925308780372,0.852228928294167,148.852435755308,0,0.730263727446154,0,0,0,0,0,0,0,-0.730263727446154,70.4464537494286,74.7979421094809,90.4957075998682,4.27494156330814,0.350636058636493,0.349416056479821,0.0110591977158055,0.0112686979768242,11.9480598380856,6.63781102115868,0.128642157619848,0.0246320801184718,0.00110937833603775,0.19027423773832,0,0,0.0512313942025933,-0.0211318420781363,0.021263354423815,-0.0190348801317008,-0.0209484106305367,-0.0200352953389391
18790,0.586196490284114,22.4914702422562,0.852243257683417,148.851199293312,0,0.730263467870297,0,0,0,0,0,0,0,-0.730263467870297,70.4452070730128,74.7918084103659,90.4944113583297,4.27105980786582,0.350746618679216,0.349524978435854,0.0110528062822339,0.0112585607301128,11.9373114419044,6.63183968994691,0.128563920637777,0.0246762538708348,0.00111108020063883,0.190240174508612,0,0,0.0512313321045766,-0.021956499329966,0.021885696504512,-0.0195493363514765,-0.0216779572694112,-0.0205543444409841
18800,0.586463135774101,22.4897595121166,0.85212071647146,148.850288695313,0,0.730263259234603,0,0,0,0,0,0,0,-0.730263259234603,70.4440376672124,74.7860386301462,90.4927447089082,4.26719167202849,0.350857114671232,0.349634454312475,0.0110463875769616,0.0112480965829533,11.9262164372577,6.6256757984765,0.128485404769831,0.0246378025284159,0.00111216436674128,0.190123207298247,0,0,0.0512312698297921,-0.0217503350170086,0.0216782491442796,-0.0194464451075213,-0.0214695153725899,-0.0203467248001661
18810,0.586800469035276,22.4878487503608,0.852066722026668,148.849919565188,0,0.730262960332027,0,0,0,0,0,0,0,-0.730262960332027,70.4425095464844,74.7801894739338,90.4909881093415,4.2632066376827,0.350967546339903,0.349744950936774,0.011039941615826,0.0112377788687681,11.9152766936661,6.61959816314783,0.128406039031022,0.0245760187683245,0.00111216373445816,0.189982057799347,0,0,0.0512312076397979,-0.0217503350170086,0.021885696504512,-0.0197551188393868,-0.0215737363210005,-0.0206581542613931
18820,0.587297262976391,22.4861970108012,0.85221997530073,148.849756089246,0,0.730262580363495,0,0,0,0,0,0,0,-0.730262580363495,70.440757003973,74.7743874722336,90.4894938374553,4.25927540313664,0.351077913412749,0.349856415504622,0.0110334684147319,0.0112280174373822,11.9049267697846,6.61384820543589,0.128326225231581,0.024444815147865,0.00111113083528075,0.189771040379446,0,0,0.0512311457725761,-0.0216472528605298,0.0213670781039311,-0.0193435538635662,-0.0212610734757686,-0.0203467248001661
18830,0.588081965726305,22.4852697271229,0.852609648625359,148.849154131235,0,0.730262128032392,0,0,0,0,0,0,0,-0.730262128032392,70.4388550929315,74.7684585687968,90.4883408683721,4.25550509355494,0.351188215617451,0.349968321962345,0.0110269679896513,0.0112189758465107,11.8953400838172,6.60852226878735,0.128246370771565,0.0243077219911313,0.00110959145040329,0.189554092762697,0,0,0.0512310844436878,-0.0213380063910937,0.021263354423815,-0.0188290976437905,-0.0209484106305367,-0.0199314855185301
18840,0.588981317804637,22.4844760647585,0.852827652711991,148.848444187471,0,0.730261611554419,0,0,0,0,0,0,0,-0.730261611554419,70.4371137517324,74.7625820248827,90.487166076174,4.25155894381833,0.351298452681849,0.350080821416068,0.0110204403566234,0.0112108599330156,11.8867348820203,6.60374160112239,0.128166344491504,0.0242087339426754,0.00110739420138278,0.18937507843418,0,0,0.0512310238474147,-0.021956499329966,0.0216782491442796,-0.0193435538635662,-0.0214695153725899,-0.0205543444409841
18850,0.58988519544385,22.483662704989,0.852695609447679,148.848024199249,0,0.730261176172771,0,0,0,0,0,0,0,-0.730261176172771,70.4355737799535,74.7568245805106,90.4859760379056,4.24746815744602,0.351408624333944,0.350193575083614,0.0110138855317544,0.0112037198433299,11.8791643340307,6.59953574112814,0.128085860036543,0.0240875822591111,0.00110487759823463,0.189173442295654,0,0,0.0512309641578829,-0.0220595814864447,0.0219894201846282,-0.0197551188393868,-0.0215737363210005,-0.0207619640818021
18860,0.59069324235037,22.4829791877906,0.852293337404866,148.847532709555,0,0.730260953904517,0,0,0,0,0,0,0,-0.730260953904517,70.434078785249,74.7509574177609,90.4846804205829,4.24335812208506,0.351518730301898,0.350306273282604,0.0110073035312177,0.0111974751578501,11.8725431719464,6.595857317748,0.128005032507132,0.0240000628146598,0.00110235105133977,0.189005095321792,0,0,0.0512309055301662,-0.0225749922688383,0.0223005912249767,-0.0202695750591625,-0.0220948410630537,-0.0209695837226202
18870,0.59150716957436,22.4821275166835,0.851646436586511,148.84688162637,0,0.73026092669038,0,0,0,0,0,0,0,-0.73026092669038,70.4323897085716,74.7455435704652,90.4824262484331,4.23963231711249,0.351628770314036,0.35041863406729,0.0110006943712537,0.0111919377602518,11.8666719383765,6.59259552132026,0.12792442422436,0.0239494624719016,0.00110009623460855,0.188873886696261,0,0,0.05123085659482,-0.0218534171734873,0.0215745254641635,-0.0193435538635662,-0.0212610734757686,-0.0202429149797571
18880,0.592660591637983,22.4810778027945,0.851020162487291,148.846184086968,0,0.730261077305745,0,0,0,0,0,0,0,-0.730261077305745,70.4308678140877,74.7404195523904,90.4795485600013,4.23660865989334,0.351738744098846,0.350530243836918,0.01099405806817,0.0111867701745325,11.8611928117267,6.58955156207039,0.127843795694826,0.0239421008234791,0.00109852647711822,0.188785896518305,0,0,0.0512308166837919,-0.0215441707040511,0.0213670781039311,-0.0187262063998354,-0.0209484106305367,-0.0200352953389391
18890,0.594022402499897,22.4802855239322,0.850511540493218,148.84530239442,0,0.730261251850213,0,0,0,0,0,0,0,-0.730261251850213,70.4296970261715,74.7350979098186,90.477126171011,4.23385115295461,0.351848651384977,0.350641044787425,0.0109873946383408,0.0111816406318681,11.8557540216533,6.58653001202962,0.127762845050818,0.0239924091022233,0.00109769931142073,0.188755254153041,0,0,0.0512307851527645,-0.0216472528605298,0.0213670781039311,-0.0190348801317008,-0.0209484106305367,-0.0201391051593481
18900,0.595424130310172,22.4799237044083,0.850112124272829,148.844352778721,0,0.730261447508424,0,0,0,0,0,0,0,-0.730261447508424,70.4286098039085,74.7298581766948,90.4749354162342,4.23076871822491,0.351958491901245,0.350751145484272,0.0109807040982076,0.01117628955339,11.8500803399213,6.58337796662295,0.127681713201224,0.0240624132457671,0.00109750590070529,0.188744126446992,0,0,0.0512307613815901,-0.0215441707040511,0.0213670781039311,-0.0191377713756559,-0.0209484106305367,-0.019827675698121
18910,0.596808501444175,22.4793772082383,0.849669208193375,148.843489602993,0,0.730261661631834,0,0,0,0,0,0,0,-0.730261661631834,70.4274102424379,74.7246173745777,90.4728197832548,4.22749878278849,0.352068265376629,0.350860331530333,0.0109739864642786,0.0111703966598355,11.8438321784254,6.57990676579187,0.127600195795849,0.0241401870885217,0.00109816037091209,0.188740382884371,0,0,0.0512307447745912,-0.0225749922688383,0.0224043149050928,-0.0200637925712522,-0.021990620114643,-0.0207619640818021
18920,0.59831617159276,22.4789055673294,0.848899248722263,148.842564015368,0,0.730261891734343,0,0,0,0,0,0,0,-0.730261891734343,70.4259202880438,74.7192517096175,90.4707327562116,4.22440826699614,0.352177971540273,0.350968569230308,0.0109672417531288,0.0111636589677886,11.8366882876304,6.57593793757246,0.127518314765813,0.0242587622397328,0.00109969614632055,0.188777077005546,0,0,0.0512307347607377,-0.021956499329966,0.021885696504512,-0.0194464451075213,-0.0214695153725899,-0.0203467248001661
18930,0.599833846854049,22.4788413424713,0.847882538746213,148.841633408593,0,0.730261997983395,0,0,0,0,0,0,0,-0.730261997983395,70.4245089767549,74.7138898454273,90.4684390680083,4.22144523600718,0.35228761012149,0.351076305747211,0.0109604699814003,0.011155980284272,11.8285466753233,6.57141481962403,0.127436131706796,0.0243902249882104,0.00110166579306203,0.188826356695007,0,0,0.0512307307937112,-0.0216472528605298,0.0213670781039311,-0.0191377713756559,-0.0212610734757686,-0.0202429149797571
18940,0.601210067959965,22.4788112348879,0.846885982239845,148.840991059937,0,0.730261990964866,0,0,0,0,0,0,0,-0.730261990964866,70.4235122424519,74.7088417694616,90.4663998732759,4.21846548070252,0.352397180849755,0.351183792448686,0.0109536711658016,0.0111473759146108,11.819423569549,6.5663464275272,0.127353661177111,0.0244809534758325,0.00110381767280382,0.188834614652943,0,0,0.0512307323518661,-0.0217503350170086,0.0216782491442796,-0.0193435538635662,-0.0212610734757686,-0.0203467248001661
18950,0.602548356889365,22.4789087176549,0.846056301355832,148.840758470044,0,0.730261880771154,0,0,0,0,0,0,0,-0.730261880771154,70.4232827249315,74.7038103708479,90.4644078371447,4.21538586497119,0.352506683454715,0.351291417392769,0.0109468453231083,0.0111380166578243,11.8095000663763,6.56083337020906,0.127270544036021,0.0245419840278617,0.0011057634569856,0.188812528063883,0,0,0.0512307389380963,-0.021234924234615,0.021263354423815,-0.0191377713756559,-0.0209484106305367,-0.0199314855185301
18960,0.603750415056782,22.4792666472415,0.845526522061317,148.840707375345,0,0.730261814509474,0,0,0,0,0,0,0,-0.730261814509474,70.4235121927133,74.6989586095367,90.4622256689629,4.2123719987079,0.352616117666183,0.351399691649914,0.0109399924701622,0.0111282628787848,11.7991582561821,6.55508792010117,0.12718711679733,0.0245483981237975,0.00110699180480089,0.188735514921128,0,0,0.0512307500796175,-0.0221626636429234,0.0220931438647443,-0.0200637925712522,-0.0217821782178218,-0.0208657739022112
18970,0.604630830479463,22.4795713105127,0.845079315694142,148.840484500025,0,0.730262063546281,0,0,0,0,0,0,0,-0.730262063546281,70.4233878691597,74.6941932915667,90.4600716498679,4.20923716624207,0.352725483214141,0.351508762234458,0.0109331126238723,0.0111185025176539,11.7888094670786,6.54933859282145,0.127103602608977,0.0244846542794862,0.0011073554317253,0.188588256888463,0,0,0.0512307653276721,-0.0216472528605298,0.0215745254641635,-0.0195493363514765,-0.0209484106305367,-0.0202429149797571
18980,0.605359286533304,22.4797780449279,0.844612724720336,148.840250566681,0,0.730262461377451,0,0,0,0,0,0,0,-0.730262461377451,70.4228934892519,74.6892845840141,90.4581927468167,4.20581172057589,0.352834779828739,0.351618601913511,0.0109262058012138,0.0111090783179861,11.7788171057794,6.54378728098854,0.127019666708881,0.024387751306301,0.00110688130063002,0.188407418015182,0,0,0.0512307842571663,-0.0213380063910937,0.0213670781039311,-0.0192406626196111,-0.0209484106305367,-0.0201391051593481
18990,0.605898217244347,22.4801357005534,0.844130313637992,148.840344831724,0,0.73026285570661,0,0,0,0,0,0,0,-0.73026285570661,70.4218711154708,74.6844091856374,90.4563791596598,4.20247235832469,0.3529440072403,0.351728866757566,0.0109192720192286,0.011100165462949,11.7693669168107,6.53853717600595,0.126935170441394,0.0242826744562841,0.00110591307117325,0.188217844897678,0,0,0.0512308064662454,-0.021956499329966,0.021885696504512,-0.0193435538635662,-0.0215737363210005,-0.0205543444409841
19000,0.606069564183779,22.4806294549161,0.843587199769063,148.840593181375,0,0.730263245288188,0,0,0,0,0,0,0,-0.730263245288188,70.4203235073872,74.6797761555566,90.4542948940455,4.19941738518539,0.353053165179316,0.351839399759506,0.0109123112950251,0.0110918595666831,11.7605602786527,6.53364459925151,0.126850442293033,0.0242045416317963,0.00110460748079427,0.18805498392483,0,0,0.0512308315758153,-0.0216472528605298,0.0213670781039311,-0.0190348801317008,-0.021156852527358,-0.0200352953389391
19010,0.606290856722106,22.4815344227276,0.842942728250187,148.840788171996,0,0.730263629006038,0,0,0,0,0,0,0,-0.730263629006038,70.4186889889913,74.6752858621649,90.4521168088741,4.19629624126856,0.353162253376451,0.351949740724648,0.0109053236457784,0.0110840636735148,11.7522943904145,6.52905243911916,0.126765574463838,0.0241447789648019,0.00110342445466816,0.18791035342864,0,0,0.0512308592290163,-0.0221626636429234,0.0221968675448605,-0.019960901327297,-0.021990620114643,-0.0208657739022112
19020,0.606797747674771,22.4829550705491,0.842015678162531,148.841174739648,0,0.730264143370621,0,0,0,0,0,0,0,-0.730264143370621,70.4170299286483,74.6707023846897,90.4501991897566,4.19288616364453,0.353271271562539,0.352059471108263,0.0108983090887295,0.0110765221948057,11.7442982546525,6.5246101414736,0.126680156169845,0.0241429072875291,0.00110278226818822,0.187823063457374,0,0,0.0512308890906571,-0.021956499329966,0.0220931438647443,-0.0197551188393868,-0.0215737363210005,-0.0206581542613931
19030,0.607273700919237,22.4846953890742,0.840931204420124,148.841782528033,0,0.730264774742345,0,0,0,0,0,0,0,-0.730264774742345,70.4153550568058,74.6661484838914,90.4487192343401,4.18951544612372,0.35338021946859,0.352168686087311,0.0108912676411864,0.0110690388228605,11.7363637287671,6.52020207153725,0.126594267643271,0.0241926618070359,0.00110258547522862,0.187786929450307,0,0,0.0512309208466118,-0.0217503350170086,0.0214708017840473,-0.0193435538635662,-0.0212610734757686,-0.0202429149797571
19040,0.607912358113609,22.4864309452196,0.83990034824497,148.842637673443,0,0.730265372727391,0,0,0,0,0,0,0,-0.730265372727391,70.4136723905658,74.6616877026338,90.4473065451933,4.18643486281125,0.353489096825786,0.352277000295981,0.010884199320523,0.0110612823277521,11.7281396138001,6.51563311877784,0.126507941380348,0.0242511425014562,0.0011032191726098,0.187759083881804,0,0,0.0512309542031886,-0.0217503350170086,0.021263354423815,-0.0193435538635662,-0.0212610734757686,-0.0202429149797571
19050,0.608503968854403,22.4876733814734,0.838874222064162,148.843666627432,0,0.730265937931672,0,0,0,0,0,0,0,-0.730265937931672,70.4118446867247,74.6575703414834,90.4460089151646,4.18338983022375,0.353597903365482,0.352384066167263,0.0108771041441798,0.0110528147761002,11.7191615744537,6.51064531914096,0.126421453849622,0.0243740442256233,0.00110503065852297,0.187795498075245,0,0,0.0512309888864735,-0.0215441707040511,0.021263354423815,-0.0190348801317008,-0.0209484106305367,-0.0200352953389391
19060,0.608664834805986,22.48855799617,0.837615492072913,148.844319761748,0,0.730266333532391,0,0,0,0,0,0,0,-0.730266333532391,70.4098438555713,74.6535411751315,90.4448212432081,4.18024463201841,0.353706638819209,0.352490046066685,0.0108699821296634,0.0110433040548017,11.7090774753491,6.50504304186063,0.126335055618336,0.0245540091648435,0.0011078572987967,0.18788906478318,0,0,0.0512310246416541,-0.0223688279558808,0.0221968675448605,-0.0198580100833419,-0.0217821782178218,-0.0208657739022112
19070,0.608577174563941,22.4896432140595,0.836053410371122,148.844917049766,0,0.730266298029793,0,0,0,0,0,0,0,-0.730266298029793,70.407789565555,74.6492227301182,90.4434974829556,4.17716516411778,0.353815302918673,0.352595566339906,0.0108628332945466,0.0110326989511336,11.6978330162753,6.49879612015294,0.126248152656428,0.0247262585720304,0.00111107247930259,0.187974411228458,0,0,0.0512310612323286,-0.0224719101123595,0.0220931438647443,-0.0198580100833419,-0.0216779572694112,-0.0208657739022112
19080,0.608552575043562,22.4910033115402,0.834510256323767,148.846087603539,0,0.730266144879429,0,0,0,0,0,0,0,-0.730266144879429,70.4054055195262,74.6450433027934,90.4424404960782,4.17444690052364,0.353923895395757,0.352701357531611,0.0108556576564685,0.0110212455309338,11.6856890977694,6.49204949876078,0.126160574928567,0.0248283165659553,0.00111394538706211,0.187988891494522,0,0,0.0512310984398028,-0.021956499329966,0.0215745254641635,-0.0195493363514765,-0.0213652944241793,-0.0201391051593481
19090,0.608585529931776,22.4925121082087,0.83303863309025,148.847101162275,0,0.730266160148381,0,0,0,0,0,0,0,-0.730266160148381,70.4026340448718,74.6411034258854,90.4417753292308,4.17182751224919,0.354032415982518,0.35280808420245,0.0108484552331342,0.0110094337023057,11.6731651632797,6.48509175737763,0.126073029257537,0.0248351370286977,0.00111581119330662,0.187908166286235,0,0,0.0512311360623799,-0.0215441707040511,0.0213670781039311,-0.0191377713756559,-0.0209484106305367,-0.019827675698121
19100,0.608478023384017,22.493957662919,0.831589801447111,148.847630324526,0,0.730266328811023,0,0,0,0,0,0,0,-0.730266328811023,70.399857859225,74.6373009817188,90.4412288276839,4.16916397570001,0.354140864411194,0.352915716008237,0.0108412260423151,0.0109976992767358,11.6607232982867,6.47817961015929,0.125985706339878,0.0247539800586372,0.00111669997428121,0.187739686398515,0,0,0.0512311739146471,-0.0218534171734873,0.021885696504512,-0.0192406626196111,-0.0213652944241793,-0.0203467248001661
19110,0.608339346690412,22.4951471167881,0.830167455945053,148.848197972566,0,0.730266499067017,0,0,0,0,0,0,0,-0.730266499067017,70.3970883411352,74.6337351555866,90.4407444117199,4.16661530770465,0.354249240414199,0.35302422172777,0.0108339701018484,0.0109864267093656,11.6487711357791,6.47153951987729,0.125898245834762,0.024655017132803,0.00111664268342471,0.187553262967565,0,0,0.0512312118267597,-0.0221626636429234,0.0221968675448605,-0.0198580100833419,-0.0217821782178218,-0.0208657739022112
19120,0.608461974421609,22.4960985305617,0.828678472485621,148.848943024349,0,0.730266532598355,0,0,0,0,0,0,0,-0.730266532598355,70.3941430601641,74.6302062278878,90.4397883550737,4.16437413464419,0.354357543724126,0.353133411423913,0.0108266874296375,0.010975889486005,11.6375986493483,6.46533258297128,0.125810360578112,0.0245425087006528,0.0011158289902865,0.187352869278765,0,0,0.0512312496437291,-0.0217503350170086,0.0216782491442796,-0.0197551188393868,-0.0212610734757686,-0.0205543444409841
19130,0.608629431969436,22.4963473709095,0.827279229328184,148.84970219615,0,0.730266441421695,0,0,0,0,0,0,0,-0.730266441421695,70.3909046829978,74.6266766586636,90.4384063409924,4.16256655973064,0.354465774073746,0.353242951296566,0.0108193780436516,0.0109662021091381,11.6273272445491,6.45962624697173,0.125722157569106,0.0244396640924915,0.00111459242755962,0.187161821661598,0,0,0.051231287224714,-0.021956499329966,0.0220931438647443,-0.019960901327297,-0.0216779572694112,-0.0208657739022112
19140,0.608885267663913,22.4960032773775,0.825967276350181,148.850326657514,0,0.730266236978248,0,0,0,0,0,0,0,-0.730266236978248,70.3875566167739,74.6232086319977,90.4373163756079,4.16116119046755,0.354573931196013,0.353352377783781,0.0108120419619258,0.0109572825448438,11.6178699418388,6.45437218991046,0.125633815648064,0.0243710621065416,0.00111339628996499,0.187004877754606,0,0,0.0512313244423197,-0.0217503350170086,0.0215745254641635,-0.0192406626196111,-0.0213652944241793,-0.0202429149797571
19150,0.609076039735596,22.495650416992,0.824740036533388,148.851066877711,0,0.730266067644027,0,0,0,0,0,0,0,-0.730266067644027,70.3846037548256,74.6195694060906,90.4363522324723,4.16032060757183,0.354682014824059,0.353461268962266,0.0108046792025614,0.0109488864487233,11.6089676659005,6.44942648105585,0.125544926051282,0.0243589553829544,0.00111266223374629,0.186903881434236,0,0,0.051231361181906,-0.0213380063910937,0.021263354423815,-0.0191377713756559,-0.0209484106305367,-0.0199314855185301
19160,0.609158583549253,22.4956765049798,0.823594827413232,148.852295191599,0,0.730265930967813,0,0,0,0,0,0,0,-0.730265930967813,70.3817334802672,74.6156439816987,90.4354101518026,4.15975697944508,0.354790024691199,0.353569242513161,0.010797289783725,0.0109406381882167,11.6002221382188,6.44456785456602,0.125455077790684,0.0244075852178852,0.00111277231089796,0.186862663008569,0,0,0.0512313973409065,-0.0216472528605298,0.0216782491442796,-0.0194464451075213,-0.0213652944241793,-0.0203467248001661
19170,0.609286768840003,22.4960959587829,0.822528881038452,148.853626028836,0,0.730265962091549,0,0,0,0,0,0,0,-0.730265962091549,70.3789015930679,74.6118106369929,90.4345882781622,4.15939972875113,0.354897960530929,0.353676427832518,0.0107898737236495,0.0109322460084869,11.5913240147808,6.439624452656,0.125364917563781,0.0245101386061433,0.00111359685868073,0.186875056169924,0,0,0.0512314328281606,-0.0218534171734873,0.0216782491442796,-0.0195493363514765,-0.0214695153725899,-0.0207619640818021
19180,0.609311455262392,22.4964384328124,0.821587555393151,148.854611289417,0,0.730265870973492,0,0,0,0,0,0,0,-0.730265870973492,70.3761640549577,74.6082690950201,90.4334454387766,4.15971385662839,0.355005822076929,0.353783103970477,0.0107824310406331,0.0109235548121021,11.582108847715,6.43450491539723,0.125274992162997,0.0246092991082193,0.0011148565604519,0.186884291271216,0,0,0.0512314675632603,-0.0224719101123595,0.0221968675448605,-0.0200637925712522,-0.0217821782178218,-0.0210733935430292
19190,0.609193549126989,22.4964202578866,0.820667107378825,148.855325983719,0,0.730265531331198,0,0,0,0,0,0,0,-0.730265531331198,70.373330518071,74.6050556012183,90.4324002088475,4.16049388712631,0.35511360906306,0.353889211111398,0.01077496175304,0.0109144008494226,11.5724030153221,6.42911278629006,0.125185267893208,0.0246914114187969,0.0011166109655309,0.186876679312005,0,0,0.0512315014759113,-0.0217503350170086,0.0214708017840473,-0.0192406626196111,-0.0208441896821261,-0.0200352953389391
19200,0.608994379247871,22.4962663237731,0.819817508539645,148.855839525029,0,0.730265104093085,0,0,0,0,0,0,0,-0.730265104093085,70.3702761202941,74.6020573065633,90.431929970414,4.16111702701021,0.355221321223369,0.35399485504113,0.0107674658792998,0.0109046785107267,11.5620945409319,6.4233858560733,0.125095590297122,0.0247880289903569,0.0011187540219299,0.186883619287479,0,0,0.0512315345053129,-0.0213380063910937,0.021263354423815,-0.0190348801317008,-0.0206357477853048,-0.0199314855185301
19210,0.608721952822214,22.4960856872198,0.81908401036403,148.856167759949,0,0.730264461225099,0,0,0,0,0,0,0,-0.730264461225099,70.3670325450877,74.5990259612631,90.4316963301142,4.161691142952,0.355328958292087,0.354100450054531,0.010759943437908,0.0108944573714282,11.5512571944876,6.41736510804865,0.125005736513318,0.0248734713543494,0.00112087116883858,0.186879207867667,0,0,0.0512315665995536,-0.0216472528605298,0.0214708017840473,-0.0193435538635662,-0.021156852527358,-0.0205543444409841
