time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_8,JoystickRotation,JoystickWinch
21.435,37.8256757343996,21435,64.790835544646,21435,81.2831715204894,21435,0,0,1.1177368200187,0,21435,0,0
21.44,37.8058820721962,21440,64.7816932584215,21440,81.2315362861475,21440,0,0,1.1177368200187,0,21440,0,0
21.445,37.8048451941423,21445,64.7800347230172,21445,81.1910588659437,21445,0,0,1.1177368200187,0,21445,0,0
21.45,37.7969944146863,21450,64.7838429039056,21450,81.1732623064071,21450,0,0,1.1177368200187,0,21450,0,0
21.455,37.8007076947101,21455,64.787561740324,21455,81.1835007331043,21455,0,0,1.1177368200187,0,21455,0,0
21.46,37.8127551410156,21460,64.7925667242341,21460,81.206414176683,21460,0,0,1.1177368200187,0,21460,0,0
21.465,37.826597867574,21465,64.7878260712296,21465,81.2237158785904,21465,0,0,1.1177368200187,0,21465,0,0
21.47,37.8581338100327,21470,64.7795264547065,21470,81.2167772791966,21470,0,0,1.1177368200187,0,21470,0,0
21.475,37.8849252972049,21475,64.7709528680624,21475,81.1887909338837,21475,0,0,1.1177368200187,0,21475,0,0
21.48,37.9054400660133,21480,64.7578783906294,21480,81.163514904087,21480,0,0,1.1177368200187,0,21480,0,0
21.485,37.9257011938548,21485,64.7410474712547,21485,81.1510067439196,21485,0,0,1.1177368200187,0,21485,0,0
21.49,37.9407801932399,21490,64.7118436750759,21490,81.1479906327298,21490,0,0,1.1177368200187,0,21490,0,0
21.495,37.9588435570655,21495,64.6817420434143,21495,81.143914032078,21495,0,0,1.1177368200187,0,21495,0,0
21.5,37.9754027168281,21500,64.6616638263716,21500,81.128568460044,21500,0,0,1.1177368200187,0,21500,0,0
21.505,37.9906187383163,21505,64.6491427898563,21505,81.0992102225916,21505,0,0,1.1177368200187,0,21505,0,0
21.51,37.9952409713396,21510,64.6571611589785,21510,81.0625360117232,21510,0,0,1.1177368200187,0,21510,0,0
21.515,38.0001868554803,21515,64.6710819958395,21515,81.0283613704955,21515,0,0,1.1177368200187,0,21515,0,0
21.52,37.9968780186867,21520,64.6816202526623,21520,81.002532354649,21520,0,0,1.1177368200187,0,21520,0,0
21.525,37.9923506302369,21525,64.6909269465272,21525,80.9806058253053,21525,0,0,1.1177368200187,0,21525,0,0
21.53,37.9975241178217,21530,64.6944244429552,21530,80.9619185889716,21530,0,0,1.1177368200187,0,21530,0,0
21.535,38.0061692320292,21535,64.6910004884074,21535,80.9475785262346,21535,0,0,1.1177368200187,0,21535,0,0
21.54,38.0169021248306,21540,64.6907767050849,21540,80.9297703701911,21540,0,0,1.1177368200187,0,21540,0,0
21.545,38.0345051595711,21545,64.6843744557247,21545,80.9094005914225,21545,0,0,1.1177368200187,0,21545,0,0
21.55,38.0466712050915,21550,64.6781526504222,21550,80.8891753848056,21550,0,0,1.1177368200187,0,21550,0,0
21.555,38.0621640664008,21555,64.6710757456596,21555,80.8683597141406,21555,0,0,1.1177368200187,0,21555,0,0
21.56,38.0843303576416,21560,64.6666330242285,21560,80.8562529727484,21560,0,0,1.1177368200187,0,21560,0,0
21.565,38.10026028973,21565,64.6697650005784,21565,80.8498787176018,21565,0,0,1.1177368200187,0,21565,0,0
21.57,38.1071388999433,21570,64.6700305783036,21570,80.8508413027154,21570,0,0,1.1177368200187,0,21570,0,0
21.575,38.0879812136439,21575,64.6785216274798,21575,80.852983906387,21575,0,0,1.1177368200187,0,21575,0,0
21.58,38.0641419115309,21580,64.6874090787459,21580,80.8381558825736,21580,0,0,1.1177368200187,0,21580,0,0
