Name,MainPaCyl,time,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,MainOutSignal,MainOutCompansated,MainUAdj,Name_2,JibPaCyl,Name_3,JibPaDCV,Name_4,JibPbCyl,Name_5,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,JibOutSignal,JibOutCompansated,JibUAdj,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_7,JoystickJib,JoystickMain,Name_8,JoystickRotation,JoystickWinch
0,52.2868166805362,0,0.2350025887576,150.274219137707,53.4401545162874,0.452605711988839,0.451925731934468,0.00197077986041619,0.00330173957550528,3.98312478507804e-06,2.42721666590693e-06,0.0282317141532448,0.0184901776513937,0.0837218918046386,0.000660363487549775,0.0462850123599963,-0.125681140034983,0.0467218918046386,0,65.3947720745517,0,69.6222906053689,0,87.4870922790647,0,0.805380002748326,0.381272232419267,0.38049731473885,0.00262770648055492,0.00281141482278713,2.98090805179325e-06,1.65606002877403e-06,0.0362514381299453,0.0164727696757648,0.000748762257989311,0.0897242078057101,0.0520835291604358,0.0591968675448605,0.0527242078057101,0,0,0,0.983116309647371,-0.0224719101123595,0,0.0221968675448605,-0.020681140034983,0,-0.0213652944241793,-0.0202429149797571
5,52.2518643280486,0.01,0.236046036193191,150.347361272403,53.3900519067581,0.452625511003017,0.451920424171813,0.00198902216096169,0.00171200185513953,2.06531038119877e-06,1.258548513543e-06,0.028477433851698,0.0191880588767461,0.0846654927284441,0.000685287817026647,0.0467122714926603,-0.126504269986624,0.0476654927284441,5,65.4122023779442,10,69.630388940372,5,87.4983587109118,10,0.802575152521646,0.381298631104838,0.38052898699895,0.00265202954794892,0.00236732775614712,2.51004807698096e-06,1.39447115387831e-06,0.0365754760156231,0.0163513992469937,0.000743245420317895,0.0899268752626168,0.0527244178594318,0.0600266569857899,0.0529268752626168,5,0,0,0.983116338583761,-0.023399649520668,10,0.0230266569857899,-0.0215042699866241,5,-0.0224075039082856,-0.0213848230042562
10,52.2224490507508,0.02,0.232051851908697,150.438687674177,53.3447456337641,0.4526454924157,0.451919217613572,0.00200725955379273,0,0,0,0.0287208023751889,0.0197762149044833,0.0854970172796722,0.000706293389445833,0.0476583452864162,-0.126504269986624,0.0484970172796722,10,65.4343717053218,20,69.6584988750104,10,87.5116273201939,20,0.79625165193232,0.381325272988414,0.38054697898401,0.00267634607172364,0.00217591455420063,2.30709504768159e-06,1.28171947093421e-06,0.0368995859602051,0.0165363466582137,0.000751652120827895,0.0904359326184188,0.0529380474257637,0.0602341043460222,0.0534359326184188,10,0,0,0.983116416256765,-0.022678074425317,20,0.0232341043460222,-0.0215042699866241,10,-0.0217821782178218,-0.0207619640818021
15,52.1962573020532,0.03,0.224965073454255,150.505982308973,53.3016413068745,0.452665656177584,0.451928711347574,0.00202549199391036,0,0,0,0.0289676801971172,0.0200698699075297,0.0860375501046469,0.00071678106812606,0.0484823450422681,-0.125681140034983,0.0490375501046469,15,65.4570759994259,30,69.7050330131626,15,87.5160820212025,30,0.773127737865248,0.38135215800426,0.380587034467936,0.00270065599188048,0.00261575747670406,2.77345500943029e-06,1.54080833857239e-06,0.0372331350184219,0.0162412474505281,0.000738238520478551,0.0904743824689501,0.0534263435773797,0.0593005912249767,0.0534743824689501,15,0,0,0.983116503300475,-0.023399649520668,30,0.0223005912249767,-0.020681140034983,15,-0.0226159458051068,-0.0215924426450742
20,52.1812965332909,0.04,0.218611442539761,150.540280750023,53.2469543393903,0.452686002238919,0.451936245902422,0.00204371943632784,0,0,0,0.0292174304318715,0.0204234877045466,0.0866409181364182,0.000729410275162379,0.0490316782128361,-0.125681140034983,0.0496409181364182,20,65.4840959820171,40,69.7263121063331,20,87.5102339878334,40,0.76957259160109,0.38137928608604,0.380624886896275,0.00272495924843713,0.0033218740780967,3.5221416299659e-06,1.95674534998105e-06,0.0375683063445849,0.0159999643756709,0.000727271107985039,0.0905682707202558,0.0534873805963317,0.0591968675448605,0.0535682707202558,20,0,0,0.983116580885431,-0.0224719101123595,40,0.0221968675448605,-0.020681140034983,20,-0.0217821782178218,-0.0206581542613931
25,52.1679076581,0.05,0.21456201771075,150.553724435052,53.2298340370347,0.452706530549502,0.451945630688819,0.00206194183607078,0,0,0,0.0294757292359016,0.0207304034027886,0.0872061326386903,0.000740371550099594,0.049642048402356,-0.125063792571252,0.0502061326386903,25,65.4992689719515,50,69.6946914403458,25,87.5102856022215,50,0.785566578266805,0.381406657166817,0.380646196466007,0.0027492557814277,0.00323219551270171,3.42705656621348e-06,1.90392031456305e-06,0.0378958198106646,0.0161279716407331,0.000733089620033323,0.0910237914513976,0.0535789361247597,0.0585745254641635,0.0540237914513976,25,0,0,0.983116642182142,-0.022678074425317,50,0.0215745254641635,-0.0200637925712522,25,-0.0217821782178218,-0.0207619640818021
30,52.1649281617087,0.06,0.213525845729643,150.576366372228,53.2158397623403,0.452727241058681,0.451960768873368,0.0020801591481772,0,0,0,0.0297329477028832,0.0208813269317534,0.0876142746346366,0.000745761676134049,0.050191381572924,-0.126504269986624,0.0506142746346366,30,65.5068463084013,60,69.6767297189659,30,87.5167443458127,60,0.793954810994265,0.381434271179057,0.3806691874121,0.00277354553090294,0.00275492324465176,2.92101073647809e-06,1.62278374248783e-06,0.0382241140299475,0.0162243346037753,0.000737469754717057,0.0914484486337228,0.0540367137668996,0.0599229333056737,0.0544484486337228,30,0,0,0.983116686721345,-0.0237088959901041,60,0.0229229333056737,-0.0215042699866241,30,-0.0228243877019281,-0.0216962524654832
35,52.1689122922515,0.07,0.215966751643876,150.624121213708,53.198298689235,0.452748133715357,0.451977571366136,0.00209837132769771,0.00137570644898943,1.65961316107826e-06,1.01132677003207e-06,0.0299855857060136,0.0209907513912686,0.0879763370972822,0.000749669692545307,0.0506186407055879,-0.126504269986624,0.0509763370972822,35,65.5060770030144,70,69.6916716311597,35,87.530739854309,70,0.786971634140699,0.381462128054624,0.380699388151839,0.00279782843693028,0.00265373993012474,2.8137273307935e-06,1.56318185044083e-06,0.0385540071465206,0.0161674265988002,0.000734883027218192,0.0917214337453209,0.0544334543900876,0.0600266569857899,0.0547214337453209,35,0,0,0.983116716912856,-0.022678074425317,70,0.0230266569857899,-0.0215042699866241,35,-0.0216779572694112,-0.0206581542613931
40,52.1753462488863,0.08,0.220494777191102,150.676134290448,53.2156494476016,0.452769208467977,0.451992983814203,0.00211657832969556,0.00149127191677678,1.79902805692827e-06,1.09628272219067e-06,0.0302427356491192,0.0211441972322963,0.0883869328814155,0.00075514990115344,0.0509848628192999,-0.125372466303118,0.0513869328814155,40,65.5055583153203,80,69.72890076171,40,87.5515935333643,80,0.772025776318775,0.381490227724784,0.380712975261692,0.00282210443959408,0.00234477446877435,2.48613510783141e-06,1.38118617101745e-06,0.0388880029592633,0.0164813614444888,0.000749152792931307,0.092369364403752,0.0547081209753716,0.0590931438647443,0.055369364403752,40,0,0,0.983116736060268,-0.023399649520668,80,0.0220931438647443,-0.0203724663031176,40,-0.0224075039082856,-0.0213848230042562
45,52.1818562217709,0.09,0.221051797255355,150.691739601978,53.1977251643361,0.452790465264542,0.452003963940074,0.00213478010924679,0.00143419113440046,1.73016742336363e-06,1.05432077361221e-06,0.0304998976786254,0.0214268467812808,0.0889267444599063,0.000765244527902886,0.0513816034424879,-0.125269575059162,0.0519267444599063,45,65.5071374735332,90,69.7552350125537,45,87.5722161942305,90,0.767559655560868,0.381518570120205,0.380739375066531,0.00284637347899572,0.00220267604738922,2.33546992494171e-06,1.29748329163428e-06,0.0392280234453521,0.0165187584815777,0.000750852658253531,0.0927467819269298,0.0553795281838435,0.0590931438647443,0.0557467819269298,45,0,0,0.983116399884989,-0.0220595814864447,90,0.0220931438647443,-0.0202695750591625,45,-0.0212610734757686,-0.0200352953389391
