Name,FireDragonCrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,C:\Users\Are-Laptop\Documents\Skole\Bachelor\TC3\TestLogs\Scope Project.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starttime of export,1.33873E+17,mandag 24. mars 2025,53:07.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endtime of export,1.33873E+17,mandag 24. mars 2025,53:11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Main Pa DCV,Main Pa Cyl,Main Pb DCV,Ps,Main X Ref,Main Piston Position,Main X Dot Ref,Main Piston Velocity,Main Flow A,Main Flow B,Main FF,Main PID,Main U,Main Error,Jib Pa Cyl,Jib Pa DCV,Jib Pb Cyl,Jib Pb DCV,Jib X Ref,Jib Piston Position,Jib X Dot Ref,Jib Velocity,Jib Flow A,Jib Flow B,Jib FF,Jib PID,Jib Error,Jib U,Winch Pa,Winch Pb,Winch Distance,Joystick Extrude,Joystick Jib,Joystick Main,Joystick Rotation,Joystick Winch
2020,0.076039637,49.56942335,0.28779968,147.726531,0.491321523,0.491321523,0,0,0,0,0,0,0,0,59.87518883,63.24383706,74.64748261,63.32757848,0.50588506,0.50588506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0.076085193,49.56856348,0.287787279,147.7272435,0.491321287,0.491321287,0,0,0,0,0,0,0,0,59.87564107,63.24370539,74.64761976,63.32742781,0.505885131,0.505885131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,0.076067292,49.5680917,0.287844663,147.7277748,0.491321401,0.491321401,0,0,0,0,0,0,0,0,59.87610794,63.24345211,74.64789188,63.32735681,0.505884385,0.505884385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0.075991646,49.56797537,0.287869019,147.7285727,0.491321835,0.491321835,0,0,0,0,0,0,0,0,59.87629712,63.24313722,74.64857507,63.32731049,0.505884794,0.505884794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0.076056454,49.5679906,0.287814994,147.7296102,0.491322282,0.491322282,0,0,0,0,0,0,0,0,59.87632894,63.24276742,74.64972648,63.32743142,0.505884515,0.505884515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0.07624898,49.56793287,0.287834343,147.7305247,0.491322464,0.491322464,0,0,0,0,0,0,0,0,59.87612086,63.24234907,74.65096263,63.32736691,0.505885191,0.505885191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0.076412538,49.56747154,0.287968665,147.7315162,0.491322681,0.491322681,0,0,0,0,0,0,0,0,59.87569502,63.24227368,74.65207831,63.32674816,0.505885785,0.505885785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0.076500862,49.56688526,0.288207211,147.7322367,0.491323202,0.491323202,0,0,0,0,0,0,0,0,59.87497606,63.24241467,74.65279069,63.32553046,0.505886462,0.505886462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,0.07652029,49.56628383,0.28853978,147.7330928,0.491323861,0.491323861,0,0,0,0,0,0,0,0,59.87404107,63.24294503,74.65318097,63.324061,0.505887527,0.505887527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0.076525058,49.5654782,0.28890851,147.7343584,0.491324506,0.491324506,0,0,0,0,0,0,0,0,59.8731539,63.24349073,74.65342081,63.32256073,0.505887835,0.505887835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,0.076516451,49.56482704,0.289212348,147.7356066,0.491325135,0.491325135,0,0,0,0,0,0,0,0,59.87279572,63.24375909,74.65328167,63.3210865,0.505888559,0.505888559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,0.076495691,49.56441559,0.289552245,147.7368338,0.491325747,0.491325747,0,0,0,0,0,0,0,0,59.87306553,63.24396647,74.65246043,63.31993097,0.505888235,0.505888235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0.076415748,49.5640314,0.289779076,147.7374589,0.491326067,0.491326067,0,0,0,0,0,0,0,0,59.87371369,63.24435842,74.65140648,63.318974,0.505889014,0.505889014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,0.076234003,49.56386633,0.289853802,147.7373883,0.491326394,0.491326394,0,0,0,0,0,0,0,0,59.87475221,63.24506159,74.65101212,63.31820173,0.505888582,0.505888582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,0.075960219,49.5636606,0.289886027,147.737407,0.491326864,0.491326864,0,0,0,0,0,0,0,0,59.87566037,63.24570818,74.6513649,63.31731163,0.50588926,0.50588926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,0.075700041,49.5630331,0.289783015,147.7375069,0.491326912,0.491326912,0,0,0,0,0,0,0,0,59.87620522,63.24630068,74.65191509,63.31598033,0.505888734,0.505888734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0.075549673,49.56221655,0.289605383,147.7376806,0.491326713,0.491326713,0,0,0,0,0,0,0,0,59.87704338,63.24688974,74.65230563,63.3149752,0.505888378,0.505888378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0.075355373,49.56132735,0.289505041,147.7377278,0.491326702,0.491326702,0,0,0,0,0,0,0,0,59.87824188,63.24776251,74.65250097,63.31451218,0.505887389,0.505887389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,0.075025426,49.56032729,0.289330939,147.7375152,0.491326725,0.491326725,0,0,0,0,0,0,0,0,59.879523,63.24889032,74.65222854,63.31411119,0.505886773,0.505886773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0.074669573,49.55908557,0.289138511,147.7368739,0.491326916,0.491326916,0,0,0,0,0,0,0,0,59.88121169,63.24981233,74.65119361,63.31347915,0.505886186,0.505886186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0.074484293,49.55782136,0.289026531,147.7357481,0.491327123,0.491327123,0,0,0,0,0,0,0,0,59.88312048,63.25059137,74.64961261,63.31307281,0.505885783,0.505885783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0.074406967,49.55683078,0.288988293,147.7347637,0.491327068,0.491327068,0,0,0,0,0,0,0,0,59.88493314,63.25133347,74.64807043,63.31272916,0.50588571,0.50588571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,0.074428308,49.55590068,0.288921009,147.73396,0.491327049,0.491327049,0,0,0,0,0,0,0,0,59.88616911,63.25189439,74.64685886,63.31172107,0.50588483,0.50588483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0.074539466,49.55478838,0.288779333,147.7331316,0.491327063,0.491327063,0,0,0,0,0,0,0,0,59.88692295,63.25233621,74.64576053,63.31035254,0.505884482,0.505884482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,0.074732019,49.55390001,0.288715014,147.7322356,0.491327246,0.491327246,0,0,0,0,0,0,0,0,59.88786104,63.25271596,74.64452875,63.30919112,0.5058832,0.5058832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,0.074997975,49.55346014,0.288721431,147.7313298,0.49132758,0.49132758,0,0,0,0,0,0,0,0,59.88896329,63.25323044,74.64327664,63.30822298,0.505882966,0.505882966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,0.075377955,49.55343065,0.288695888,147.7306597,0.491327915,0.491327915,0,0,0,0,0,0,0,0,59.89001801,63.25391383,74.64230009,63.30714563,0.505881951,0.505881951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,0.075860327,49.55353423,0.288737712,147.7301586,0.491328248,0.491328248,0,0,0,0,0,0,0,0,59.89126621,63.25455565,74.6414821,63.30626217,0.505882282,0.505882282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0.076385895,49.55366227,0.288888943,147.7297655,0.491328716,0.491328716,0,0,0,0,0,0,0,0,59.89278215,63.25530164,74.6407636,63.30555887,0.505881785,0.505881785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,0.07685236,49.55386027,0.288994686,147.7295686,0.491329305,0.491329305,0,0,0,0,0,0,0,0,59.89443969,63.25623599,74.63994583,63.30473333,0.505881798,0.505881798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,0.077359518,49.5536875,0.289010371,147.729744,0.491330001,0.491330001,0,0,0,0,0,0,0,0,59.89626788,63.25724188,74.6386071,63.30408883,0.50588117,0.50588117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0.077949945,49.5531776,0.288943939,147.7298724,0.491330794,0.491330794,0,0,0,0,0,0,0,0,59.89805157,63.25835718,74.63718452,63.30370822,0.505880752,0.505880752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,0.078565716,49.55279625,0.288851141,147.7297648,0.49133167,0.49133167,0,0,0,0,0,0,0,0,59.8996431,63.25956777,74.6360767,63.30328039,0.505879735,0.505879735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,0.07920215,49.55277453,0.288879266,147.7294425,0.49133262,0.49133262,0,0,0,0,0,0,0,0,59.90129422,63.26033027,74.63458536,63.3030522,0.505879283,0.505879283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,0.079854898,49.55322512,0.289017458,147.7291186,0.491333632,0.491333632,0,0,0,0,0,0,0,0,59.90280035,63.26068149,74.63275045,63.30315137,0.505879347,0.505879347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,0.080519932,49.55415248,0.289303583,147.7291801,0.491334698,0.491334698,0,0,0,0,0,0,0,0,59.904313,63.26094575,74.63080252,63.30301832,0.505878935,0.505878935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,0.081048958,49.55522142,0.289675175,147.7293516,0.49133567,0.49133567,0,0,0,0,0,0,0,0,59.90582562,63.26084058,74.62866293,63.30257781,0.505878878,0.505878878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,0.08159655,49.55627057,0.289930399,147.7290925,0.491336553,0.491336553,0,0,0,0,0,0,0,0,59.90709129,63.26097753,74.62650171,63.30195529,0.505878673,0.505878673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,0.082255283,49.55729754,0.290126783,147.728683,0.491337078,0.491337078,0,0,0,0,0,0,0,0,59.9083679,63.26143093,74.62447391,63.30131397,0.505879123,0.505879123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,0.082964489,49.55830024,0.290365164,147.7285718,0.491337272,0.491337272,0,0,0,0,0,0,0,0,59.90960126,63.26173714,74.62272026,63.30046528,0.505878588,0.505878588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0.083668688,49.55927689,0.29064087,147.7285883,0.491337579,0.491337579,0,0,0,0,0,0,0,0,59.91050118,63.26200441,74.62107873,63.29919003,0.505879054,0.505879054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,0.084365546,49.56061147,0.290853109,147.7284802,0.491337848,0.491337848,0,0,0,0,0,0,0,0,59.91109374,63.26189779,74.61949766,63.29801309,0.505878375,0.505878375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,0.084908386,49.56226691,0.290958492,147.7283071,0.491338082,0.491338082,0,0,0,0,0,0,0,0,59.91140391,63.2610654,74.61831527,63.29707495,0.505878869,0.505878869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0.085260557,49.56425637,0.291014289,147.7276417,0.491338009,0.491338009,0,0,0,0,0,0,0,0,59.91140736,63.25952681,74.6174526,63.29635809,0.505878217,0.505878217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,0.085533997,49.56649411,0.291121072,147.7261448,0.491337655,0.491337655,0,0,0,0,0,0,0,0,59.91113134,63.25744723,74.61654729,63.29599026,0.505878104,0.505878104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,0.085831008,49.56856369,0.29112931,147.7243301,0.491337323,0.491337323,0,0,0,0,0,0,0,0,59.9110355,63.25555765,74.61565491,63.29594189,0.505877376,0.505877376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,0.086148324,49.5704237,0.290999535,147.7229076,0.491337011,0.491337011,0,0,0,0,0,0,0,0,59.91081506,63.25423418,74.61482603,63.29608841,0.505877196,0.505877196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0.086482887,49.57208542,0.290792715,147.7217998,0.49133672,0.49133672,0,0,0,0,0,0,0,0,59.91024099,63.25294982,74.61425103,63.29631554,0.505877518,0.505877518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.086735458,49.57365628,0.290516512,147.7206459,0.491336172,0.491336172,0,0,0,0,0,0,0,0,59.90944337,63.25146519,74.61400603,63.29647063,0.505878136,0.505878136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,0.08681594,49.57508996,0.290226376,147.7195026,0.491335394,0.491335394,0,0,0,0,0,0,0,0,59.90810786,63.25028589,74.61435182,63.29651128,0.505879022,0.505879022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,0.086835692,49.57668217,0.289924689,147.7179881,0.491334409,0.491334409,0,0,0,0,0,0,0,0,59.90672127,63.24972679,74.61542731,63.29630293,0.505879043,0.505879043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,0.08708919,49.57855709,0.289565477,147.7161412,0.491333239,0.491333239,0,0,0,0,0,0,0,0,59.90587191,63.24930125,74.61668148,63.29601309,0.505879698,0.505879698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,0.087361892,49.58015209,0.289155268,147.7144808,0.491332181,0.491332181,0,0,0,0,0,0,0,0,59.90503349,63.24856534,74.61804533,63.29627666,0.505879821,0.505879821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,0.087458243,49.58163032,0.288748407,147.7129967,0.491331365,0.491331365,0,0,0,0,0,0,0,0,59.9044011,63.24754956,74.6195519,63.29680247,0.50588104,0.50588104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,0.087489918,49.5830927,0.288490782,147.7117756,0.491330774,0.491330774,0,0,0,0,0,0,0,0,59.90439268,63.24637916,74.62103799,63.29751693,0.505881514,0.505881514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,0.087558926,49.58443849,0.288370147,147.710799,0.491330252,0.491330252,0,0,0,0,0,0,0,0,59.90451908,63.24540986,74.62254775,63.29849686,0.505882571,0.505882571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,0.087565291,49.58562454,0.288182036,147.709567,0.491329521,0.491329521,0,0,0,0,0,0,0,0,59.90438227,63.24482038,74.62402492,63.29961841,0.50588226,0.50588226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,0.087418167,49.58670856,0.28798138,147.7081554,0.491328877,0.491328877,0,0,0,0,0,0,0,0,59.90390979,63.24414556,74.62537018,63.30096095,0.505882599,0.505882599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0.087179968,49.58769533,0.287770085,147.7071159,0.491328039,0.491328039,0,0,0,0,0,0,0,0,59.90337431,63.24358843,74.62668632,63.30264413,0.505881949,0.505881949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,0.086859727,49.5885414,0.287549931,147.7067086,0.491327304,0.491327304,0,0,0,0,0,0,0,0,59.90283173,63.24338169,74.62772978,63.30434187,0.505881981,0.505881981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,0.08651419,49.58964148,0.28741896,147.7068789,0.491326939,0.491326939,0,0,0,0,0,0,0,0,59.90252579,63.24310947,74.62852065,63.30599799,0.505882002,0.505882002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,0.086291549,49.59120962,0.287369765,147.7072376,0.491326914,0.491326914,0,0,0,0,0,0,0,0,59.90253304,63.24244133,74.62941562,63.30760964,0.505882013,0.505882013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,0.086037183,49.5928125,0.287250695,147.7076219,0.491327061,0.491327061,0,0,0,0,0,0,0,0,59.90268107,63.24151146,74.63054648,63.30902984,0.505881857,0.505881857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,0.085610337,49.59410335,0.287020236,147.7079798,0.491327364,0.491327364,0,0,0,0,0,0,0,0,59.90261941,63.24078054,74.63188781,63.3102218,0.505881232,0.505881232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,0.085028023,49.59462287,0.286737388,147.7083604,0.491327808,0.491327808,0,0,0,0,0,0,0,0,59.90231876,63.24013737,74.63322283,63.31120109,0.505881132,0.505881132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,0.084450931,49.59438935,0.286456116,147.7092904,0.491328242,0.491328242,0,0,0,0,0,0,0,0,59.90218708,63.2395767,74.63435407,63.31198274,0.505880404,0.505880404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,0.083880877,49.59448269,0.286177391,147.7105726,0.491328801,0.491328801,0,0,0,0,0,0,0,0,59.90225807,63.23962354,74.63534336,63.31272582,0.505880371,0.505880371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,0.083415872,49.59506624,0.285853893,147.7116406,0.49132961,0.49132961,0,0,0,0,0,0,0,0,59.90265802,63.24056108,74.63586205,63.31333442,0.505879074,0.505879074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0.083048416,49.59532305,0.285490878,147.7125092,0.491330369,0.491330369,0,0,0,0,0,0,0,0,59.90287419,63.24187272,74.63628727,63.31352894,0.505878845,0.505878845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,0.082674907,49.59523295,0.285045098,147.7131927,0.49133108,0.49133108,0,0,0,0,0,0,0,0,59.90272929,63.24327908,74.63652926,63.31387552,0.505877691,0.505877691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0.082297357,49.5950199,0.284622052,147.7137048,0.491332017,0.491332017,0,0,0,0,0,0,0,0,59.90273789,63.24500716,74.6361696,63.31411833,0.505877913,0.505877913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,0.081917615,49.59479204,0.284317778,147.7141552,0.491333021,0.491333021,0,0,0,0,0,0,0,0,59.90307911,63.24687697,74.63588969,63.31416923,0.505877333,0.505877333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,0.081537377,49.59459978,0.284122921,147.7144029,0.491334082,0.491334082,0,0,0,0,0,0,0,0,59.90367384,63.24857938,74.63582812,63.31447881,0.505877447,0.505877447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,0.081254571,49.59429614,0.284028528,147.7141759,0.491335327,0.491335327,0,0,0,0,0,0,0,0,59.90396708,63.25055628,74.63548381,63.31483011,0.505877719,0.505877719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,0.081061659,49.59374763,0.283929661,147.713469,0.491336598,0.491336598,0,0,0,0,0,0,0,0,59.90369532,63.25277547,74.63497962,63.31507343,0.505877817,0.505877817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,0.080806834,49.59317096,0.283730719,147.7124722,0.49133775,0.49133775,0,0,0,0,0,0,0,0,59.9031026,63.25477293,74.6346691,63.31545838,0.505878546,0.505878546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,0.080544796,49.59237813,0.283441383,147.7115044,0.491338514,0.491338514,0,0,0,0,0,0,0,0,59.90221977,63.25627131,74.63482543,63.31553713,0.505878268,0.505878268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,0.080277223,49.59129509,0.283167211,147.710615,0.491339197,0.491339197,0,0,0,0,0,0,0,0,59.90126889,63.25721267,74.63521373,63.31528837,0.50587897,0.50587897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,0.08000566,49.59014467,0.283052517,147.7099934,0.491340215,0.491340215,0,0,0,0,0,0,0,0,59.90054889,63.25769097,74.63561909,63.31556147,0.505878348,0.505878348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,0.079876115,49.58874464,0.283083583,147.7097627,0.491341535,0.491341535,0,0,0,0,0,0,0,0,59.90009031,63.25808282,74.63627936,63.31601982,0.505879368,0.505879368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,0.079876478,49.58721908,0.283054564,147.7094555,0.491342849,0.491342849,0,0,0,0,0,0,0,0,59.89967895,63.25863532,74.6369765,63.31616322,0.50587951,0.50587951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,0.079947013,49.58548879,0.282970912,147.7090315,0.491344154,0.491344154,0,0,0,0,0,0,0,0,59.89916767,63.25909105,74.63736714,63.31616367,0.505880905,0.505880905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,0.080081205,49.5835306,0.282982392,147.7088883,0.491345307,0.491345307,0,0,0,0,0,0,0,0,59.89856735,63.25950501,74.6372842,63.31603387,0.505882171,0.505882171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,0.080321062,49.58161344,0.283080504,147.7086642,0.491346317,0.491346317,0,0,0,0,0,0,0,0,59.89769552,63.26012023,74.63730021,63.31568953,0.505883317,0.505883317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,0.080608053,49.57964487,0.283160778,147.7079336,0.49134733,0.49134733,0,0,0,0,0,0,0,0,59.89691708,63.26115737,74.63788824,63.31548841,0.505885295,0.505885295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,0.080936859,49.57807095,0.283320867,147.7071298,0.491348205,0.491348205,0,0,0,0,0,0,0,0,59.8963232,63.26238207,74.63827225,63.31570773,0.505886128,0.505886128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,0.081350657,49.57695922,0.283601241,147.7069854,0.491349088,0.491349088,0,0,0,0,0,0,0,0,59.89556248,63.26353187,74.63842066,63.31630928,0.505888285,0.505888285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,0.081840264,49.57608023,0.283990103,147.7075389,0.491350112,0.491350112,0,0,0,0,0,0,0,0,59.89474912,63.26456068,74.6384502,63.31701576,0.505888953,0.505888953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0.08225243,49.57536856,0.284331701,147.7081958,0.491350986,0.491350986,0,0,0,0,0,0,0,0,59.89403559,63.26533062,74.63817856,63.31752588,0.505890474,0.505890474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,0.082592409,49.5746676,0.284628886,147.7087034,0.491351444,0.491351444,0,0,0,0,0,0,0,0,59.89336766,63.26586166,74.63734439,63.3177587,0.505890395,0.505890395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,0.08296166,49.57373817,0.284980816,147.7090731,0.491352072,0.491352072,0,0,0,0,0,0,0,0,59.89293667,63.26655846,74.63619377,63.31783433,0.505890757,0.505890757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,0.083356125,49.57284523,0.285381238,147.7092673,0.491352852,0.491352852,0,0,0,0,0,0,0,0,59.89325339,63.26745174,74.63495211,63.31805559,0.505891359,0.505891359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,0.083772004,49.5723264,0.285727876,147.7096865,0.49135363,0.49135363,0,0,0,0,0,0,0,0,59.89439471,63.26818316,74.63343964,63.31845686,0.505891705,0.505891705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,0.084205754,49.57195772,0.286120526,147.7105018,0.491354266,0.491354266,0,0,0,0,0,0,0,0,59.89580093,63.26866784,74.63187916,63.31863502,0.505893079,0.505893079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,0.084702267,49.57153453,0.286457165,147.7112892,0.491354769,0.491354769,0,0,0,0,0,0,0,0,59.89725018,63.26868482,74.63018472,63.31832003,0.505893648,0.505893648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,0.085205813,49.57082238,0.286837825,147.7118554,0.491354875,0.491354875,0,0,0,0,0,0,0,0,59.8982028,63.26827559,74.6284713,63.31746057,0.505895376,0.505895376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,0.085617393,49.57013892,0.287305286,147.7123141,0.491354481,0.491354481,0,0,0,0,0,0,0,0,59.89865096,63.26767241,74.62679553,63.31615661,0.505894676,0.505894676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,0.085943555,49.5694361,0.287849989,147.712673,0.491354045,0.491354045,0,0,0,0,0,0,0,0,59.8988305,63.26699128,74.62516069,63.31469376,0.505894613,0.505894613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.086190601,49.56881479,0.288414727,147.7128433,0.491353848,0.491353848,0,0,0,0,0,0,0,0,59.89910191,63.26653098,74.62361778,63.3131401,0.505893391,0.505893391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,0.086557357,49.56865577,0.288995491,147.7131784,0.491353732,0.491353732,0,0,0,0,0,0,0,0,59.89979332,63.26588816,74.62216474,63.311799,0.50589254,0.50589254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,0.087079931,49.56882218,0.289492178,147.7137587,0.491353828,0.491353828,0,0,0,0,0,0,0,0,59.90043094,63.26455144,74.62094389,63.31046408,0.505891715,0.505891715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,0.087597835,49.56875433,0.289910297,147.714271,0.491354116,0.491354116,0,0,0,0,0,0,0,0,59.90067968,63.26292512,74.62013218,63.30918826,0.505890127,0.505890127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,0.087964862,49.56852151,0.290351566,147.7150565,0.491354303,0.491354303,0,0,0,0,0,0,0,0,59.90076589,63.26147509,74.6195037,63.30826049,0.505890378,0.505890378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,0.088144776,49.56828386,0.290715799,147.7163772,0.491353985,0.491353985,0,0,0,0,0,0,0,0,59.90108921,63.26067333,74.61856272,63.30721977,0.505889459,0.505889459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,0.088105301,49.56833191,0.29110479,147.717602,0.491353208,0.491353208,0,0,0,0,0,0,0,0,59.90167549,63.26089915,74.61762988,63.30583927,0.505890006,0.505890006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,0.087914279,49.56902563,0.291514803,147.7186862,0.491352429,0.491352429,0,0,0,0,0,0,0,0,59.90245085,63.26133744,74.61690091,63.30425102,0.505889042,0.505889042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,0.087682316,49.56991937,0.291797773,147.7197828,0.491351788,0.491351788,0,0,0,0,0,0,0,0,59.90315448,63.26124471,74.61616779,63.30233518,0.505889392,0.505889392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,0.087510353,49.57070266,0.291867485,147.7208862,0.491351275,0.491351275,0,0,0,0,0,0,0,0,59.90369357,63.26081309,74.61553019,63.29988745,0.50588999,0.50588999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
