time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
10.42,0.00216772204834806,22.7774510203335,0.203935806201198,143.238747452031,0.729892652234968,0.729892652234968,0,0,0,0,0,0,0,1.72224152161782e-07,75.5504298677943,61.7358925806936,103.077841140805,28.6065129519086,0.346287104393272,0.346287104393272,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527701508,-0.0227811565817957,0.022508038585209,-0.019960901327297,-0.0224075039082856,-0.0208657739022112
10.43,0.00205791032273411,22.7771279306605,0.204030819220338,143.239111079118,0.7298922718735,0.7298922718735,0,0,0,0,0,0,0,1.72224152161782e-07,75.5498579372053,61.7243490307871,103.076557995945,28.6059543411205,0.346355500674586,0.346355500674586,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527705936,-0.022678074425317,0.0223005912249767,-0.0197551188393868,-0.0220948410630537,-0.0207619640818021
10.44,0.00194973190565163,22.7762626869158,0.204131187490506,143.239307942662,0.729892043565167,0.729892043565167,0,0,0,0,0,0,0,1.72224152161782e-07,75.5493437915023,61.7131418450466,103.074676869361,28.6053331613529,0.346421599677427,0.346421599677427,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527709689,-0.0228842387382744,0.0224043149050928,-0.0198580100833419,-0.0221990620114643,-0.0208657739022112
10.45,0.00184346873640103,22.7750032652831,0.204236038918583,143.238966540506,0.729891954700208,0.729891954700208,0,0,0,0,0,0,0,1.72224152161782e-07,75.5487397471259,61.7018516430494,103.07187277951,28.6050911607446,0.346482657902436,0.346482657902436,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527712814,-0.023399649520668,0.023130380665906,-0.020681140034983,-0.0229286086503387,-0.0213848230042562
10.46,0.00173937014072117,22.773775206672,0.20434456120481,143.237991470788,0.729891855734555,0.729891855734555,0,0,0,0,0,0,0,1.72224152161782e-07,75.5479597911366,61.6905303733568,103.068768930734,28.6050510230081,0.346535247290761,0.346535247290761,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527715354,-0.0228842387382744,0.0227154859454413,-0.0200637925712522,-0.0223032829598749,-0.0208657739022112
10.47,0.00163765474445556,22.7725805724187,0.20450419263498,143.236394696246,0.729891610452151,0.729891610452151,0,0,0,0,0,0,0,1.72224152161782e-07,75.5469744408727,61.6793218769495,103.065452405312,28.6050021979445,0.346575961746257,0.346575961746257,0,0,0,0,0,0,3.43344564263104e-06,0,0,0,2.37125527717351,-0.0227811565817957,0.022508038585209,-0.019960901327297,-0.0223032829598749,-0.0208657739022112
10.48,0.00153851233837294,22.7716620732324,0.204757954469067,143.234334149724,0.729891370326978,0.729891370326978,0,0,0,0,0,0,0,1.72224152161782e-07,75.5461913803834,61.6683567682247,103.0622443517,28.6049456502432,0.346601744710862,0.346601744710862,0,0.00103521432084364,1.09762482552299,0.609791569734996,0,0,3.43344564263104e-06,0,0,0,2.37125527718845,-0.0227811565817957,0.022508038585209,-0.0200637925712522,-0.0225117248566962,-0.0209695837226202
10.49,0.00144210569112059,22.7711915700809,0.205048287789723,143.231859175627,0.729891135848752,0.729891135848752,0,0,0,0,0,0,0,1.72224152161782e-07,75.5456921118686,61.6578494804306,103.059485146526,28.6048822893609,0.346610660372785,0.346610660372785,0,0.00120786881243617,1.28068822833178,0.711493460184321,0,0,3.43344564263104e-06,0,0,0,2.37125527719875,-0.0231934852077105,0.0228192096255575,-0.0202695750591625,-0.0228243877019281,-0.0213848230042562
10.5,0.00134857230776193,22.7706973764711,0.205322603851796,143.229160948521,0.729890769937101,0.729890769937101,0,0,0,0,0,0,0,1.72224152161782e-07,75.5451160389818,61.6479453924763,103.057338570666,28.6051985140276,0.346602433882301,0.346602433882301,0,0.00135716546690645,1.43898560793194,0.799436448851075,0,0,3.43344564263104e-06,0,0,0,2.37125527720479,-0.0236058138336254,0.0232341043460222,-0.0208869225228933,-0.02313705054716,-0.0216962524654832
10.51,0.00125802613179117,22.770087162683,0.205629435853449,143.225980800928,0.729890560724015,0.729890560724015,0,0,0,0,0,0,0,1.72224152161782e-07,75.5441831032335,61.6378589188326,103.055276732671,28.605859346755,0.346578304847618,0.346578304847618,0,0.00147831233462625,1.56743611993339,0.87079784440744,0,0,3.43344564263104e-06,0,0,0,2.37125527720691,-0.0230904030512318,0.0229229333056737,-0.0203724663031176,-0.0226159458051068,-0.0212810131838472
10.52,0.00117055918892832,22.7696628044163,0.205964683180229,143.222133145401,0.729890357607286,0.729890357607286,0,0,0,0,0,0,0,1.72224152161782e-07,75.5431214692985,61.6273087353776,103.05310747115,28.6066387860208,0.346541678070421,0.346541678070421,0,0.00156839856007451,1.66295342055293,0.923863011418294,0,0,3.43344564263104e-06,0,0,0,2.37125527720545,-0.022678074425317,0.022508038585209,-0.0201666838152073,-0.0223032829598749,-0.0206581542613931
