time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
20.81,26.5722365497502,6.61051858294469,134.633051961804,28.3158914194749,0.7,0.697741422684796,0,0.00815162160584748,9.83388462788132e-06,5.99252344511518e-06,0,0,0.2,-0.00130422998765667,73.4705288912369,79.1104832961495,112.386675999393,8.80772806764474,0.695299999999993,0.704594077065175,0.02,0.0212415953104994,2.25221984250724e-05,1.25123324583736e-05,0.335653196358882,0,-0.000113048759062262,0.372653196358881,0,0,1.67141195992791,0,0,0,0,0
20.82,27.0262521974626,6.7182899065677,134.514312351758,28.7598736816605,0.7,0.697821975588612,0,0.0082002293696064,9.89252365259779e-06,6.02825660080178e-06,0,0,0.2,-0.00130422998765667,73.471084169041,79.1025573198363,112.215506770534,8.82974721820859,0.695499999999993,0.704752673568703,0.02,0.0214820224252605,2.27771202944643e-05,1.26539557191468e-05,0.335988652013499,0,-0.000113048759062262,0.372988652013499,0,0,1.67141195990527,0,0,0,0,0
20.83,27.4344720325505,6.84333209177514,134.398877982482,29.1731721973366,0.7,0.697898957270348,0,0.00814327143115179,9.82381121444893e-06,5.98638495880482e-06,0,0,0.2,-0.00130422998765667,73.4740598160864,79.070688088654,112.049611641783,8.84077467674108,0.695699999999993,0.704754862230166,0.02,0.0182676645627708,1.93689767661672e-05,1.07605426478707e-05,0.336242287137192,0,-0.000113048759062262,0.373242287137192,0,0,1.6714119598835,0,0,0,0,0
20.84,27.8006805784034,6.99459265350383,134.280052290743,29.5484266952557,0.7,0.697973220251795,0,0.00800618318216095,9.65843184705447e-06,5.88560690679882e-06,0,0,0.2,-0.00130422998765667,73.4871699750876,79.0351393061733,111.908136513,8.83379341919305,0.695899999999993,0.705131555367074,0.02,0.0198793923214566,2.10778715952847e-05,1.1709928664047e-05,0.336495619729437,0,-0.000113048759062262,0.373495619729437,0,0,1.67141195986551,0,0,0,0,0
20.85,28.1312014939435,7.15858051357996,134.172567295983,29.8597367714167,0.7,0.698045565168235,0,0.00782520098572093,9.44010006896812e-06,5.75256097952745e-06,0,0,0.2,-0.00130422998765667,73.5007973902607,79.0168625688966,111.791901568818,8.8199578565237,0.696099999999993,0.705377085254955,0.02,0.0213202224426112,2.26055657920301e-05,1.25586476622389e-05,0.336767632026856,0,-0.000113048759062262,0.373767632026856,0,0,1.671411959852,0,0,0,0,0
20.86,28.4096156058646,7.32926294010757,134.07733845729,30.1094745857178,0.7,0.698116644739419,0,0.00763335757866912,9.20866563508642e-06,5.61153062138079e-06,0,0,0.2,-0.00130422998765667,73.4858369058482,79.020497141535,111.727827790939,8.81860310382958,0.696299999999993,0.70530136312287,0.02,0.0174440420882718,1.84957001347812e-05,1.02753889637673e-05,0.337069856631061,0,-0.000113048759062262,0.374069856631061,0,0,1.67141195984257,0,0,0,0,0
20.87,28.6272851198203,7.49530804260668,133.998574591927,30.3216456625821,0.7,0.698197822577888,0,0.00762437372841873,9.19782777347455e-06,5.60492629946105e-06,0,0,0.2,-0.00130422998765667,73.4434445638281,79.0236988029655,111.679613803244,8.84393495832475,0.696499999999993,0.705533340074279,0.02,0.0166325590671619,1.76352948143305e-05,9.79738600796139e-06,0.337321042445618,0,-0.000113048759062262,0.374321042445618,0,0,1.67141195983642,0,0,0,0,0
20.88,28.7994167289428,7.66578497591498,133.924123525971,30.482205697803,0.7,0.698281656702234,0,0.00773894083906157,9.33603827963975e-06,5.68914832665548e-06,0,0,0.2,-0.00130422998765667,73.4031958249888,78.9918963140592,111.626862440325,8.87708374107097,0.696699999999993,0.705833575635521,0.02,0.0183656932659204,1.94729153767759e-05,1.08182863204311e-05,0.337451962599069,0,-0.000113048759062262,0.374451962599069,0,0,1.67141195983268,0,0,0,0,0
20.89,28.92267334263,7.84590879009024,133.851763465205,30.5815808562696,0.7,0.698359010268207,0,0.0077889220436731,9.39633418436621e-06,5.72589114359816e-06,0,0,0.2,-0.00130422998765667,73.375896778226,78.9534306620884,111.595597313865,8.91041076343578,0.696899999999993,0.705816974670012,0.02,0.0160030635853445,1.69678486106939e-05,9.42658256149663e-06,0.337556118493301,0,-0.000113048759062262,0.374556118493301,0,0,1.67141195983058,0,0,0,0,0
20.9,28.9803395865725,8.01550446409599,133.793531768828,30.6270084959879,0.7,0.698432303616628,0,0.00773920266739481,9.33635414189954e-06,5.68934080522003e-06,0,0,0.2,-0.00130422998765667,73.3395105310238,78.9332826276024,111.59394339952,8.94433098724388,0.697099999999993,0.706050777686605,0.02,0.016112815120465,1.70842167937474e-05,9.4912315520819e-06,0.337673262901412,0,-0.000113048759062262,0.374673262901412,0,0,1.67141195982953,0,0,0,0,0
