time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
18.19,0.00157079132516144,56.8488293054599,0.2041466770964,142.866474456787,0.339308606239286,0.339308606239286,0,0,0,0,0,0,0,0,52.1502484557178,56.0151178775811,62.7048471647918,56.1889941870386,0.824742239977149,0.824742239977149,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0230904030512318,0.0228192096255575,-0.020681140034983,-0.0224075039082856,-0.0209695837226202
18.2,0.00154261541472791,56.8486220574834,0.204216784473231,142.865239251778,0.339307793743987,0.339307793743987,0,0,0,0,0,0,0,0,52.1479652168673,56.0175509687231,62.7050694567493,56.1911377136759,0.824743969182549,0.824743969182549,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0224043149050928,-0.0205782487910279,-0.0223032829598749,-0.0208657739022112
18.21,0.00151085314817446,56.8487755393603,0.204293725996763,142.864105937358,0.339307026899704,0.339307026899704,0,0,0,0,0,0,0,0,52.145941201634,56.0202585741156,62.7052410311146,56.1928961915869,0.82474234847643,0.82474234847643,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0232965673641893,0.0229229333056737,-0.0210927050108036,-0.0228243877019281,-0.0213848230042562
18.22,0.00147594859311172,56.8490643199643,0.204280204850822,142.863021741016,0.339306442181657,0.339306442181657,0,0,0,0,0,0,0,0,52.1443059452012,56.0233501905627,62.7049801739981,56.1943450860059,0.824740842724429,0.824740842724429,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0224719101123595,0.0223005912249767,-0.0202695750591625,-0.0217821782178218,-0.0205543444409841
18.23,0.00148651166207012,56.8495234298057,0.204280698512706,142.861745613978,0.339306025714908,0.339306025714908,0,0,0,0,0,0,0,0,52.1428867804105,56.0264421402396,62.7044227258684,56.1958435360805,0.824742608458511,0.824742608458511,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.022678074425317,0.0227154859454413,-0.0205782487910279,-0.0221990620114643,-0.0208657739022112
18.24,0.00149026760863462,56.8501841142327,0.204342152608976,142.860251455805,0.339305626688905,0.339305626688905,0,0,0,0,0,0,0,0,52.1414291440101,56.0293294154141,62.7041755566071,56.1974776085644,0.824743397008683,0.824743397008683,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0230904030512318,0.0229229333056737,-0.0207840312789382,-0.0224075039082856,-0.0210733935430292
18.25,0.00153599936835161,56.850929467725,0.204410714828637,142.859142853715,0.339305382633476,0.339305382633476,0,0,0,0,0,0,0,0,52.1402313664058,56.032548926361,62.7042120713455,56.1995661515975,0.824741237570813,0.824741237570813,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0232965673641893,0.0228192096255575,-0.0207840312789382,-0.0223032829598749,-0.0214886328246652
18.26,0.00157160362851865,56.8516526384531,0.204485482887692,142.858630889175,0.339305418246073,0.339305418246073,0,0,0,0,0,0,0,0,52.1396606289777,56.0360584412678,62.7040731823471,56.2023978870427,0.824740825744208,0.824740825744208,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0232965673641893,0.022508038585209,-0.0208869225228933,-0.0225117248566962,-0.0213848230042562
18.27,0.00159783973504973,56.852352742562,0.204565610177316,142.858760953321,0.339305571031175,0.339305571031175,0,0,0,0,0,0,0,0,52.1401453965694,56.0395291786611,62.7043051457721,56.2054618612326,0.824743114146764,0.824743114146764,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0223688279558808,0.0219894201846282,-0.0201666838152073,-0.021990620114643,-0.0205543444409841
18.28,0.00161543654414689,56.8532218373909,0.204650304158969,142.859138133226,0.3393061049825,0.3393061049825,0,0,0,0,0,0,0,0,52.1410116509087,56.0429990751964,62.7048740927876,56.208339798703,0.824743112605115,0.824743112605115,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0227154859454413,-0.020681140034983,-0.0225117248566962,-0.0208657739022112
