Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\Scope Project.csv,
Starttime of export,133912747628110000,fredag 9. mai 2025,16:32:42.811
Endtime of export,133912748130010000,fredag 9. mai 2025,16:33:33.001


Name,MainPaCyl,Name,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,MainOutSignal,MainOutCompansated,MainUAdj,Name,JibPaCyl,Name,JibPaDCV,Name,JibPbCyl,Name,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,JibOutSignal,JibOutCompansated,JibUAdj,Name,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name,JoystickJib,JoystickMain,Name,JoystickRotation,JoystickWinch
115,22.467924335880557,230,0.20750391362821211,151.99402349156551,7.2165075017222647E-08,0.72982571204022972,0.72982571204022972,0,0.0016609336118023066,2.0037031038483792E-06,1.2210065789076062E-06,0,0,0,-3.0978569237061215E-05,0.0068856166264839661,0,0,115,60.319577662696524,230,54.356691250955841,115,73.768839860021416,230,41.773781081557388,0.25005238459745754,0.25005238459745754,0,0.0017021373325434297,1.8047549720202858E-06,1.002641651122381E-06,0,0,-6.2426629459655381E-06,0,0.0010870998260444978,0,0,115,0,0,1.3338026708628188,0,230,0,0,115,0,0
120,22.477502859175612,240,0.20748906350921498,151.99950549280678,3.4762153866903317E-08,0.72983229459283383,0.72983229459283383,0,0.0019970957599042549,2.4092395652469241E-06,1.4681303600723449E-06,0,0,0,-6.58255260410634E-06,0.0068856166264839661,0,0,120,60.309774007938081,240,54.311336645201038,120,73.768469816821323,240,41.739336839953062,0.25004220451813552,0.25004220451813552,0,0,0,0,0,0,1.0180079322019697E-05,0,0.0010870998260444978,0,0,120,0,0,1.3338026708628141,0,240,0,0,120,0,0
125,22.498311508360576,250,0.20750184000761904,152.0281156234058,1.268458961739124E-08,0.729812550148209,0.729812550148209,0,0,0,0,0,0,0,1.9744444624825164E-05,0.0068856166264839661,0,0,125,60.312262401972561,250,54.30102279515674,125,73.758911186279732,250,41.766607248780026,0.25001918968574582,0.25001918968574582,0,0,0,0,0,0,2.301483238970059E-05,0,0.0010870998260444978,0,0,125,0,0,1.3338026708628126,0,250,0,0,125,0,0
130,22.511293399017958,260,0.20751455386498435,152.05188888762,2.988119368757672E-09,0.72978365944704071,0.72978365944704071,0,0,0,0,0,0,0,2.8890701168293731E-05,0.0068856166264839661,0,0,130,60.321691099493968,260,54.309733110934154,130,73.739166543767325,260,41.796300716233624,0.250000777130884,0.250000777130884,0,-0.0014253723366941529,-1.5113045007861078E-06,-8.3961361154783773E-07,0,0,1.8412554861846342E-05,0,0.0010870998260444978,0,0,130,0,0,1.3338026708628126,0,260,0,0,130,0,0
135,22.528326754517114,270,0.20752184312775551,152.0438652410223,-1.7098497069392572E-10,0.7297628884073859,0.7297628884073859,0,-0.0019110308529945996,-2.3054133076036877E-06,-1.4048612343209972E-06,0,0,0,2.0771039654809975E-05,0.0068856166264839661,0,0,135,60.325083961915368,270,54.279459412896756,135,73.729449402912465,270,41.811536167998831,0.25000507108534115,0.25000507108534115,0,-0.001214401054486558,-1.2876142830592508E-06,-7.1534126836625042E-07,0,0,-4.293954457168514E-06,0,0.0010870998260444978,0,0,135,0,0,1.3338026708628132,0,270,0,0,135,0,0
140,22.542581209136195,280,0.2075249736024207,152.02732924825432,-7.1298999629365807E-10,0.72977584616638269,0.72977584616638269,0,-0.0014207461460387094,-1.7139477715243089E-06,-1.0444369232726257E-06,0,0,0,-1.295775899678997E-05,0.0068856166264839661,0,0,140,60.336722046346758,280,54.262189741313023,140,73.71614182973876,280,41.861271662635524,0.25000853866034012,0.25000853866034012,0,0,0,0,0,0,-3.4675749989721005E-06,0,0.0010870998260444978,0,0,140,0,0,1.3338026708628141,0,280,0,0,140,0,0
145,22.54957122849753,290,0.211881810786042,152.03386637168794,-5.1494357943687571E-10,0.72982345624125644,0.72982345624125644,0,0,0,0,0,0,0,-4.7610074873749575E-05,0.0068856166264839661,0,0,145,60.348273809618071,290,54.276430806996544,145,73.712859885067161,290,41.925024357589471,0.250013786564556,0.250013786564556,0,0,0,0,0,0,-5.2479042158548594E-06,0,0.0010870998260444978,0,0,145,0,0,1.333802670862815,0,290,0,0,145,0,0
150,22.546546147161365,300,0.22042798216553666,152.04072662962722,-2.571855314470963E-10,0.72982265698999538,0.72982265698999538,0,0.0018235738960754588,2.1999077203924909E-06,1.3405687671141741E-06,0,0,0,7.9925126106328293E-07,0.0068856166264839661,0,0,150,60.356077297897343,300,54.270963193588258,150,73.724044663958992,300,41.969242762788696,0.25002595932248428,0.25002595932248428,0,0,0,0,0,0,-1.2172757928308187E-05,0,0.0010870998260444978,0,0,150,0,0,1.3338026708628157,0,300,0,0,150,0,0
155,22.531950171218739,310,0.22073007499703254,152.01889188995338,0,0.72978072251347581,0.72978072251347581,0,0,0,0,0,0,0,4.1934476519567276E-05,0.0068856166264839661,0,0,155,60.368633823018193,310,54.263819870674908,155,73.715083033711878,310,41.990908716087077,0.25003088034722859,0.25003088034722859,0,0,0,0,0,0,-4.9210247443087773E-06,0,0.0010870998260444978,0,0,155,0,0,1.3338026708628161,0,310,0,0,155,0,0
160,22.50499757087767,320,0.21516771365652515,151.99602001125172,0,0.72975626388381,0.72975626388381,0,-0.0017169187135266384,-2.0712419394148322E-06,-1.2621630568309135E-06,0,0,0,2.4458629665824461E-05,0.0068856166264839661,0,0,160,60.377513749144455,320,54.296217793994849,160,73.7062584708115,320,42.01365969017872,0.25002348272063551,0.25002348272063551,0,0,0,0,0,0,7.3976265930753016E-06,0,0.0010870998260444978,0,0,160,0,0,1.3338026708628166,0,320,0,0,160,0,0
165,22.47489647225169,330,0.20212031800905031,152.01319520556987,0,0.72974102881216,0.72974102881216,0,-0.0021492813466750249,-2.5928319318573446E-06,-1.5800069584755698E-06,0,0,0,1.5235071650021581E-05,0.0068856166264839661,0,0,165,60.387197658388786,330,54.333346972204566,165,73.691247247801471,330,42.01087614953321,0.25000628185423862,0.25000628185423862,0,0,0,0,0,0,1.7200866396893666E-05,0,0.0010870998260444978,0,0,165,0,0,1.3338026708628168,0,330,0,0,165,0,0
170,22.459544700055822,340,0.19148874354517106,152.00236219883251,0,0.72974106354795609,0.72974106354795609,0,-0.001527275463857336,-1.8424617128686659E-06,-1.1227501062793431E-06,0,0,0,-3.4735796128337881E-08,0.0068856166264839661,0,0,170,60.39572401796093,340,54.327679171057646,170,73.67203835029413,340,41.975948033257282,0.24999449573873758,0.24999449573873758,0,-0.0010402198621903835,-1.10293213854673E-06,-6.127400769704055E-07,0,0,1.1786115501039029E-05,0,0.0010870998260444978,0,0,170,0,0,1.333802670862817,0,340,0,0,170,0,0
175,22.456909433457856,350,0.19647125728330647,151.9809485494477,0,0.72975648329625853,0.72975648329625853,0,0,0,0,0,0,0,-1.5419748302436531E-05,0.0068856166264839661,0,0,175,60.394783108118212,350,54.298331975268553,175,73.6768527647362,350,41.935353976374259,0.24998266595022386,0.24998266595022386,0,-0.0011473597203668362,-1.216531193128636E-06,-6.7585066284924225E-07,0,0,1.1829788513717521E-05,0,0.0010870998260444978,0,0,175,0,0,1.333802670862817,0,350,0,0,175,0,0
180,22.469826977998672,360,0.20298790635041691,152.00153307513128,0,0.72975830408185183,0.72975830408185183,0,0,0,0,0,0,0,-1.8207855932983463E-06,0.0068856166264839661,0,0,180,60.378374938202306,360,54.263280275366505,180,73.687700596386108,360,41.909757479072347,0.24997142346923792,0.24997142346923792,0,-0.0012893677983214502,-1.367100586006396E-06,-7.59500325559109E-07,0,0,1.1242480985940162E-05,0,0.0010870998260444978,0,0,180,0,0,1.333802670862817,0,360,0,0,180,0,0
185,22.487588411681831,370,0.20618796445165266,152.01157854838667,0,0.72977761003605524,0.72977761003605524,0,0,0,0,0,0,0,-1.9305954203407971E-05,0.0068856166264839661,0,0,185,60.3672371566074,370,54.252266042703383,185,73.707141227152093,370,41.9484656168651,0.24998960891441835,0.24998960891441835,0,0,0,0,0,0,-1.8185445180424198E-05,0,0.0010870998260444978,0,0,185,0,0,1.333802670862817,0,370,0,0,185,0,0
190,22.500900535121584,380,0.21173613419666903,152.03133573389471,0,0.7298311436775865,0.7298311436775865,0,0.0022576823127309353,2.7236037764410066E-06,1.6596960512687381E-06,0,0,0,-5.3533641531267051E-05,0.0068856166264839661,0,0,190,60.356351070165076,380,54.262715327603829,190,73.736868171234832,380,42.028190347535656,0.25001633477204593,0.25001633477204593,0,0,0,0,0,0,-2.6725857627585281E-05,0,0.0010870998260444978,0,0,190,0,0,1.333802670862817,0,380,0,0,190,0,0
195,22.502545902038378,390,0.21622031851743403,152.07981108644185,0,0.72987489752051016,0.72987489752051016,0,0.0037825326406277782,4.5631398742117743E-06,2.7806633608478E-06,0,0,0,-4.3753842923655029E-05,0.0068856166264839661,0,0,195,60.347275972613311,390,54.277227927463038,195,73.760771908285719,390,42.087719076383252,0.2500254876739712,0.2500254876739712,0,0.0015027878963955743,1.5933872526367485E-06,8.8521514035374921E-07,0,0,-9.1529019252689636E-06,0,0.0010870998260444978,0,0,195,0,0,1.333802670862817,0,390,0,0,195,0,0
200,22.493068710956493,400,0.21858848230934441,152.13543153685649,0,0.72987630505850376,0.72987630505850376,0,0.0032007510820761809,3.8612951368013227E-06,2.3529767239883059E-06,0,0,0,-1.4075379936029364E-06,0.0068856166264839661,0,0,200,60.365198700397777,400,54.317481862787112,200,73.780280274921267,400,42.108103994695171,0.25001946665064839,0.25001946665064839,0,0,0,0,0,0,6.0210233228108478E-06,0,0.0010870998260444978,0,0,200,0,0,1.333802670862817,0,400,0,0,200,0,0
205,22.487789939458214,410,0.21518084883528013,152.16740135086803,0.0019062892476657725,0.72983617763929109,0.72983617763929109,0,0,0,0,0,0,0,4.0127419212665494E-05,0.0068856166264839661,0,0,205,60.39032635781421,410,54.322539906260715,205,73.800522109420228,410,42.100488545370936,0.25002091339669208,0.25002091339669208,0,0,0,0,0,0,-1.4467460436873303E-06,0,0.0010870998260444978,0,0,205,0,0,1.333802670862817,0,410,0,0,205,0,0
210,22.473749876611425,420,0.211258891537843,152.14817575417678,0.0066625507140542009,0.72977843421222111,0.72977843421222111,0,-0.0023207374081835042,-2.7996716515047607E-06,-1.7060499126357133E-06,0,0,0,5.7743427069989472E-05,0.0068856166264839661,0,0,210,60.414708550863331,420,54.291749036179787,210,73.81030142044024,420,42.09118796174284,0.25001708265991246,0.25001708265991246,0,0,0,0,0,0,3.8307367796197589E-06,0,0.0010870998260444978,0,0,210,0,0,1.333802670862817,0,420,0,0,210,0,0
215,22.461849851059949,430,0.20890645409311456,152.0854884138202,0.0055928144788259023,0.72975187314532053,0.72975187314532053,0,-0.003639634168607131,-4.3907512188866133E-06,-2.67561402400903E-06,0,0,0,2.6561066900576691E-05,0.0068856166264839661,0,0,215,60.444485845469814,430,54.278475182185609,215,73.81965696840264,430,42.0665079794378,0.25000330051141789,0.25000330051141789,0,0,0,0,0,0,1.3782148494567714E-05,0,0.0010870998260444978,0,0,215,0,0,1.333802670862817,0,430,0,0,215,0,0
220,22.460377342642822,440,0.20786091557260092,152.01398466297411,0.0030037209035096353,0.72975751532788247,0.72975751532788247,0,-0.0026215524255235323,-3.1625663389536897E-06,-1.9271888627999044E-06,0,0,0,-5.6421825619379362E-06,0.0068856166264839661,0,0,220,60.462461749472489,440,54.291757818681717,220,73.821645759041587,440,42.068226895717963,0.24998559132841092,0.24998559132841092,0,-0.0011294319077670423,-1.19752255715766E-06,-6.6529030953203336E-07,0,0,1.7709183006975326E-05,0,0.0010870998260444978,0,0,220,0,0,1.333802670862817,0,440,0,0,220,0,0
225,22.461828555427424,450,0.20942109774992992,151.98551979431602,0.0055769936973454927,0.72979427835632416,0.72979427835632416,0,0,0,0,0,0,0,-3.6763028441688661E-05,0.0068856166264839661,0,0,225,60.466705550732577,450,54.3103674617304,225,73.8296056080351,450,42.104126941151677,0.24998862932929181,0.24998862932929181,0,-0.0010200941991982404,-1.0815931492326297E-06,-6.0088508290701657E-07,0,0,-3.0380008808894576E-06,0,0.0010870998260444978,0,0,225,0,0,1.333802670862817,0,450,0,0,225,0,0
230,22.46243665007901,460,0.21411470975777908,151.97128187764233,0.0089004051040644377,0.7298262463017241,0.7298262463017241,0,0.0018218306019406327,2.1978046598944367E-06,1.3392872146231725E-06,0,0,0,-3.1967945399946629E-05,0.0068856166264839661,0,0,230,60.469947641125785,460,54.328353640913356,230,73.829425126400736,460,42.129187566710193,0.25001893924974439,0.25001893924974439,0,0,0,0,0,0,-3.0309920452581407E-05,0,0.0010870998260444978,0,0,230,0,0,1.333802670862817,0,460,0,0,230,0,0
235,22.466390425241425,470,0.21551371780860451,151.96906989254842,0.0065991463633051821,0.72981881576033758,0.72981881576033758,0,0.001827975414357752,2.2052175869526035E-06,1.3438044670492428E-06,0,0,0,7.4305413865216607E-06,0.0068856166264839661,0,0,235,60.476054128661872,470,54.362022758866466,235,73.819962879946246,470,42.159363556947916,0.25004435093192906,0.25004435093192906,0,0.0016623154696766562,1.7625323477761367E-06,9.7918463765340921E-07,0,0,-2.5411682184672824E-05,0,0.0010870998260444978,0,0,235,0,0,1.333802670862817,0,470,0,0,235,0,0
240,22.463577564266306,480,0.21483503756455596,152.0211204084514,0.0033419809996074194,0.72979664324483118,0.72979664324483118,0,0,0,0,0,0,0,2.2172515506402313E-05,0.0068856166264839661,0,0,240,60.488189523949941,480,54.384802882059674,240,73.800258465384786,480,42.201724171239455,0.25004401891596684,0.25004401891596684,0,0.0016494738609438286,1.7489165502924644E-06,9.7162030571803577E-07,0,0,3.3201596222331986E-07,0,0.0010870998260444978,0,0,240,0,0,1.333802670862817,0,480,0,0,240,0,0
245,22.4505937184285,490,0.21159137820137325,152.07514804634849,0.0012853909047982953,0.72978408044957033,0.72978408044957033,0,0,0,0,0,0,0,1.2562795260850912E-05,0.0068856166264839661,0,0,245,60.499183218842425,490,54.373391578244451,245,73.769581315722334,490,42.239005359871037,0.2500221482145496,0.2500221482145496,0,0,0,0,0,0,2.1870701417237015E-05,0,0.0010870998260444978,0,0,245,0,0,1.333802670862817,0,490,0,0,245,0,0
