Name,MainPaCyl,time,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,MainOutSignal,MainOutCompansated,MainUAdj,Name_2,JibPaCyl,Name_3,JibPaDCV,Name_4,JibPbCyl,Name_5,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,JibOutSignal,JibOutCompansated,JibUAdj,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_7,JoystickJib,JoystickMain,Name_8,JoystickRotation,JoystickWinch
0,15.4585250238166,0,0.204783592537236,153.454321822727,0.00443056464338027,0.712673191531392,0.712678888959879,0,0,0,0,-0.0178600206958223,0,0,-5.69742848688382e-06,-0.0139585253456221,-0.125578248791028,0,0,59.2271928093964,0,19.8989211100562,0,81.4925579489219,0,67.6914725238686,0.0326514948945403,0.0326808223745827,0,0,0,0,0.0242435663701755,0,-2.93274800423696e-05,0,0.0900032654805139,0.0594043149050928,0,0,0,0,1.07073706458997,-0.0227811565817957,0,0.0224043149050928,-0.0205782487910279,0,-0.0221990620114643,-0.0213848230042562
5,15.4736588195499,0.01,0.208559041788295,153.426609447646,0.00364747976224361,0.712673191531392,0.712692466364966,0,0,0,0,-0.0175046186908281,0,0,-1.92748335736681e-05,-0.0139585253456221,-0.125166683815207,0,5,59.2495559487382,10,19.9389029751835,5,81.4999405230407,10,67.6779553079887,0.0326514948945403,0.0327193092905974,0,0,0,0,0.023912911219123,0,-6.78143960571378e-05,0,0.0900032654805139,0.0590931438647443,0,5,0,0,1.07073706216663,-0.0224719101123595,10,0.0220931438647443,-0.0201666838152073,5,-0.0216779572694112,-0.0208657739022112
10,15.4868861103841,0.02,0.216500312518315,153.429700334283,0.00713912024725626,0.712673191531392,0.712705164198557,0,0,0,0,-0.0181300706158154,0,0,-3.19726671643705e-05,-0.0139585253456221,-0.125886922522893,0,10,59.269762043211,20,19.9848042450323,10,81.5141177329017,20,67.6866640831994,0.0326514948945403,0.0327333219713054,0,0.00205032762443969,2.17393679330728e-06,1.20774266294849e-06,0.0247027430243972,0,-8.18270767650661e-05,0,0.0900032654805139,0.0598192096255575,0,10,0,0,1.07073706032344,-0.0227811565817957,20,0.0228192096255575,-0.0208869225228933,10,-0.0221990620114643,-0.0210733935430292
15,15.5029256671984,0.03,0.219422065645836,153.409078879804,0.00562039553375122,0.712673191531392,0.712699857140778,0,0,0,0,-0.0181314637373441,0,0,-2.66656093858009e-05,-0.0139585253456221,-0.125886922522893,0,15,59.2896737903551,30,19.9975674547759,15,81.5309847727175,30,67.7078207893167,0.0326514948945403,0.0327145412164762,0,0.00111150493307655,1.17851480961146e-06,6.54730449784142e-07,0.0247058336167549,0,-6.30463219359195e-05,0,0.0900032654805139,0.0598192096255575,0,15,0,0,1.070737059024,-0.0231934852077105,30,0.0228192096255575,-0.0208869225228933,15,-0.0224075039082856,-0.0214886328246652
20,15.5062633983433,0.04,0.217673591756073,153.377661826061,0.00728803130625415,0.712673191531392,0.712690905991022,0,0,0,0,-0.0176865887438876,0,0,-1.77144596299472e-05,-0.0139585253456221,-0.125372466303118,0,20,59.3120651673002,40,20.0212504065936,20,81.5406856238836,40,67.758697706625,0.0326514948945403,0.0327069058774914,0,0,0,0,0.0242616472850777,0,-5.54109829511359e-05,0,0.0900032654805139,0.0594043149050928,0,20,0,0,1.07073705816736,-0.0230904030512318,40,0.0224043149050928,-0.0203724663031176,20,-0.0223032829598749,-0.0213848230042562
25,15.4977576770738,0.05,0.218210143268717,153.35248936303,0.0184184895135593,0.712673191531392,0.712692045346576,0,0,0,0,-0.0175094059343775,0,0,-1.88538151840723e-05,-0.0139585253456221,-0.125166683815207,0,25,59.3358664007883,50,20.0636714951597,25,81.5399913962377,50,67.8001296695844,0.0326514948945403,0.032710085120122,0,0,0,0,0.0241554473820718,0,-5.8590225581738e-05,0,0.0900032654805139,0.0593005912249767,0,25,0,0,1.07073705763983,-0.0232965673641893,50,0.0223005912249767,-0.0201666838152073,25,-0.0225117248566962,-0.0218000622858922
30,15.4853554949129,0.06,0.217056680639925,153.327992545675,0.0239782337421714,0.712673191531392,0.712687674287934,0,0,0,0,-0.0175107406290352,0,0,-1.44827565418115e-05,-0.0139585253456221,-0.125166683815207,0,30,59.3489476672722,60,20.0584844065693,30,81.5329135331007,60,67.8187950712825,0.0326514948945403,0.0327079006652767,0,0,0,0,0.0240448382309883,0,-5.64057707364216e-05,0,0.0900032654805139,0.0591968675448605,0,30,0,0,1.07073705733986,-0.022678074425317,60,0.0221968675448605,-0.0201666838152073,30,-0.0215737363210005,-0.0210733935430292
35,15.4712648177858,0.07,0.204063152654718,153.341575048592,0.0208902230475691,0.712673191531392,0.712684091644004,0,0,0,0,-0.0180452176899109,0,0,-1.09001126115116e-05,-0.0139585253456221,-0.125784031278938,0,35,59.3533508150749,70,20.0080652257043,35,81.5088745037446,70,67.8065642086734,0.0326514948945403,0.0327029047538298,0,0,0,0,0.0247130591553547,0,-5.14098592894613e-05,0,0.0900032654805139,0.0598192096255575,0,35,0,0,1.07073705718713,-0.0230904030512318,70,0.0228192096255575,-0.0207840312789382,35,-0.0221990620114643,-0.0214886328246652
40,15.4738799587803,0.08,0.196427557630508,153.370512519143,0.0122370603856289,0.712673191531392,0.712682187597756,0,0,0,0,-0.0178644190606808,0,0,-8.99606636362016e-06,-0.0139585253456221,-0.125578248791028,0,40,59.3418003143699,80,19.9860796853642,40,81.4849195862285,80,67.7603245854393,0.0326514948945403,0.0326933736117844,0,0,0,0,0.0247083412752783,0,-4.18787172441273e-05,0,0.0900032654805139,0.0598192096255575,0,40,0,0,1.07073705712319,-0.0230904030512318,80,0.0228192096255575,-0.0205782487910279,40,-0.0221990620114643,-0.0215924426450742
45,15.4834564416217,0.09,0.199666240185704,153.39710666628,0.00534363687229273,0.712673191531392,0.712681420793938,0,0,0,0,-0.0175951114044672,0,0,-8.22926254573364e-06,-0.0139585253456221,-0.125269575059162,0,45,59.3192967532111,90,19.9909327071901,45,81.4590236694143,90,67.7339353294382,0.0326514948945403,0.0326764622221431,0,0,0,0,0.024257121880605,0,-2.49673276027998e-05,0,0.0900032654805139,0.0594043149050928,0,45,0,0,1.07073705710842,-0.0227811565817957,90,0.0224043149050928,-0.0202695750591625,45,-0.0217821782178218,-0.0209695837226202
