time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
30.775,42.8423890200213,30775,64.7664291172324,30775,85.5423532640515,30775,0,0,3.61893501025081,30775
30.78,42.8404788548332,30780,64.784873588707,30780,85.5408110519485,30780,0,0,3.61893501025081,30780
30.785,42.8369961209037,30785,64.7987008062396,30785,85.5262350254778,30785,0,0,3.61893501025081,30785
30.79,42.8371760901314,30790,64.8140507678628,30790,85.4948413184632,30790,0,0,3.61893501025081,30790
30.795,42.8351311669262,30795,64.816237721477,30795,85.4456806241176,30795,0,0,3.61893501025081,30795
30.8,42.8267052038373,30800,64.8103700556935,30800,85.40779667345,30800,0,0,3.61893501025081,30800
30.805,42.8244052077434,30805,64.7904276704403,30805,85.3712718749297,30805,0,0,3.61893501025081,30805
30.81,42.8251668262113,30810,64.7597652826976,30810,85.3353314501905,30810,0,0,3.61893501025081,30810
30.815,42.8271601329877,30815,64.7367871480751,30815,85.3071675103222,30815,0,0,3.61893501025081,30815
30.82,42.8408232589108,30820,64.7341311517361,30820,85.2830196005567,30820,0,0,3.61893501025081,30820
30.825,42.857500875651,30825,64.7541989826785,30825,85.2663205390146,30825,0,0,3.61893501025081,30825
30.83,42.8595599498652,30830,64.7849701744467,30830,85.257421501837,30830,0,0,3.61893501025081,30830
30.835,42.8624737159742,30835,64.8194705164961,30835,85.2438216340583,30835,0,0,3.61893501025081,30835
30.84,42.8614969389847,30840,64.8406969951016,30840,85.2264591656712,30840,0,0,3.61893501025081,30840
30.845,42.849424947098,30845,64.8470341895929,30845,85.2082418449594,30845,0,0,3.61893501025081,30845
30.85,42.8419686371869,30850,64.8515322853168,30850,85.1848670404447,30850,0,0,3.61893501025081,30850
30.855,42.8224625724232,30855,64.8602355205935,30855,85.1743049371681,30855,0,0,3.61893501025081,30855
30.86,42.8044994121864,30860,64.8675284667548,30860,85.1672318992202,30860,0,0,3.61893501025081,30860
30.865,42.774771684613,30865,64.8654352562304,30865,85.1589899874215,30865,0,0,3.61893501025081,30865
30.87,42.746402580894,30870,64.8576219559797,30870,85.1458006070875,30870,0,0,3.61893501025081,30870
30.875,42.7268754834854,30875,64.8294424768248,30875,85.1286757215266,30875,0,0,3.61893501025081,30875
30.88,42.7047668838835,30880,64.7947726975367,30880,85.1182077637468,30880,0,0,3.61893501025081,30880
30.885,42.6945033537207,30885,64.7588411435933,30885,85.1123111484128,30885,0,0,3.61893501025081,30885
30.89,42.6910679749956,30890,64.727963977548,30890,85.1188834187172,30890,0,0,3.61893501025081,30890
30.895,42.694993855339,30895,64.71557600441,30895,85.1432740072172,30895,0,0,3.61893501025081,30895
30.9,42.701554072179,30900,64.7094663877436,30900,85.1621848470551,30900,0,0,3.61893501025081,30900
30.905,42.7044394063502,30905,64.7127993839536,30905,85.1700063581348,30905,0,0,3.61893501025081,30905
30.91,42.7128781654711,30910,64.7178711938522,30910,85.15837042754,30910,0,0,3.61893501025081,30910
