Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Documents\Skole\Bachelor\TC3\TestLogs\Scope Project.csv,
Starttime of export,133873051871670000,mandag 24. mars 2025,16:53:07.167
Endtime of export,133873051913070000,mandag 24. mars 2025,16:53:11.307


Name,Main Pa DCV,Main Pa Cyl,Main Pb DCV,Ps,Main X Ref,Main Piston Position,Main X Dot Ref,Main Piston Velocity,Main Flow A,Main Flow B,Main FF,Main PID,Main U,Main Error,Jib Pa Cyl,Jib Pa DCV,Jib Pb Cyl,Jib Pb DCV,Jib X Ref,Jib Piston Position,Jib X Dot Ref,Jib Velocity,Jib Flow A,Jib Flow B,Jib FF,Jib PID,Jib Error,Jib U,Winch Pa,Winch Pb,Winch Distance,Joystick Extrude,Joystick Jib,Joystick Main,Joystick Rotation,Joystick Winch
860,0.087319858805150488,49.57911662870476,0.28328741794142648,147.70304693049005,0.49133713363419262,0.49133713363419262,0,0,0,0,0,0,0,0,59.901478791126635,63.242474471822277,74.660715773595925,63.298960818709844,0.50587804324781438,0.50587804324781438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0.0869727964266622,49.578391915098535,0.28332506620956627,147.70313012949774,0.49133788858801203,0.49133788858801203,0,0,0,0,0,0,0,0,59.901908140834223,63.241881280335733,74.661215478425873,63.298388811915956,0.50587933587850586,0.50587933587850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,0.086795147345518478,49.577763505415071,0.28334928327739778,147.70347238634633,0.49133829033482906,0.49133829033482906,0,0,0,0,0,0,0,0,59.902732373923527,63.241744808690918,74.66186065494179,63.297373859170072,0.50588099001191833,0.50588099001191833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,0.0867725592232152,49.577418094769122,0.28336116700478314,147.70414571638364,0.49133864368232066,0.49133864368232066,0,0,0,0,0,0,0,0,59.903575797750662,63.241687662311151,74.662780408510869,63.2962484838761,0.50588375719602174,0.50588375719602174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0.08669857128643578,49.577090935663009,0.28336176638840382,147.70492527142693,0.49133867652761509,0.49133867652761509,0,0,0,0,0,0,0,0,59.904577956063193,63.241751211042434,74.6635611666297,63.295026940726721,0.50588563112210283,0.50588563112210283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0.086481657098081546,49.5764925404892,0.28330388886388552,147.70584672790937,0.49133841722011917,0.49133841722011917,0,0,0,0,0,0,0,0,59.905624401927007,63.242020865116388,74.664212197799088,63.293915369025356,0.50588826416603938,0.50588826416603938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,0.086183565991604677,49.575745758816026,0.28314476614521528,147.70660468164613,0.49133816775211331,0.49133816775211331,0,0,0,0,0,0,0,0,59.9062251398666,63.242332667247773,74.66488703777938,63.292426456291082,0.50588968199832529,0.50588968199832529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0.08595726666982445,49.57496310989324,0.28289402283462017,147.70687331853765,0.49133765322558121,0.49133765322558121,0,0,0,0,0,0,0,0,59.906851138912522,63.242585255516467,74.665291749423119,63.290406838562625,0.5058918834836752,0.5058918834836752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,0.08579727327674716,49.574247256371706,0.28256079001830592,147.70708060078502,0.491337311737116,0.491337311737116,0,0,0,0,0,0,0,0,59.907883226264588,63.242734701450694,74.665593316659738,63.288779118346937,0.50589194557555173,0.50589194557555173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,0.085698325651384744,49.573739667740291,0.28225009886799191,147.7078576695809,0.49133712925910261,0.49133712925910261,0,0,0,0,0,0,0,0,59.908799314364416,63.24283777294638,74.66570332832309,63.287563091428865,0.50589290285216626,0.50589290285216626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,0.085559004242367676,49.573568420643461,0.28210575163892126,147.70895805568804,0.49133695487835766,0.49133695487835766,0,0,0,0,0,0,0,0,59.909557901164646,63.242946376716077,74.665445599690429,63.286437818996887,0.50589293354919462,0.50589293354919462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0.085335253689993326,49.573415147225525,0.28206534436125147,147.70981856385376,0.49133678856380442,0.49133678856380442,0,0,0,0,0,0,0,0,59.910700108964541,63.243445135612134,74.66523936796311,63.285399679217349,0.50589275203955253,0.50589275203955253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0.085035459502046384,49.572989698095839,0.28211980069578735,147.71007156873245,0.49133663025528351,0.49133663025528351,0,0,0,0,0,0,0,0,59.911849990555275,63.2442492194438,74.665080871416919,63.284878764184555,0.50589395829702433,0.50589395829702433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0.0848121409733731,49.572655288046057,0.28216409050211438,147.71001101731304,0.49133647986637463,0.49133647986637463,0,0,0,0,0,0,0,0,59.912954131612722,63.245424709153347,74.66472552964234,63.284734785211633,0.50589373756401712,0.50589373756401712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0.084659384282151418,49.572597919348517,0.28219894230498,147.71024332530311,0.49133633728707121,0.49133633728707121,0,0,0,0,0,0,0,0,59.914108623356348,63.246885768938178,74.664529586967916,63.284549273861245,0.505895062232828,0.505895062232828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,0.084426943832541443,49.572648622544413,0.28222505715387236,147.71074155278603,0.49133620238631048,0.49133620238631048,0,0,0,0,0,0,0,0,59.915256241092877,63.248167519590929,74.664672424707334,63.284182074277254,0.50589494503124166,0.50589494503124166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,0.084171010673339028,49.57265301575471,0.28224310829677524,147.71104636776874,0.49133580000579952,0.49133580000579952,0,0,0,0,0,0,0,0,59.916441257915729,63.249425412647923,74.6646414467407,63.283602587598111,0.50589541102440927,0.50589541102440927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0.083894682695330333,49.572615196632604,0.28235012678960852,147.7111255601734,0.49133515550169726,0.49133515550169726,0,0,0,0,0,0,0,0,59.917655672370749,63.250897566568881,74.664693184713173,63.283024736473664,0.50589466811021544,0.50589466811021544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0.083552670135026319,49.572828222761856,0.28244139891293546,147.71123983014732,0.4913342929329394,0.4913342929329394,0,0,0,0,0,0,0,0,59.918602920546256,63.252221780515043,74.66467550573131,63.282306078141744,0.50589393292296325,0.50589393292296325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,0.083200352680564971,49.57307619203339,0.28261434932132479,147.71114464516771,0.4913332350815256,0.4913332350815256,0,0,0,0,0,0,0,0,59.919062038134086,63.253502358096036,74.6639199472384,63.2816547331444,0.50589415591907272,0.50589415591907272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,0.082936422691215053,49.5731140560456,0.28286103749274938,147.71047344949881,0.49133227848460803,0.49133227848460803,0,0,0,0,0,0,0,0,59.919604708635021,63.2546417354225,74.662736022797958,63.28121187027871,0.50589288047472281,0.50589288047472281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,0.082657682420656048,49.573153106372658,0.28317393737635849,147.70937646167312,0.49133155542572365,0.49133155542572365,0,0,0,0,0,0,0,0,59.920028593761671,63.255503382441688,74.661792977631649,63.280816133967669,0.50589387969543442,0.50589387969543442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,0.082462934095222734,49.573819591117022,0.28354593027519737,147.70823319760848,0.49133104800775174,0.49133104800775174,0,0,0,0,0,0,0,0,59.920101610580531,63.256349540464726,74.6609285520688,63.280513091858765,0.505893312592673,0.505893312592673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,0.0823454832228882,49.57500693385056,0.2840666825501233,147.70724505432261,0.49133060156827024,0.49133060156827024,0,0,0,0,0,0,0,0,59.920047419763,63.257274631106512,74.659657243786143,63.280440282419917,0.50589384922674718,0.50589384922674718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,0.082202539213459852,49.576182235925877,0.28472091994368037,147.70649853497659,0.49133021245134567,0.49133021245134567,0,0,0,0,0,0,0,0,59.920022117314019,63.258316181386341,74.658212997947373,63.280577535155238,0.5058941250828195,0.5058941250828195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0.081940545850803723,49.577582891833416,0.28525323396269253,147.70587873077611,0.49132960209103943,0.49132960209103943,0,0,0,0,0,0,0,0,59.919926850373905,63.259604309793161,74.656616883032868,63.280712870985781,0.50589384616377153,0.50589384616377153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,0.081667501687003444,49.579183347591361,0.28562416404278618,147.70503947870961,0.4913290675646888,0.4913290675646888,0,0,0,0,0,0,0,0,59.919912790617758,63.261352985137144,74.655177852373072,63.281135083349589,0.50589464326777478,0.50589464326777478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0.0814818524024689,49.581007724005175,0.28589477890814546,147.70429274902588,0.49132874174837271,0.49132874174837271,0,0,0,0,0,0,0,0,59.920117356366433,63.263321609208269,74.6540804004881,63.281961592937371,0.50589325683304975,0.50589325683304975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0.081231986511428211,49.583221693254124,0.28602473109075327,147.70416339025641,0.49132860738287742,0.49132860738287742,0,0,0,0,0,0,0,0,59.920375734780812,63.265290094467396,74.652768386170933,63.28310501901683,0.50589367931962059,0.50589367931962059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0.0810691752775991,49.585444546341456,0.28607419941509116,147.70425970466582,0.4913285104825037,0.4913285104825037,0,0,0,0,0,0,0,0,59.9203929667655,63.26725068198072,74.651217861663412,63.284098950979029,0.50589274556111841,0.50589274556111841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,0.081034518879415554,49.587666718397841,0.28609833309372684,147.70383836575269,0.49132844810073589,0.49132844810073589,0,0,0,0,0,0,0,0,59.920238604896973,63.269292719231125,74.649889877734267,63.285290098924406,0.50589279231807083,0.50589279231807083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,0.081068573697728685,49.589734918459044,0.28609928802801859,147.70304342015561,0.49132814240804229,0.49132814240804229,0,0,0,0,0,0,0,0,59.920314049187276,63.271352714247264,74.648528938126788,63.286800814934239,0.50589341619937622,0.50589341619937622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,0.081165099771675964,49.591606470291033,0.285982734260052,147.70234494009546,0.49132761623128857,0.49132761623128857,0,0,0,0,0,0,0,0,59.920646774655523,63.272987202723534,74.6465168362995,63.287970231190641,0.505892983059106,0.505892983059106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,0.081173586286665322,49.593869773786217,0.28571138057535622,147.70135156817148,0.49132730375227834,0.49132730375227834,0,0,0,0,0,0,0,0,59.92116441345263,63.274372120168408,74.64420853385316,63.288824058120305,0.505894433253537,0.505894433253537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,0.081101822728366024,49.596191926254114,0.28544463208892762,147.7002862010533,0.49132732472022944,0.49132732472022944,0,0,0,0,0,0,0,0,59.921848491057055,63.275620561241439,74.642265970974222,63.289579739072209,0.5058934846661538,0.5058934846661538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,0.08100541614004865,49.598124794936069,0.28518313267444428,147.69930402066157,0.49132751191876611,0.49132751191876611,0,0,0,0,0,0,0,0,59.922729710374391,63.276546952671829,74.640664317831863,63.290194818860861,0.5058936730341177,0.5058936730341177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,0.080838743943150534,49.599839918713606,0.2849274482699713,147.69840151271129,0.4913277123337163,0.4913277123337163,0,0,0,0,0,0,0,0,59.923738882040695,63.277128060891577,74.638945868971973,63.290727555637247,0.505892842065259,0.505892842065259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,0.080608707770600946,49.6009643316641,0.28467807156890296,147.69767154645135,0.4913276489909314,0.4913276489909314,0,0,0,0,0,0,0,0,59.925101616952105,63.277488658632038,74.63727236544814,63.291857863626738,0.50589234993681476,0.50589234993681476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,0.0803218461433346,49.601546083964251,0.28438723368476682,147.69705347912392,0.49132720807309227,0.49132720807309227,0,0,0,0,0,0,0,0,59.926829311343113,63.277743302152253,74.635501841554714,63.293431795976367,0.50589295868357687,0.50589295868357687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,0.079984340922527375,49.602016641690682,0.28401157404469413,147.69634703608997,0.49132642487130812,0.49132642487130812,0,0,0,0,0,0,0,0,59.928400786120051,63.277804015206904,74.633167979058058,63.294969983542039,0.505892039439476,0.505892039439476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,0.079650217495007974,49.602335834746974,0.28365649855308489,147.69561105203167,0.49132588290921064,0.49132588290921064,0,0,0,0,0,0,0,0,59.929823718658334,63.277784176114537,74.630474627322783,63.296276758406577,0.50589273436918059,0.50589273436918059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,0.079465073124373439,49.602226695528834,0.28341796572949329,147.69494744324078,0.49132542538610541,0.49132542538610541,0,0,0,0,0,0,0,0,59.93115388345948,63.277835599567346,74.62780171293673,63.297560296014311,0.50589094629495046,0.50589094629495046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0.079464593699572567,49.602065065793,0.28319017575819505,147.69454517003689,0.49132463409232635,0.49132463409232635,0,0,0,0,0,0,0,0,59.932346079468807,63.277855364533821,74.625591708214159,63.298817593970107,0.505890379791991,0.505890379791991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,0.079439600624675255,49.60190444071106,0.28306945913018872,147.6941416343702,0.49132395432270048,0.49132395432270048,0,0,0,0,0,0,0,0,59.933456052567415,63.277701627388566,74.6234748545458,63.299853248660746,0.50588966422998327,0.50588966422998327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,0.079344177895471366,49.601889943829647,0.28309497102748893,147.69373854151513,0.49132351635535682,0.49132351635535682,0,0,0,0,0,0,0,0,59.934438533994026,63.27753499074835,74.621692196242748,63.301116602273254,0.50588913175909567,0.50588913175909567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,0.079377732033866291,49.602105033567319,0.28320542431028872,147.693819372456,0.4913231629290552,0.4913231629290552,0,0,0,0,0,0,0,0,59.935397359475857,63.277453644484126,74.620365653835549,63.302823398986725,0.50588971645300584,0.50588971645300584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,0.0796732486863525,49.6024802673559,0.28329644943691762,147.69390707166329,0.49132288792694767,0.49132288792694767,0,0,0,0,0,0,0,0,59.9363308457335,63.277209366542593,74.619508127811571,63.30449376123584,0.50588910417335142,0.50588910417335142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,0.080013512230381612,49.602999933806338,0.28346579919199133,147.69366333232705,0.49132268546610874,0.49132268546610874,0,0,0,0,0,0,0,0,59.937237559095067,63.2764802487325,74.61903313495165,63.305786981886662,0.50589009037932664,0.50589009037932664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0.080296817458365019,49.603600954511073,0.28370584526636761,147.69331133913846,0.49132268740425578,0.49132268740425578,0,0,0,0,0,0,0,0,59.937730755788778,63.275264058332709,74.61886036655261,63.306924239022031,0.50588952637790818,0.50588952637790818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0.080623492905644148,49.604370113583833,0.28405755098518343,147.69334402987954,0.49132287557132187,0.49132287557132187,0,0,0,0,0,0,0,0,59.937507882585805,63.273801648394326,74.618867263921786,63.30772212988969,0.50589023882522655,0.50589023882522655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,0.080988395133099453,49.605096662530705,0.28436502735992075,147.69387167207447,0.49132282016374373,0.49132282016374373,0,0,0,0,0,0,0,0,59.9368262192427,63.272313442365991,74.618989642251478,63.307870309545478,0.50588989892497116,0.50588989892497116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,0.08119391522840945,49.605395976099679,0.28453460484153,147.69465543085406,0.49132281805229688,0.49132281805229688,0,0,0,0,0,0,0,0,59.936307538657829,63.2706148360359,74.619795071825251,63.307811468004473,0.50589002388907856,0.50589002388907856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0.081301597052340607,49.605497607377444,0.284577867337737,147.69576583993953,0.49132286450954749,0.49132286450954749,0,0,0,0,0,0,0,0,59.935794827538345,63.268972195403613,74.6206413638186,63.307660618779579,0.50589104603775881,0.50589104603775881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,0.081319709173823737,49.605756071014667,0.28455406100739239,147.69712129733165,0.49132295503638895,0.49132295503638895,0,0,0,0,0,0,0,0,59.93504861506154,63.267483418170485,74.620943231484077,63.307715690377854,0.505891301212985,0.505891301212985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,0.081304331941595157,49.605963639287651,0.2844692394130246,147.69845371298797,0.49132322286379621,0.49132322286379621,0,0,0,0,0,0,0,0,59.934188981337066,63.266237095648968,74.621037016757867,63.308247325133934,0.50589291108016365,0.50589291108016365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0.081354887645039217,49.606316786786486,0.28437735198884623,147.70014541736475,0.49132365117991589,0.49132365117991589,0,0,0,0,0,0,0,0,59.933566748698652,63.265457568657482,74.6206516817139,63.309066499256062,0.50589306222729624,0.50589306222729624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0.081465318051939378,49.606801183511557,0.28437577514190238,147.70225419212326,0.49132422403317244,0.49132422403317244,0,0,0,0,0,0,0,0,59.932874121326783,63.264961857591906,74.619831321103632,63.3097588855118,0.50589472839797089,0.50589472839797089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0.08162986687455541,49.60735506174381,0.28450468320935091,147.70459007356135,0.49132492631880031,0.49132492631880031,0,0,0,0,0,0,0,0,59.931927317122039,63.264678507323922,74.618858793426625,63.309947473354974,0.50589508171122188,0.50589508171122188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0.081843075664457268,49.607873675098638,0.28470377980007283,147.70726823851629,0.49132560625894822,0.49132560625894822,0,0,0,0,0,0,0,0,59.930897238171291,63.2642042234045,74.61794423087143,63.309917249110406,0.505896608031199,0.505896608031199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0.0820033930993715,49.608454495523965,0.28496604212438281,147.70991034921545,0.49132626315488709,0.49132626315488709,0,0,0,0,0,0,0,0,59.930084508053021,63.263461458351806,74.61703790044281,63.31002512551774,0.50589777474067854,0.50589777474067854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0.082066693174936409,49.608945123762609,0.28514024335751331,147.71231640712671,0.49132703396523142,0.49132703396523142,0,0,0,0,0,0,0,0,59.929569407985682,63.262910737175893,74.616335420296267,63.310354791194335,0.50589876722792548,0.50589876722792548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0.082089539626351626,49.608917901072239,0.28528171358142207,147.71406415252602,0.49132790552477656,0.49132790552477656,0,0,0,0,0,0,0,0,59.929086560300973,63.262248012076725,74.615966028748858,63.310885236997059,0.505900861376557,0.505900861376557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0.082220015569183333,49.608515335741806,0.28548918849184013,147.7156389177859,0.49132886544040522,0.49132886544040522,0,0,0,0,0,0,0,0,59.928442233740064,63.261293080200637,74.616142551119239,63.311500142160952,0.50590126434641169,0.50590126434641169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,0.082399849301964312,49.607965140697644,0.2857559839887413,147.71762817137412,0.4913299020714077,0.4913299020714077,0,0,0,0,0,0,0,0,59.9275569348402,63.260075676277637,74.6168157818924,63.312526924565915,0.50590312758276246,0.50590312758276246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0.082527559254977248,49.607812727936619,0.28607577571729009,147.7194089147882,0.49133086700429907,0.49133086700429907,0,0,0,0,0,0,0,0,59.926455570859204,63.258961279366645,74.617456997929324,63.314021317987105,0.5059039433724476,0.5059039433724476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0.08275185154198321,49.608264317650175,0.28634620627233792,147.72089625986393,0.49133148779204078,0.49133148779204078,0,0,0,0,0,0,0,0,59.92520988174352,63.258089714663811,74.618307477057414,63.31550213588941,0.505906014129952,0.505906014129952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0.0829186799170378,49.608782527803093,0.28652240125668715,147.72186944099536,0.49133206757235581,0.49133206757235581,0,0,0,0,0,0,0,0,59.924078574162579,63.257009109380945,74.6190561097005,63.316627388237613,0.50590669152511025,0.50590669152511025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,0.082984298978324281,49.609022042558138,0.28661203863260504,147.72222572492629,0.49133233269162463,0.49133233269162463,0,0,0,0,0,0,0,0,59.92315233646125,63.256417005011819,74.619371639926271,63.317665191928533,0.50590767709561446,0.50590767709561446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,0.0831020215902494,49.609151259264934,0.28667064873081927,147.72235587143433,0.49133217255896094,0.49133217255896094,0,0,0,0,0,0,0,0,59.922320217453084,63.256561489434112,74.61933949943662,63.318860184852717,0.505909413687156,0.505909413687156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,0.083314946101516893,49.609275854419636,0.28679714297613151,147.72199030337282,0.49133176309771553,0.49133176309771553,0,0,0,0,0,0,0,0,59.921287981654707,63.256942804604478,74.61942444440912,63.319856331610644,0.50590993122874528,0.50590993122874528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0.083469193806553266,49.609154782308238,0.28698498996289939,147.72146366937352,0.49133112807913065,0.49133112807913065,0,0,0,0,0,0,0,0,59.91974013578988,63.257201050635878,74.619760314249845,63.320185439592642,0.50591154856056952,0.50591154856056952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0.0835211767449823,49.608810350322386,0.28703522484609861,147.72108151783706,0.49133029005265627,0.49133029005265627,0,0,0,0,0,0,0,0,59.918162342498718,63.256912407563163,74.620323486401489,63.319760902340988,0.50591084273072084,0.50591084273072084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,0.08343158380565327,49.60898665893761,0.2869116842972298,147.72039878297764,0.49132927036549406,0.49132927036549406,0,0,0,0,0,0,0,0,59.916804456210009,63.25627118888432,74.621139732896808,63.319133291997282,0.50591134179856334,0.50591134179856334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,0.083261541686818666,49.609781319020172,0.28672668310981547,147.7194448692548,0.49132808918515103,0.49132808918515103,0,0,0,0,0,0,0,0,59.915314946933272,63.255648605361408,74.622086957933178,63.318708674055124,0.50591040808782839,0.50591040808782839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,0.083067063112066783,49.610413354637082,0.286630991583127,147.7186813749741,0.49132704053320869,0.49132704053320869,0,0,0,0,0,0,0,0,59.91366319782751,63.255093651877807,74.623342555163433,63.318470687409416,0.50591038515944309,0.50591038515944309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,0.082851087218297814,49.610509177853245,0.286520665847872,147.71799800826739,0.49132584176485306,0.49132584176485306,0,0,0,0,0,0,0,0,59.911918338886665,63.254554316956629,74.624970552254155,63.318451880872189,0.50591087609373275,0.50591087609373275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,0.082760955541012676,49.610357021444656,0.28639744181410648,147.71739034700965,0.49132478596018747,0.49132478596018747,0,0,0,0,0,0,0,0,59.910143724958154,63.253790377485558,74.626594081261416,63.318632852857384,0.50591072701121487,0.50591072701121487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,0.082737648784895021,49.610124099685024,0.2862629520634245,147.71685406314245,0.49132400208822413,0.49132400208822413,0,0,0,0,0,0,0,0,59.908445391692432,63.252680228515779,74.627917972382221,63.318802365470589,0.50591110165155617,0.50591110165155617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,0.0826789352583475,49.610107666123419,0.28607053568683943,147.71624035270639,0.491323331575981,0.491323331575981,0,0,0,0,0,0,0,0,59.9066304941255,63.2514999805976,74.628722659732631,63.3189607677558,0.50591021355782129,0.50591021355782129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,0.0825881929158069,49.610529513494868,0.28587429243658613,147.71637779775079,0.4913224919890925,0.4913224919890925,0,0,0,0,0,0,0,0,59.904475590324317,63.250694258077715,74.629292066258145,63.318963842908175,0.50591118120160494,0.50591118120160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0.082613204694695325,49.61105987440429,0.2858681086908787,147.71666898786384,0.49132191417853566,0.49132191417853566,0,0,0,0,0,0,0,0,59.902163978361443,63.250040190777213,74.629982200824429,63.319066345285229,0.50591020094395389,0.50591020094395389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,0.082743586212245229,49.611638819913338,0.28598692772109674,147.71656899016304,0.49132143966030195,0.49132143966030195,0,0,0,0,0,0,0,0,59.90024883071866,63.249382306427151,74.630683225481434,63.319548192744207,0.50591076858288364,0.50591076858288364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0.082824881139164169,49.612018782830631,0.28607459429909254,147.71664308133992,0.49132078612083774,0.49132078612083774,0,0,0,0,0,0,0,0,59.898702479204537,63.248530769831049,74.631295019229853,63.320277389514807,0.505911005893852,0.505911005893852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,0.082957516052405353,49.611926786859108,0.28622991626199812,147.71692369266262,0.49132038456046462,0.49132038456046462,0,0,0,0,0,0,0,0,59.897160907920309,63.247650728901249,74.632015867248271,63.321084499267428,0.505910941292162,0.505910941292162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,0.082991826683923159,49.611501518143143,0.28630169002876554,147.71772871571468,0.49132021417420729,0.49132021417420729,0,0,0,0,0,0,0,0,59.8955333921885,63.247037348119257,74.632929619232613,63.321959412495318,0.50591123402051275,0.50591123402051275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0.082840028649306688,49.610629690716728,0.28629705614502371,147.71876740990166,0.49132025509313304,0.49132025509313304,0,0,0,0,0,0,0,0,59.894026765599946,63.246476582625043,74.634208298433734,63.323278193509189,0.50591042881082593,0.50591042881082593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,0.082663837098935086,49.609209847882674,0.286367401004959,147.72001491115327,0.49132035087533532,0.49132035087533532,0,0,0,0,0,0,0,0,59.892684427050256,63.245869585163817,74.635573465758029,63.324514265933317,0.5059106809234778,0.5059106809234778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0.082562500956808227,49.607826412205085,0.28650578446257552,147.72164051201898,0.4913202212590963,0.4913202212590963,0,0,0,0,0,0,0,0,59.891256113136755,63.245560210419143,74.63686746791339,63.325380941850185,0.505909050690135,0.505909050690135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,0.082529768805657461,49.6066743818083,0.28675380734985512,147.72292949725872,0.49132016179306071,0.49132016179306071,0,0,0,0,0,0,0,0,59.890237031171004,63.245956969782007,74.63823609864977,63.325955816367681,0.50590871456950637,0.50590871456950637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
